"METHOD","SITE","SITEVISITID","TRANSECTAREA_ad","GENUS_CODE","AdColCount","AdColDen","TRANSECTAREA_j","JuvColCount","JuvColDen","Ave.size","Ave.od","Ave.rd","Predation","AcuteDZ","ChronicDZ","BLE","AcuteDZ_prev","BLE_prev","ChronicDZ_prev","Adpres.abs","Juvpres.abs","OBS_YEAR","REGION","ISLAND","SEC_NAME","REEF_ZONE","DEPTH_BIN","LATITUDE","LONGITUDE","MIN_DEPTH_M","MAX_DEPTH_M","AREA_HA","REP_CARD","RAMP_CURRENT","RAMP_BASIC","MARI2011","MARI2014","TUT10_12","AS_SANCTUARY","bA_BENTHIC_REP_CARD","bBENTHIC_SEC_CODE","bGEN_MHI_STRUCTURE","bPROTECTION","NH","BENTHIC_BASIC","SAMOA_CLIMATE","BENTHIC_2018","NOTES","DB_RZ","STRATANAME","ANALYSIS_SCHEMA","DOMAIN_SCHEMA","ANALYSIS_YEAR"
"Diver","OFU-01322",51241,10,"PSSP",6,0.6,3,2,0.666666666666667,7,5,0,0,0,0,0,0,0,0,1,1,2023,"SAMOA","Ofu & Olosega","Ofu & Olosega","Forereef","Mid",-14.18306,-169.625283,9.143553795,9.448338921,369.0125,"Ofu & Olosega","Ofu & Olosega","Ofu & Olosega","NOT","NOT","NOT","Ofu & Olosega","OFU","OFU","NOT","OPEN",1476,"OFU_OPEN","NOT","Ofu & Olosega","Area calculated from 50*50 grids","Mid_Forereef","Ofu & Olosega_Mid_Forereef","Ofu & Olosega_Mid_Forereef","Ofu & Olosega",2023
"Diver","OFU-01322",51241,10,"SASP",0,0,3,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,2023,"SAMOA","Ofu & Olosega","Ofu & Olosega","Forereef","Mid",-14.18306,-169.625283,9.143553795,9.448338921,369.0125,"Ofu & Olosega","Ofu & Olosega","Ofu & Olosega","NOT","NOT","NOT","Ofu & Olosega","OFU","OFU","NOT","OPEN",1476,"OFU_OPEN","NOT","Ofu & Olosega","Area calculated from 50*50 grids","Mid_Forereef","Ofu & Olosega_Mid_Forereef","Ofu & Olosega_Mid_Forereef","Ofu & Olosega",2023
"Diver","OFU-01322",51241,10,"SCAS",0,0,3,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,2023,"SAMOA","Ofu & Olosega","Ofu & Olosega","Forereef","Mid",-14.18306,-169.625283,9.143553795,9.448338921,369.0125,"Ofu & Olosega","Ofu & Olosega","Ofu & Olosega","NOT","NOT","NOT","Ofu & Olosega","OFU","OFU","NOT","OPEN",1476,"OFU_OPEN","NOT","Ofu & Olosega","Area calculated from 50*50 grids","Mid_Forereef","Ofu & Olosega_Mid_Forereef","Ofu & Olosega_Mid_Forereef","Ofu & Olosega",2023
"Diver","OFU-01322",51241,10,"STSP",0,0,3,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,2023,"SAMOA","Ofu & Olosega","Ofu & Olosega","Forereef","Mid",-14.18306,-169.625283,9.143553795,9.448338921,369.0125,"Ofu & Olosega","Ofu & Olosega","Ofu & Olosega","NOT","NOT","NOT","Ofu & Olosega","OFU","OFU","NOT","OPEN",1476,"OFU_OPEN","NOT","Ofu & Olosega","Area calculated from 50*50 grids","Mid_Forereef","Ofu & Olosega_Mid_Forereef","Ofu & Olosega_Mid_Forereef","Ofu & Olosega",2023
"Diver","OFU-01322",51241,10,"STYS",0,0,3,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,2023,"SAMOA","Ofu & Olosega","Ofu & Olosega","Forereef","Mid",-14.18306,-169.625283,9.143553795,9.448338921,369.0125,"Ofu & Olosega","Ofu & Olosega","Ofu & Olosega","NOT","NOT","NOT","Ofu & Olosega","OFU","OFU","NOT","OPEN",1476,"OFU_OPEN","NOT","Ofu & Olosega","Area calculated from 50*50 grids","Mid_Forereef","Ofu & Olosega_Mid_Forereef","Ofu & Olosega_Mid_Forereef","Ofu & Olosega",2023
"Diver","OFU-01322",51241,10,"TURS",0,0,3,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,2023,"SAMOA","Ofu & Olosega","Ofu & Olosega","Forereef","Mid",-14.18306,-169.625283,9.143553795,9.448338921,369.0125,"Ofu & Olosega","Ofu & Olosega","Ofu & Olosega","NOT","NOT","NOT","Ofu & Olosega","OFU","OFU","NOT","OPEN",1476,"OFU_OPEN","NOT","Ofu & Olosega","Area calculated from 50*50 grids","Mid_Forereef","Ofu & Olosega_Mid_Forereef","Ofu & Olosega_Mid_Forereef","Ofu & Olosega",2023
"Diver","OFU-01322",51241,10,"UNKN",0,0,3,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,2023,"SAMOA","Ofu & Olosega","Ofu & Olosega","Forereef","Mid",-14.18306,-169.625283,9.143553795,9.448338921,369.0125,"Ofu & Olosega","Ofu & Olosega","Ofu & Olosega","NOT","NOT","NOT","Ofu & Olosega","OFU","OFU","NOT","OPEN",1476,"OFU_OPEN","NOT","Ofu & Olosega","Area calculated from 50*50 grids","Mid_Forereef","Ofu & Olosega_Mid_Forereef","Ofu & Olosega_Mid_Forereef","Ofu & Olosega",2023
"Diver","OFU-01322",51241,10,"SSSS",321,32.1,3,38,12.6666666666667,15.959375,11.8625,0.140625,0.4,0.1,0,0.2,0.311526479750779,0.623052959501558,0,1,1,2023,"SAMOA","Ofu & Olosega","Ofu & Olosega","Forereef","Mid",-14.18306,-169.625283,9.143553795,9.448338921,369.0125,"Ofu & Olosega","Ofu & Olosega","Ofu & Olosega","NOT","NOT","NOT","Ofu & Olosega","OFU","OFU","NOT","OPEN",1476,"OFU_OPEN","NOT","Ofu & Olosega","Area calculated from 50*50 grids","Mid_Forereef","Ofu & Olosega_Mid_Forereef","Ofu & Olosega_Mid_Forereef","Ofu & Olosega",2023
"Diver","OFU-01342",51246,9.8,"ACAS",1,0.102040816326531,4,0,0,17,5,0,0,0,0,0,0,0,0,1,0,2023,"SAMOA","Ofu & Olosega","Ofu & Olosega","Forereef","Mid",-14.173434,-169.684613,9.143553795,10.66747943,369.0125,"Ofu & Olosega","Ofu & Olosega","Ofu & Olosega","NOT","NOT","NOT","Ofu & Olosega","OFU","OFU","NOT","OPEN",1476,"OFU_OPEN","NOT","Ofu & Olosega","Area calculated from 50*50 grids","Mid_Forereef","Ofu & Olosega_Mid_Forereef","Ofu & Olosega_Mid_Forereef","Ofu & Olosega",2023
"Diver","OFU-01342",51246,9.8,"ACSP",43,4.38775510204082,4,5,1.25,14.7674418604651,5.90697674418605,0.162790697674419,0.204081632653061,0,0,0.102040816326531,0,2.32558139534884,0,1,1,2023,"SAMOA","Ofu & Olosega","Ofu & Olosega","Forereef","Mid",-14.173434,-169.684613,9.143553795,10.66747943,369.0125,"Ofu & Olosega","Ofu & Olosega","Ofu & Olosega","NOT","NOT","NOT","Ofu & Olosega","OFU","OFU","NOT","OPEN",1476,"OFU_OPEN","NOT","Ofu & Olosega","Area calculated from 50*50 grids","Mid_Forereef","Ofu & Olosega_Mid_Forereef","Ofu & Olosega_Mid_Forereef","Ofu & Olosega",2023
"Diver","OFU-01342",51246,9.8,"ALSP",0,0,4,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,2023,"SAMOA","Ofu & Olosega","Ofu & Olosega","Forereef","Mid",-14.173434,-169.684613,9.143553795,10.66747943,369.0125,"Ofu & Olosega","Ofu & Olosega","Ofu & Olosega","NOT","NOT","NOT","Ofu & Olosega","OFU","OFU","NOT","OPEN",1476,"OFU_OPEN","NOT","Ofu & Olosega","Area calculated from 50*50 grids","Mid_Forereef","Ofu & Olosega_Mid_Forereef","Ofu & Olosega_Mid_Forereef","Ofu & Olosega",2023
"Diver","OFU-01342",51246,9.8,"ASSP",6,0.612244897959184,4,1,0.25,37.5,29.3333333333333,0,0,0,0,0,0,0,0,1,1,2023,"SAMOA","Ofu & Olosega","Ofu & Olosega","Forereef","Mid",-14.173434,-169.684613,9.143553795,10.66747943,369.0125,"Ofu & Olosega","Ofu & Olosega","Ofu & Olosega","NOT","NOT","NOT","Ofu & Olosega","OFU","OFU","NOT","OPEN",1476,"OFU_OPEN","NOT","Ofu & Olosega","Area calculated from 50*50 grids","Mid_Forereef","Ofu & Olosega_Mid_Forereef","Ofu & Olosega_Mid_Forereef","Ofu & Olosega",2023
"Diver","OFU-01342",51246,9.8,"ASTS",30,3.06122448979592,4,2,0.5,11.3333333333333,11.3333333333333,0.166666666666667,0.102040816326531,0,0,0.102040816326531,0,3.33333333333333,0,1,1,2023,"SAMOA","Ofu & Olosega","Ofu & Olosega","Forereef","Mid",-14.173434,-169.684613,9.143553795,10.66747943,369.0125,"Ofu & Olosega","Ofu & Olosega","Ofu & Olosega","NOT","NOT","NOT","Ofu & Olosega","OFU","OFU","NOT","OPEN",1476,"OFU_OPEN","NOT","Ofu & Olosega","Area calculated from 50*50 grids","Mid_Forereef","Ofu & Olosega_Mid_Forereef","Ofu & Olosega_Mid_Forereef","Ofu & Olosega",2023
"Diver","OFU-01342",51246,9.8,"COSP",1,0.102040816326531,4,0,0,8,0,0,0,0,0,0,0,0,0,1,0,2023,"SAMOA","Ofu & Olosega","Ofu & Olosega","Forereef","Mid",-14.173434,-169.684613,9.143553795,10.66747943,369.0125,"Ofu & Olosega","Ofu & Olosega","Ofu & Olosega","NOT","NOT","NOT","Ofu & Olosega","OFU","OFU","NOT","OPEN",1476,"OFU_OPEN","NOT","Ofu & Olosega","Area calculated from 50*50 grids","Mid_Forereef","Ofu & Olosega_Mid_Forereef","Ofu & Olosega_Mid_Forereef","Ofu & Olosega",2023
"Diver","OFU-01342",51246,9.8,"CYPS",2,0.204081632653061,4,0,0,20,17.5,0,0,0,0,0,0,0,0,1,0,2023,"SAMOA","Ofu & Olosega","Ofu & Olosega","Forereef","Mid",-14.173434,-169.684613,9.143553795,10.66747943,369.0125,"Ofu & Olosega","Ofu & Olosega","Ofu & Olosega","NOT","NOT","NOT","Ofu & Olosega","OFU","OFU","NOT","OPEN",1476,"OFU_OPEN","NOT","Ofu & Olosega","Area calculated from 50*50 grids","Mid_Forereef","Ofu & Olosega_Mid_Forereef","Ofu & Olosega_Mid_Forereef","Ofu & Olosega",2023
"Diver","OFU-01342",51246,9.8,"ECHP",1,0.102040816326531,4,0,0,11,0,0,0,0,0,0,0,0,0,1,0,2023,"SAMOA","Ofu & Olosega","Ofu & Olosega","Forereef","Mid",-14.173434,-169.684613,9.143553795,10.66747943,369.0125,"Ofu & Olosega","Ofu & Olosega","Ofu & Olosega","NOT","NOT","NOT","Ofu & Olosega","OFU","OFU","NOT","OPEN",1476,"OFU_OPEN","NOT","Ofu & Olosega","Area calculated from 50*50 grids","Mid_Forereef","Ofu & Olosega_Mid_Forereef","Ofu & Olosega_Mid_Forereef","Ofu & Olosega",2023
"Diver","OFU-01342",51246,9.8,"FASP",6,0.612244897959184,4,3,0.75,17.1666666666667,12,0,0,0,0,0,0,0,0,1,1,2023,"SAMOA","Ofu & Olosega","Ofu & Olosega","Forereef","Mid",-14.173434,-169.684613,9.143553795,10.66747943,369.0125,"Ofu & Olosega","Ofu & Olosega","Ofu & Olosega","NOT","NOT","NOT","Ofu & Olosega","OFU","OFU","NOT","OPEN",1476,"OFU_OPEN","NOT","Ofu & Olosega","Area calculated from 50*50 grids","Mid_Forereef","Ofu & Olosega_Mid_Forereef","Ofu & Olosega_Mid_Forereef","Ofu & Olosega",2023
"Diver","OFU-01342",51246,9.8,"FAVS",3,0.306122448979592,4,0,0,17.3333333333333,14,0,0,0,0,0,0,0,0,1,0,2023,"SAMOA","Ofu & Olosega","Ofu & Olosega","Forereef","Mid",-14.173434,-169.684613,9.143553795,10.66747943,369.0125,"Ofu & Olosega","Ofu & Olosega","Ofu & Olosega","NOT","NOT","NOT","Ofu & Olosega","OFU","OFU","NOT","OPEN",1476,"OFU_OPEN","NOT","Ofu & Olosega","Area calculated from 50*50 grids","Mid_Forereef","Ofu & Olosega_Mid_Forereef","Ofu & Olosega_Mid_Forereef","Ofu & Olosega",2023
"Diver","OFU-01342",51246,9.8,"FUSP",1,0.102040816326531,4,0,0,6,0,0,0,0,0,0,0,0,0,1,0,2023,"SAMOA","Ofu & Olosega","Ofu & Olosega","Forereef","Mid",-14.173434,-169.684613,9.143553795,10.66747943,369.0125,"Ofu & Olosega","Ofu & Olosega","Ofu & Olosega","NOT","NOT","NOT","Ofu & Olosega","OFU","OFU","NOT","OPEN",1476,"OFU_OPEN","NOT","Ofu & Olosega","Area calculated from 50*50 grids","Mid_Forereef","Ofu & Olosega_Mid_Forereef","Ofu & Olosega_Mid_Forereef","Ofu & Olosega",2023
"Diver","OFU-01342",51246,9.8,"GASP",15,1.53061224489796,4,2,0.5,9.4,7.6,4.33333333333333,0.102040816326531,0,0,0,0,0,0,1,1,2023,"SAMOA","Ofu & Olosega","Ofu & Olosega","Forereef","Mid",-14.173434,-169.684613,9.143553795,10.66747943,369.0125,"Ofu & Olosega","Ofu & Olosega","Ofu & Olosega","NOT","NOT","NOT","Ofu & Olosega","OFU","OFU","NOT","OPEN",1476,"OFU_OPEN","NOT","Ofu & Olosega","Area calculated from 50*50 grids","Mid_Forereef","Ofu & Olosega_Mid_Forereef","Ofu & Olosega_Mid_Forereef","Ofu & Olosega",2023
"Diver","OFU-01342",51246,9.8,"GONS",11,1.12244897959184,4,0,0,22.4545454545455,26.8181818181818,0,0,0,0,0,0,0,0,1,0,2023,"SAMOA","Ofu & Olosega","Ofu & Olosega","Forereef","Mid",-14.173434,-169.684613,9.143553795,10.66747943,369.0125,"Ofu & Olosega","Ofu & Olosega","Ofu & Olosega","NOT","NOT","NOT","Ofu & Olosega","OFU","OFU","NOT","OPEN",1476,"OFU_OPEN","NOT","Ofu & Olosega","Area calculated from 50*50 grids","Mid_Forereef","Ofu & Olosega_Mid_Forereef","Ofu & Olosega_Mid_Forereef","Ofu & Olosega",2023
"Diver","OFU-01342",51246,9.8,"GOSP",0,0,4,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,2023,"SAMOA","Ofu & Olosega","Ofu & Olosega","Forereef","Mid",-14.173434,-169.684613,9.143553795,10.66747943,369.0125,"Ofu & Olosega","Ofu & Olosega","Ofu & Olosega","NOT","NOT","NOT","Ofu & Olosega","OFU","OFU","NOT","OPEN",1476,"OFU_OPEN","NOT","Ofu & Olosega","Area calculated from 50*50 grids","Mid_Forereef","Ofu & Olosega_Mid_Forereef","Ofu & Olosega_Mid_Forereef","Ofu & Olosega",2023
"Diver","OFU-01342",51246,9.8,"HERS",0,0,4,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,2023,"SAMOA","Ofu & Olosega","Ofu & Olosega","Forereef","Mid",-14.173434,-169.684613,9.143553795,10.66747943,369.0125,"Ofu & Olosega","Ofu & Olosega","Ofu & Olosega","NOT","NOT","NOT","Ofu & Olosega","OFU","OFU","NOT","OPEN",1476,"OFU_OPEN","NOT","Ofu & Olosega","Area calculated from 50*50 grids","Mid_Forereef","Ofu & Olosega_Mid_Forereef","Ofu & Olosega_Mid_Forereef","Ofu & Olosega",2023
"Diver","OFU-01342",51246,9.8,"HESP",0,0,4,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,2023,"SAMOA","Ofu & Olosega","Ofu & Olosega","Forereef","Mid",-14.173434,-169.684613,9.143553795,10.66747943,369.0125,"Ofu & Olosega","Ofu & Olosega","Ofu & Olosega","NOT","NOT","NOT","Ofu & Olosega","OFU","OFU","NOT","OPEN",1476,"OFU_OPEN","NOT","Ofu & Olosega","Area calculated from 50*50 grids","Mid_Forereef","Ofu & Olosega_Mid_Forereef","Ofu & Olosega_Mid_Forereef","Ofu & Olosega",2023
"Diver","OFU-01342",51246,9.8,"HYSP",2,0.204081632653061,4,0,0,14,4,0,0,0,0,0,0,0,0,1,0,2023,"SAMOA","Ofu & Olosega","Ofu & Olosega","Forereef","Mid",-14.173434,-169.684613,9.143553795,10.66747943,369.0125,"Ofu & Olosega","Ofu & Olosega","Ofu & Olosega","NOT","NOT","NOT","Ofu & Olosega","OFU","OFU","NOT","OPEN",1476,"OFU_OPEN","NOT","Ofu & Olosega","Area calculated from 50*50 grids","Mid_Forereef","Ofu & Olosega_Mid_Forereef","Ofu & Olosega_Mid_Forereef","Ofu & Olosega",2023
"Diver","OFU-01342",51246,9.8,"ISSP",5,0.510204081632653,4,1,0.25,12,10.4,0,0,0,0,0,0,0,0,1,1,2023,"SAMOA","Ofu & Olosega","Ofu & Olosega","Forereef","Mid",-14.173434,-169.684613,9.143553795,10.66747943,369.0125,"Ofu & Olosega","Ofu & Olosega","Ofu & Olosega","NOT","NOT","NOT","Ofu & Olosega","OFU","OFU","NOT","OPEN",1476,"OFU_OPEN","NOT","Ofu & Olosega","Area calculated from 50*50 grids","Mid_Forereef","Ofu & Olosega_Mid_Forereef","Ofu & Olosega_Mid_Forereef","Ofu & Olosega",2023
"Diver","OFU-01342",51246,9.8,"LEPS",5,0.510204081632653,4,2,0.5,22.6,9.6,0.6,0,0,0,0,0,0,0,1,1,2023,"SAMOA","Ofu & Olosega","Ofu & Olosega","Forereef","Mid",-14.173434,-169.684613,9.143553795,10.66747943,369.0125,"Ofu & Olosega","Ofu & Olosega","Ofu & Olosega","NOT","NOT","NOT","Ofu & Olosega","OFU","OFU","NOT","OPEN",1476,"OFU_OPEN","NOT","Ofu & Olosega","Area calculated from 50*50 grids","Mid_Forereef","Ofu & Olosega_Mid_Forereef","Ofu & Olosega_Mid_Forereef","Ofu & Olosega",2023
"Diver","OFU-01342",51246,9.8,"LEPT",2,0.204081632653061,4,0,0,17.5,35,0,0,0,0,0,0,0,0,1,0,2023,"SAMOA","Ofu & Olosega","Ofu & Olosega","Forereef","Mid",-14.173434,-169.684613,9.143553795,10.66747943,369.0125,"Ofu & Olosega","Ofu & Olosega","Ofu & Olosega","NOT","NOT","NOT","Ofu & Olosega","OFU","OFU","NOT","OPEN",1476,"OFU_OPEN","NOT","Ofu & Olosega","Area calculated from 50*50 grids","Mid_Forereef","Ofu & Olosega_Mid_Forereef","Ofu & Olosega_Mid_Forereef","Ofu & Olosega",2023
"Diver","OFU-01342",51246,9.8,"LESP",0,0,4,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,2023,"SAMOA","Ofu & Olosega","Ofu & Olosega","Forereef","Mid",-14.173434,-169.684613,9.143553795,10.66747943,369.0125,"Ofu & Olosega","Ofu & Olosega","Ofu & Olosega","NOT","NOT","NOT","Ofu & Olosega","OFU","OFU","NOT","OPEN",1476,"OFU_OPEN","NOT","Ofu & Olosega","Area calculated from 50*50 grids","Mid_Forereef","Ofu & Olosega_Mid_Forereef","Ofu & Olosega_Mid_Forereef","Ofu & Olosega",2023
"Diver","OFU-01342",51246,9.8,"LOBS",0,0,4,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,2023,"SAMOA","Ofu & Olosega","Ofu & Olosega","Forereef","Mid",-14.173434,-169.684613,9.143553795,10.66747943,369.0125,"Ofu & Olosega","Ofu & Olosega","Ofu & Olosega","NOT","NOT","NOT","Ofu & Olosega","OFU","OFU","NOT","OPEN",1476,"OFU_OPEN","NOT","Ofu & Olosega","Area calculated from 50*50 grids","Mid_Forereef","Ofu & Olosega_Mid_Forereef","Ofu & Olosega_Mid_Forereef","Ofu & Olosega",2023
"Diver","OFU-01342",51246,9.8,"MESP",0,0,4,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,2023,"SAMOA","Ofu & Olosega","Ofu & Olosega","Forereef","Mid",-14.173434,-169.684613,9.143553795,10.66747943,369.0125,"Ofu & Olosega","Ofu & Olosega","Ofu & Olosega","NOT","NOT","NOT","Ofu & Olosega","OFU","OFU","NOT","OPEN",1476,"OFU_OPEN","NOT","Ofu & Olosega","Area calculated from 50*50 grids","Mid_Forereef","Ofu & Olosega_Mid_Forereef","Ofu & Olosega_Mid_Forereef","Ofu & Olosega",2023
"Diver","OFU-01342",51246,9.8,"MISP",0,0,4,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,2023,"SAMOA","Ofu & Olosega","Ofu & Olosega","Forereef","Mid",-14.173434,-169.684613,9.143553795,10.66747943,369.0125,"Ofu & Olosega","Ofu & Olosega","Ofu & Olosega","NOT","NOT","NOT","Ofu & Olosega","OFU","OFU","NOT","OPEN",1476,"OFU_OPEN","NOT","Ofu & Olosega","Area calculated from 50*50 grids","Mid_Forereef","Ofu & Olosega_Mid_Forereef","Ofu & Olosega_Mid_Forereef","Ofu & Olosega",2023
"Diver","OFU-01342",51246,9.8,"MOSP",78,7.95918367346939,4,4,1,19.4102564102564,14.5641025641026,0.153846153846154,0.408163265306122,0,0.102040816326531,0,0,0,1.28205128205128,1,1,2023,"SAMOA","Ofu & Olosega","Ofu & Olosega","Forereef","Mid",-14.173434,-169.684613,9.143553795,10.66747943,369.0125,"Ofu & Olosega","Ofu & Olosega","Ofu & Olosega","NOT","NOT","NOT","Ofu & Olosega","OFU","OFU","NOT","OPEN",1476,"OFU_OPEN","NOT","Ofu & Olosega","Area calculated from 50*50 grids","Mid_Forereef","Ofu & Olosega_Mid_Forereef","Ofu & Olosega_Mid_Forereef","Ofu & Olosega",2023
"Diver","OFU-01342",51246,9.8,"MYSP",0,0,4,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,2023,"SAMOA","Ofu & Olosega","Ofu & Olosega","Forereef","Mid",-14.173434,-169.684613,9.143553795,10.66747943,369.0125,"Ofu & Olosega","Ofu & Olosega","Ofu & Olosega","NOT","NOT","NOT","Ofu & Olosega","OFU","OFU","NOT","OPEN",1476,"OFU_OPEN","NOT","Ofu & Olosega","Area calculated from 50*50 grids","Mid_Forereef","Ofu & Olosega_Mid_Forereef","Ofu & Olosega_Mid_Forereef","Ofu & Olosega",2023
"Diver","OFU-01342",51246,9.8,"OUSP",0,0,4,1,0.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,2023,"SAMOA","Ofu & Olosega","Ofu & Olosega","Forereef","Mid",-14.173434,-169.684613,9.143553795,10.66747943,369.0125,"Ofu & Olosega","Ofu & Olosega","Ofu & Olosega","NOT","NOT","NOT","Ofu & Olosega","OFU","OFU","NOT","OPEN",1476,"OFU_OPEN","NOT","Ofu & Olosega","Area calculated from 50*50 grids","Mid_Forereef","Ofu & Olosega_Mid_Forereef","Ofu & Olosega_Mid_Forereef","Ofu & Olosega",2023
"Diver","OFU-01342",51246,9.8,"OXSP",0,0,4,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,2023,"SAMOA","Ofu & Olosega","Ofu & Olosega","Forereef","Mid",-14.173434,-169.684613,9.143553795,10.66747943,369.0125,"Ofu & Olosega","Ofu & Olosega","Ofu & Olosega","NOT","NOT","NOT","Ofu & Olosega","OFU","OFU","NOT","OPEN",1476,"OFU_OPEN","NOT","Ofu & Olosega","Area calculated from 50*50 grids","Mid_Forereef","Ofu & Olosega_Mid_Forereef","Ofu & Olosega_Mid_Forereef","Ofu & Olosega",2023
"Diver","OFU-01342",51246,9.8,"PAVS",7,0.714285714285714,4,1,0.25,16.1428571428571,12.1428571428571,0,0,0,0.102040816326531,0,0,0,14.2857142857143,1,1,2023,"SAMOA","Ofu & Olosega","Ofu & Olosega","Forereef","Mid",-14.173434,-169.684613,9.143553795,10.66747943,369.0125,"Ofu & Olosega","Ofu & Olosega","Ofu & Olosega","NOT","NOT","NOT","Ofu & Olosega","OFU","OFU","NOT","OPEN",1476,"OFU_OPEN","NOT","Ofu & Olosega","Area calculated from 50*50 grids","Mid_Forereef","Ofu & Olosega_Mid_Forereef","Ofu & Olosega_Mid_Forereef","Ofu & Olosega",2023
"Diver","OFU-01342",51246,9.8,"PHSP",2,0.204081632653061,4,0,0,9,15,0,0,0,0,0,0,0,0,1,0,2023,"SAMOA","Ofu & Olosega","Ofu & Olosega","Forereef","Mid",-14.173434,-169.684613,9.143553795,10.66747943,369.0125,"Ofu & Olosega","Ofu & Olosega","Ofu & Olosega","NOT","NOT","NOT","Ofu & Olosega","OFU","OFU","NOT","OPEN",1476,"OFU_OPEN","NOT","Ofu & Olosega","Area calculated from 50*50 grids","Mid_Forereef","Ofu & Olosega_Mid_Forereef","Ofu & Olosega_Mid_Forereef","Ofu & Olosega",2023
"Diver","OFU-01342",51246,9.8,"PLSP",5,0.510204081632653,4,0,0,27.4,9.2,0,0,0,0,0,0,0,0,1,0,2023,"SAMOA","Ofu & Olosega","Ofu & Olosega","Forereef","Mid",-14.173434,-169.684613,9.143553795,10.66747943,369.0125,"Ofu & Olosega","Ofu & Olosega","Ofu & Olosega","NOT","NOT","NOT","Ofu & Olosega","OFU","OFU","NOT","OPEN",1476,"OFU_OPEN","NOT","Ofu & Olosega","Area calculated from 50*50 grids","Mid_Forereef","Ofu & Olosega_Mid_Forereef","Ofu & Olosega_Mid_Forereef","Ofu & Olosega",2023
"Diver","OFU-01342",51246,9.8,"POCS",17,1.73469387755102,4,3,0.75,9.70588235294118,0.588235294117647,0,0,0,0,0,0,0,0,1,1,2023,"SAMOA","Ofu & Olosega","Ofu & Olosega","Forereef","Mid",-14.173434,-169.684613,9.143553795,10.66747943,369.0125,"Ofu & Olosega","Ofu & Olosega","Ofu & Olosega","NOT","NOT","NOT","Ofu & Olosega","OFU","OFU","NOT","OPEN",1476,"OFU_OPEN","NOT","Ofu & Olosega","Area calculated from 50*50 grids","Mid_Forereef","Ofu & Olosega_Mid_Forereef","Ofu & Olosega_Mid_Forereef","Ofu & Olosega",2023
"Diver","OFU-01342",51246,9.8,"POSP",34,3.46938775510204,4,17,4.25,10.5294117647059,8.26470588235294,0.205882352941176,0.306122448979592,0,0,0,0,0,0,1,1,2023,"SAMOA","Ofu & Olosega","Ofu & Olosega","Forereef","Mid",-14.173434,-169.684613,9.143553795,10.66747943,369.0125,"Ofu & Olosega","Ofu & Olosega","Ofu & Olosega","NOT","NOT","NOT","Ofu & Olosega","OFU","OFU","NOT","OPEN",1476,"OFU_OPEN","NOT","Ofu & Olosega","Area calculated from 50*50 grids","Mid_Forereef","Ofu & Olosega_Mid_Forereef","Ofu & Olosega_Mid_Forereef","Ofu & Olosega",2023
"Diver","OFU-01342",51246,9.8,"PSSP",1,0.102040816326531,4,1,0.25,8,10,0,0,0,0,0,0,0,0,1,1,2023,"SAMOA","Ofu & Olosega","Ofu & Olosega","Forereef","Mid",-14.173434,-169.684613,9.143553795,10.66747943,369.0125,"Ofu & Olosega","Ofu & Olosega","Ofu & Olosega","NOT","NOT","NOT","Ofu & Olosega","OFU","OFU","NOT","OPEN",1476,"OFU_OPEN","NOT","Ofu & Olosega","Area calculated from 50*50 grids","Mid_Forereef","Ofu & Olosega_Mid_Forereef","Ofu & Olosega_Mid_Forereef","Ofu & Olosega",2023
"Diver","OFU-01342",51246,9.8,"SASP",0,0,4,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,2023,"SAMOA","Ofu & Olosega","Ofu & Olosega","Forereef","Mid",-14.173434,-169.684613,9.143553795,10.66747943,369.0125,"Ofu & Olosega","Ofu & Olosega","Ofu & Olosega","NOT","NOT","NOT","Ofu & Olosega","OFU","OFU","NOT","OPEN",1476,"OFU_OPEN","NOT","Ofu & Olosega","Area calculated from 50*50 grids","Mid_Forereef","Ofu & Olosega_Mid_Forereef","Ofu & Olosega_Mid_Forereef","Ofu & Olosega",2023
