"METHOD","SITEVISITID","SITE","Adult_Shannon","Adult_Simpson","Adult_Hills","Adult_Richness","Juv_Shannon","Juv_Simpson","Juv_Hills","Juv_Richness","OBS_YEAR","REGION","ISLAND","SEC_NAME","REEF_ZONE","DEPTH_BIN","HABITAT_CODE","LATITUDE","LONGITUDE","MIN_DEPTH_M","MAX_DEPTH_M","AREA_HA","REP_CARD","RAMP_CURRENT","RAMP_BASIC","MARI2011","MARI2014","TUT10_12","AS_SANCTUARY","bA_BENTHIC_REP_CARD","bBENTHIC_SEC_CODE","bGEN_MHI_STRUCTURE","bPROTECTION","NH","BENTHIC_BASIC","SAMOA_CLIMATE","BENTHIC_2018","NOTES","NA","GENSPratio_Adult","logGENSPratio_Adult","GENSPratio_Juv","logGENSPratio_Juv"
"SfM",38820,"ASC-00632",2.16850866589439,0.773922571219869,8.74523224775529,20,1.93465463346508,0.787639710716634,6.92165313517092,12,"2022","MARIAN","Asuncion","Asuncion","Forereef","Deep","ROB",19.698668,145.418563,18.59189272,20.11581835,64.03633046,"MTMNM","Asuncion","Asuncion","NOT","NOT","NOT","NOT","ASC","ASC","NOT","MTMM",256,"ASC_MTMM","NOT","Asuncion","",0,0.39622641509434,-0.925769475828699,NA,NA
"SfM",38822,"ASC-00601",2.54385102274277,0.892832647462277,12.7285948150686,20,0.953271014705891,0.506666666666667,2.59418140167992,4,"2022","MARIAN","Asuncion","Asuncion","Forereef","Mid","SAG",19.677024,145.410765,10.05790917,13.10576044,130.7967187,"MTMNM","Asuncion","Asuncion","NOT","NOT","NOT","NOT","ASC","ASC","NOT","MTMM",523,"ASC_MTMM","NOT","Asuncion","",0,0.459459459459459,-0.777704568588008,14,2.63905732961526
"SfM",38823,"ASC-00594",2.22604522615507,0.871191135734072,9.26315984262504,12,0,0,1,1,"2022","MARIAN","Asuncion","Asuncion","Forereef","Shallow","ROB",19.680538,145.393456,3.047851265,4.876562024,53.77229254,"MTMNM","Asuncion","Asuncion","NOT","NOT","NOT","NOT","ASC","ASC","NOT","MTMM",215,"ASC_MTMM","NOT","Asuncion","",0,2.16666666666667,0.773189888233482,NA,NA
"SfM",38824,"ASC-00637",2.28341724737023,0.860146796270581,9.81014689400875,16,1.84016982964135,0.812213039485767,6.2976076906691,8,"2022","MARIAN","Asuncion","Asuncion","Forereef","Deep","ROB",19.680868,145.41562,23.16366961,24.99238037,64.03633046,"MTMNM","Asuncion","Asuncion","NOT","NOT","NOT","NOT","ASC","ASC","NOT","MTMM",256,"ASC_MTMM","NOT","Asuncion","",0,1.21875,0.19782574332992,15.5,2.7408400239252
"SfM",38825,"ASC-00614",2.29313624854387,0.859410430839002,9.90595655612199,17,1.12753478981913,0.551020408163265,3.08803445503579,5,"2022","MARIAN","Asuncion","Asuncion","Forereef","Mid","ROB",19.704035,145.413804,12.49619019,13.41054557,130.7967187,"MTMNM","Asuncion","Asuncion","NOT","NOT","NOT","NOT","ASC","ASC","NOT","MTMM",523,"ASC_MTMM","NOT","Asuncion","",0,1.42307692307692,0.352821374622742,3.66666666666667,1.29928298413026
"SfM",38828,"ASC-00585",1.90966042154043,0.831024930747922,6.75079598435694,8,0.950270539233235,0.56,2.58640928985893,3,"2022","MARIAN","Asuncion","Asuncion","Forereef","Shallow","ROB",19.694044,145.38995,2.133495885,4.266991771,53.77229254,"MTMNM","Asuncion","Asuncion","NOT","NOT","NOT","NOT","ASC","ASC","NOT","MTMM",215,"ASC_MTMM","NOT","Asuncion","",0,2.16666666666667,0.773189888233482,4,1.38629436111989
"SfM",38840,"ASC-00626",2.68656605368767,0.903219954648526,14.6811748947722,24,1.03972077083992,0.625,2.82842712474619,3,"2022","MARIAN","Asuncion","Asuncion","Forereef","Deep","AGR",19.683353,145.38745,18.59189272,19.5062481,64.03633046,"MTMNM","Asuncion","Asuncion","NOT","NOT","NOT","NOT","ASC","ASC","NOT","MTMM",256,"ASC_MTMM","NOT","Asuncion","",0,0.179775280898876,-1.71604764749236,NA,NA
"SfM",38841,"ASC-00611",1.85587768896425,0.742596093257719,6.39731063624248,16,1.89201454587884,0.818525519848771,6.63271714397103,9,"2022","MARIAN","Asuncion","Asuncion","Forereef","Mid","PAV",19.674966,145.400707,10.05790917,10.66747943,130.7967187,"MTMNM","Asuncion","Asuncion","NOT","NOT","NOT","NOT","ASC","ASC","NOT","MTMM",523,"ASC_MTMM","NOT","Asuncion","",0,1.70588235294118,0.534082485930258,45,3.80666248977032
"SfM",38843,"ASC-00590",2.14362089225204,0.834285714285714,8.53026896152452,12,0,0,1,1,"2022","MARIAN","Asuncion","Asuncion","Forereef","Shallow","AGR",19.683009,145.389745,3.657421518,3.962206644,53.77229254,"MTMNM","Asuncion","Asuncion","NOT","NOT","NOT","NOT","ASC","ASC","NOT","MTMM",215,"ASC_MTMM","NOT","Asuncion","",0,0.944444444444444,-0.0571584138399486,NA,NA
"SfM",38844,"ASC-00627",2.80836498218314,0.909912109375,16.5827828959756,29,2.35032725972887,0.87603305785124,10.4890017909906,13,"2022","MARIAN","Asuncion","Asuncion","Forereef","Deep","AGR",19.699728,145.390976,19.5062481,22.85888449,64.03633046,"MTMNM","Asuncion","Asuncion","NOT","NOT","NOT","NOT","ASC","ASC","NOT","MTMM",256,"ASC_MTMM","NOT","Asuncion","",2,0.298969072164948,-1.20741514851691,21,3.04452243772342
"SfM",38845,"ASC-00613",2.32838858795613,0.858961937716263,10.2613928712083,16,0,1,1,0,"2022","MARIAN","Asuncion","Asuncion","Forereef","Mid","AGR",19.707896,145.399214,16.1536117,17.37275221,130.7967187,"MTMNM","Asuncion","Asuncion","NOT","NOT","NOT","NOT","ASC","ASC","NOT","MTMM",523,"ASC_MTMM","NOT","Asuncion","",0,0.491228070175439,-0.710846757659346,NA,NA
"SfM",38846,"ASC-00623",2.61916560705738,0.895859623820684,13.724267374412,23,1.64407279583317,0.790123456790123,5.17620827936293,6,"2022","MARIAN","Asuncion","Asuncion","Forereef","Mid","ROB",19.708138,145.403998,11.27704968,11.58183481,130.7967187,"MTMNM","Asuncion","Asuncion","NOT","NOT","NOT","NOT","ASC","ASC","NOT","MTMM",523,"ASC_MTMM","NOT","Asuncion","",2,0.628205128205128,-0.464888528578965,17,2.83321334405622
"SfM",38847,"ASC-00612",2.83140574790306,0.918414540143616,16.9692986216025,29,1.4205719259467,0.661157024793388,4.1394872435294,6,"2022","MARIAN","Asuncion","Asuncion","Forereef","Shallow","AGR",19.693992,145.389297,11.58183481,13.71533069,53.77229254,"MTMNM","Asuncion","Asuncion","NOT","NOT","NOT","NOT","ASC","ASC","NOT","MTMM",215,"ASC_MTMM","NOT","Asuncion","",1,0.902439024390244,-0.102654154060083,4.5,1.50407739677627
"SfM",38860,"PAG-01305",2.3175874243445,0.845679012345679,10.1511543120278,19,2.23712622343925,0.851367419738407,9.36637570287637,13,"2022","MARIAN","Pagan","Pagan","Forereef","Deep","AGR",18.065028,145.745486,18.89667784,20.7253886,571.3645349,"CNMI_UNPOP","Pagan","Pagan","NOT","NOT","NOT","NOT","PAG","PAG","NOT","OPEN",2285,"PAG_OPEN","NOT","Pagan","",0,2.27272727272727,0.82098055206983,6.25,1.83258146374831
"SfM",38861,"PAG-01295",2.30903277670683,0.85194220303997,10.0646851477204,18,1.38820402817423,0.689342403628118,4.00764596651891,6,"2022","MARIAN","Pagan","Pagan","Forereef","Mid","AGR",18.046889,145.726766,15.23925632,16.76318196,492.5006185,"CNMI_UNPOP","Pagan","Pagan","NOT","NOT","NOT","NOT","PAG","PAG","NOT","OPEN",1970,"PAG_OPEN","NOT","Pagan","",0,0.46,-0.776528789498996,6,1.79175946922805
"SfM",38862,"PAG-01251",2.32429897214553,0.850614779210523,10.2195134105051,24,1.31372706684573,0.638941398865785,3.72001264266719,7,"2022","MARIAN","Pagan","Pagan","Forereef","Shallow","ROB",18.085918,145.73531,4.571776897,5.486132277,449.0588004,"CNMI_UNPOP","Pagan","Pagan","NOT","NOT","NOT","NOT","PAG","PAG","NOT","OPEN",1796,"PAG_OPEN","NOT","Pagan","",0,1.91397849462366,0.649184057138829,45,3.80666248977032
"SfM",38863,"PAG-01254",1.47507631105469,0.73469387755102,4.37136934400712,5,1.49440321137961,0.755102040816326,4.45667606549186,5,"2022","MARIAN","Pagan","Pagan","Forereef","Shallow","ROB",18.132332,145.759921,3.047851265,4.571776897,449.0588004,"CNMI_UNPOP","Pagan","Pagan","NOT","NOT","NOT","NOT","PAG","PAG","NOT","OPEN",1796,"PAG_OPEN","NOT","Pagan","",0,0.75,-0.287682072451781,NA,NA
"SfM",38864,"PAG-01324",2.0836422391499,0.851239669421488,8.03367626213457,10,1.55373052069565,0.667822869695919,4.72907924467734,10,"2022","MARIAN","Pagan","Pagan","Forereef","Deep","ROB",18.150932,145.754822,20.42060347,21.63974398,571.3645349,"CNMI_UNPOP","Pagan","Pagan","NOT","NOT","NOT","NOT","PAG","PAG","NOT","OPEN",2285,"PAG_OPEN","NOT","Pagan","",0,1.2,0.182321556793955,30,3.40119738166216
"SfM",38881,"SAI-01857",1.72877049025043,0.667674477198287,5.63372293117915,14,1.67311836264325,0.795918367346939,5.32875891791554,6,"2022","MARIAN","Saipan","Saipan","Forereef","Mid","AGR",15.203029,145.697777,17.37275221,17.98232246,1132.596536,"SaTiAg","Saipan","Saipan","NOT","NOT","NOT","NOT","SAI","SAI","NOT","OPEN",4530,"SAI_OPEN","NOT","Saipan","",0,0.369565217391304,-0.995428052432879,NA,NA
"SfM",38882,"SAI-01854",2.05676746684465,0.769889857796327,7.82064840096752,22,1.95649768259133,0.790582726326743,7.07450645857899,15,"2022","MARIAN","Saipan","Saipan","Forereef","Shallow","AGR",15.241284,145.699827,14.9344712,15.54404145,420.8277658,"SaTiAg","Saipan","Saipan","NOT","NOT","NOT","NOT","SAI","SAI","NOT","OPEN",1683,"SAI_OPEN","NOT","Saipan","",0,0.358585858585859,-1.02558715365322,61,4.11087386417331
"SfM",38885,"SAI-01859",2.51385400920245,0.887226847034339,12.3524448766555,23,2.2398859343551,0.857975843398584,9.39225989215761,15,"2022","MARIAN","Saipan","Saipan","Forereef","Deep","AGR",15.142486,145.675647,18.59189272,19.5062481,1985.586578,"SaTiAg","Saipan","Saipan","NOT","NOT","NOT","NOT","SAI","SAI","NOT","OPEN",7942,"SAI_OPEN","NOT","Saipan","",0,0.771428571428571,-0.259511195485085,9.88888888888889,2.29141179239592
"SfM",38886,"SAI-01852",2.24426775414213,0.841531065088757,9.43350538155484,20,2.04547071669855,0.831320283215327,7.7327976383249,12,"2022","MARIAN","Saipan","Saipan","Forereef","Mid","AGR",15.163473,145.693446,10.66747943,11.58183481,1132.596536,"SaTiAg","Saipan","Saipan","NOT","NOT","NOT","NOT","SAI","SAI","NOT","OPEN",4530,"SAI_OPEN","NOT","Saipan","",0,0.424657534246575,-0.856472236663245,11.25,2.42036812865043
"SfM",38901,"TIN-00868",2.59513264846068,0.897209916108964,13.3983645159656,25,2.18709223864709,0.866650434218002,8.90926938469122,13,"2022","MARIAN","Tinian","Tinian","Forereef","Mid","AGR",15.07149,145.611553,14.9344712,17.06796708,534.0549959,"SaTiAg","Tinian","Tinian","NOT","NOT","NOT","NOT","TIN","TIN","NOT","OPEN",2136,"TIN_OPEN","NOT","Tinian","",0,0.702479338842975,-0.353139289106425,54.5,3.9982007016692
"SfM",38902,"TIN-00848",2.74831550148662,0.910657856937662,15.6163040748373,27,2.40117525402988,0.880204528853177,11.0361390288153,17,"2022","MARIAN","Tinian","Tinian","Forereef","Mid","SAG",15.08859,145.631118,9.143553795,12.19140506,534.0549959,"SaTiAg","Tinian","Tinian","NOT","NOT","NOT","NOT","TIN","TIN","NOT","OPEN",2136,"TIN_OPEN","NOT","Tinian","",0,0.629834254143646,-0.46229858287133,36,3.58351893845611
"SfM",38904,"TIN-00884",1.72047093626921,0.764041153651543,5.58715904064463,11,2.08685599439728,0.847107438016529,8.05953606265539,11,"2022","MARIAN","Tinian","Tinian","Forereef","Deep","AGR",14.970555,145.60753,23.46845474,24.68759525,557.103082,"SaTiAg","Tinian","Tinian","NOT","NOT","NOT","NOT","TIN","TIN","NOT","OPEN",2228,"TIN_OPEN","NOT","Tinian","",0,0.327586206896552,-1.11600403137998,7.8,2.05412373369555
"SfM",38906,"TIN-00830",1.46576406159518,0.68140589569161,4.33085101340245,9,1.99282159142306,0.835538752362949,7.33620435790219,9,"2022","MARIAN","Tinian","Tinian","Forereef","Shallow","PAV",14.94205,145.628084,5.18134715,5.790917403,323.0482252,"SaTiAg","Tinian","Tinian","NOT","NOT","NOT","NOT","TIN","TIN","NOT","OPEN",1292,"TIN_OPEN","NOT","Tinian","",0,0.909090909090909,-0.0953101798043249,1.09090909090909,0.0870113769896297
"SfM",38920,"ROT-00889",0.636514168294813,0.444444444444444,1.88988157484231,2,0.955699891112534,0.571428571428571,2.60049000598966,3,"2022","MARIAN","Rota","Rota","Forereef","Deep","PAV",14.201946,145.257866,19.20146297,21.03017373,187.5332091,"Rota","Rota","Rota","NOT","NOT","NOT","NOT","ROT","ROT","NOT","OPEN",750,"ROT_OPEN","NOT","Rota","",0,NA,NA,NA,NA
"SfM",38921,"ROT-00879",0,1,1,0,1.47080847632211,0.74,4.35275281648062,5,"2022","MARIAN","Rota","Rota","Forereef","Mid","PAV",14.200078,145.234837,13.41054557,15.23925632,254.5438529,"Rota","Rota","Rota","NOT","NOT","NOT","NOT","ROT","ROT","NOT","OPEN",1018,"ROT_OPEN","NOT","Rota","",NA,NA,NA,9,2.19722457733622
"SfM",38925,"ROT-00845",2.07354211852167,0.793310859937868,7.95294355415398,19,2.31321785662189,0.86734693877551,10.1068949234175,15,"2022","MARIAN","Rota","Rota","Forereef","Mid","AGR",14.151463,145.142447,14.02011582,14.9344712,254.5438529,"Rota","Rota","Rota","NOT","NOT","NOT","NOT","ROT","ROT","NOT","OPEN",1018,"ROT_OPEN","NOT","Rota","",0,1.05,0.048790164169432,69,4.23410650459726
"SfM",38927,"ROT-00830",2.69401090951098,0.912552052349792,14.7908819952362,21,1.9204100408811,0.826880934989043,6.8237559146057,9,"2022","MARIAN","Rota","Rota","Forereef","Shallow","SAG",14.170434,145.174017,5.18134715,6.400487656,889.2950898,"Rota","Rota","Rota","NOT","NOT","NOT","NOT","ROT","ROT","NOT","OPEN",3557,"ROT_OPEN","NOT","Rota","",0,1.1025641025641,0.0976384695639161,11.3333333333333,2.42774823594805
"SfM",38940,"ROT-00874",2.35877149562357,0.884170921795216,10.5779484110059,14,1.99832252229437,0.815193571950329,7.37667151239703,11,"2022","MARIAN","Rota","Rota","Forereef","Deep","SAG",14.113576,145.183134,18.89667784,20.42060347,187.5332091,"Rota","Rota","Rota","NOT","NOT","NOT","NOT","ROT","ROT","NOT","OPEN",750,"ROT_OPEN","NOT","Rota","",0,0.525,-0.644357016390513,36,3.58351893845611
"SfM",38941,"ROT-00872",1.95598384658436,0.820987654320988,7.07087225620105,9,1.03972077083992,0.625,2.82842712474619,3,"2022","MARIAN","Rota","Rota","Forereef","Mid","AGR",14.123432,145.166732,10.3626943,11.88661993,254.5438529,"Rota","Rota","Rota","NOT","NOT","NOT","NOT","ROT","ROT","NOT","OPEN",1018,"ROT_OPEN","NOT","Rota","",0,1,0,3,1.09861228866811
"SfM",38942,"ROT-00866",2.03832143001129,0.835538752362949,7.67771080154271,10,2.2542010763026,0.878048780487805,9.52767838063845,12,"2022","MARIAN","Rota","Rota","Forereef","Shallow","AGR",14.134106,145.155615,4.266991771,5.790917403,889.2950898,"Rota","Rota","Rota","NOT","NOT","NOT","NOT","ROT","ROT","NOT","OPEN",3557,"ROT_OPEN","NOT","Rota","",0,1.09090909090909,0.0870113769896297,NA,NA
"SfM",38944,"ROT-00848",2.03644696260254,0.8125,7.66333266275769,11,1.67865670986965,0.795138888888889,5.35835331145598,6,"2022","MARIAN","Rota","Rota","Forereef","Mid","SAG",14.168004,145.286077,10.3626943,12.49619019,254.5438529,"Rota","Rota","Rota","NOT","NOT","NOT","NOT","ROT","ROT","NOT","OPEN",1018,"ROT_OPEN","NOT","Rota","",0,0.333333333333333,-1.09861228866811,11,2.39789527279837
"SfM",38947,"ROT-00867",2.22079761700357,0.873109796186719,9.21467771913641,12,0.729871209983116,0.417777777777778,2.07481337521643,3,"2022","MARIAN","Rota","Rota","Forereef","Shallow","PAV",14.114066,145.203089,4.876562024,5.790917403,889.2950898,"Rota","Rota","Rota","NOT","NOT","NOT","NOT","ROT","ROT","NOT","OPEN",3557,"ROT_OPEN","NOT","Rota","",0,0.772727272727273,-0.2578291093021,NA,NA
"SfM",38960,"GUA-02777",1.67698777432242,0.790123456790123,5.34941802342378,6,1.19354960409813,0.66,3.29876977693224,4,"2022","MARIAN","Guam","GUA_WEST_OPEN","Forereef","Deep","AGR",13.33511,144.634585,21.33495885,21.94452911,438.75,"GUAM_WEST_OPEN","GUA_WEST_OPEN","Guam","GUA_WEST_OPEN","GUA_WEST_OPEN","NOT","NOT","GUA_WEST_OPEN","GUA_WEST","NOT","OPEN",1755,"GUA_WEST_OPEN","NOT","GUA_WEST_OPEN","",0,1.25,0.22314355131421,NA,NA
"SfM",38961,"GUA-02730",1.65423136369807,0.694787379972565,5.2290591324394,10,2.01380589385235,0.847645429362881,7.49177606200147,9,"2022","MARIAN","Guam","GUA_WEST_OPEN","Forereef","Mid","AGR",13.315347,144.646926,14.9344712,16.1536117,1035,"GUAM_WEST_OPEN","GUA_WEST_OPEN","Guam","GUA_WEST_OPEN","GUA_WEST_OPEN","NOT","NOT","GUA_WEST_OPEN","GUA_WEST","NOT","OPEN",4140,"GUA_WEST_OPEN","NOT","GUA_WEST_OPEN","",0,0.148936170212766,-1.90423745265475,3.75,1.32175583998232
"SfM",38964,"GUA-02781",2.37232910103903,0.864524259609326,10.7223366292687,17,2.35904697365047,0.883588465646137,10.5808628047702,14,"2022","MARIAN","Guam","GUA_WEST_OPEN","Forereef","Deep","AGR",13.24215,144.639531,19.81103322,20.7253886,438.75,"GUAM_WEST_OPEN","GUA_WEST_OPEN","Guam","GUA_WEST_OPEN","GUA_WEST_OPEN","NOT","NOT","GUA_WEST_OPEN","GUA_WEST","NOT","OPEN",1755,"GUA_WEST_OPEN","NOT","GUA_WEST_OPEN","",0,0.38,-0.967584026261706,25.5,3.23867845216438
"SfM",38965,"GUA-02737",1.87220189160451,0.789802289281998,6.50259866489667,12,1.57852326270861,0.706994328922495,4.84779160806786,8,"2022","MARIAN","Guam","GUA_WEST_OPEN","Forereef","Mid","AGR",13.255525,144.649654,14.02011582,14.62968607,1035,"GUAM_WEST_OPEN","GUA_WEST_OPEN","Guam","GUA_WEST_OPEN","GUA_WEST_OPEN","NOT","NOT","GUA_WEST_OPEN","GUA_WEST","NOT","OPEN",4140,"GUA_WEST_OPEN","NOT","GUA_WEST_OPEN","",0,0.291666666666667,-1.23214368129263,22,3.09104245335832
"SfM",38966,"GUA-02662",2.75856933934695,0.924227028596313,15.7772548964012,23,1.27302833658963,0.691358024691358,3.57165236692845,4,"2022","MARIAN","Guam","GUA_ACHANG","Forereef","Shallow","AGR",13.241626,144.695292,3.047851265,4.571776897,33.25,"GUAM_MP","GUA_MP","Guam","GUA_MP","GUA_ACHANG","NOT","NOT","GUA_EAST_MPA","GUA_EAST","NOT","ACHG",133,"GUA_EAST_ACHG","NOT","GUA_ACHANG","",0,0.643564356435644,-0.440733246945622,NA,NA
