"","Mean.SEC_NAME","Mean.OBS_YEAR","Mean.N","Mean.CORAL","Mean.MA","Mean.TURF","Mean.UC","Mean.CCA","Mean.TW","Mean.EMA","Mean.SC","Mean.I","Mean.SED","Mean.HAL","Mean.MF","Mean.TOT_AREA_WT","PooledSE.SEC_NAME","PooledSE.OBS_YEAR","PooledSE.N","PooledSE.CORAL","PooledSE.MA","PooledSE.TURF","PooledSE.UC","PooledSE.CCA","PooledSE.TW","PooledSE.EMA","PooledSE.SC","PooledSE.I","PooledSE.SED","PooledSE.HAL","PooledSE.MF"
"185","Howland",2017,20,24.0963095409827,2.02100923196557,20.661260492387,3.2044445550804,33.3502160416098,0.174398529259451,16.2909366968119,0,1.66255221773237,0.592680848367354,1.32503493014329,0.276906068441635,172.85286682,"Howland",2017,20,4.36711239600377,0.57149754475027,3.50991237853853,0.391009558474964,4.41611240184471,0.0919376360786802,1.40850152747751,0,1.21494343762647,0.230116896127316,0.298097317205256,0.0764748984573724
"186","Jarvis",2017,60,0.819841114103197,8.54407349020967,37.8438328770255,3.98870390494211,23.3337139625064,0.187350025368248,28.4869642782403,0,0.0283363987329201,0.136449785385997,0.806788093795977,0.228898573997563,365.90565228,"Jarvis",2017,60,0.327497651864201,1.55002832626313,2.85251091416368,0.494069430990165,2.79811997570579,0.0547522188409131,1.71290163196206,0,0.0169190509006647,0.0468672823590564,0.14280675085617,0.0612238414579896
"187","Maug",2017,65,7.33906475325054,2.1759919715718,58.1953451439762,3.90628258426281,7.48439802620481,0.433288827127652,18.8537932351192,0.188592670781604,0.0834250379878052,4.9201440061872,0.759245154920797,0.0443629837081115,313.87070176,"Maug",2017,65,0.755382734569355,0.356192704027933,1.43266621557001,0.37054295052486,0.690593146106824,0.0637344259520791,1.21997991193713,0.0576979521154743,0.0286670227697253,0.731066502945216,0.210003118248193,0.0166104070765723
"188","Pagan",2017,59,9.40667741941377,3.35276024742832,64.6777176903294,4.55233539983275,4.72270756807654,0.363110888335468,10.9809015316085,0.300476811467801,0.179450087367653,5.95189180084329,0.427416843464704,0.0459183650564507,1512.9239538,"Pagan",2017,59,1.02133752695344,0.685412641238529,1.65986959278726,1.87585872967436,0.493431358391124,0.087200079053457,0.783347160242908,0.0664904773921647,0.0965916832868743,1.27891602368809,0.154383526578684,0.0172580493492457
"189","Rota",2017,41,9.0503548810088,5.26405108464445,62.8420836205504,2.5330608480692,9.99547953416726,0.228973481500581,9.2896326721696,0.0927585797537522,0.258536562098804,1.89806632305997,1.30903674254699,0.241052723209411,1331.3721518,"Rota",2017,41,2.61276437249256,2.83066469023234,3.87696063340337,0.525159299561445,2.20363792539885,0.067081069423268,1.18526496745768,0.0338763569660545,0.0863235085821538,0.400444042098853,0.400301493665604,0.0776622896266183
"190","Saipan",2017,58,14.5947828607915,4.09770819298784,62.4497671398409,1.70270119544041,3.12208692791143,0.274522174710365,10.6916671379679,0.123915140524169,0.130070681849474,2.6568168297629,2.13318508836386,0.0362283267335357,3539.0108798,"Saipan",2017,58,1.16052123478693,0.544430640690624,1.64508959030282,0.222204680722917,0.354216525558519,0.0460071842334123,0.631752666081781,0.0531385402738731,0.0400108262596573,0.408665171172953,0.428250824709965,0.0145801250893584
"191","Sarigan",2017,14,5.42299315517502,1.09319985880094,71.1882675274644,2.85222568669368,3.22632267063081,0.334285874981677,3.68388269580195,0.354072275351897,0.120424330821301,12.9298013565175,1.98103612943612,0.11368606051192,197.55943189,"Sarigan",2017,14,1.61983026190661,0.240531444929857,3.66375236610842,0.762997991827534,0.999966054176365,0.107083090679632,1.50544907137099,0.217564311350824,0.0466544915617005,2.9713153513652,0.339349996911945,0.0627533829845802
"192","Tinian",2017,38,10.4196892301897,6.43951500872501,62.457400399781,1.87796071354109,3.86891693347712,0.255016658893714,10.5692294038892,0.0880149633908936,0.20096893692404,3.90623385704074,2.05003126658226,0.024929306000257,1414.2063031,"Tinian",2017,38,1.29373475616636,1.01661058993076,2.55594894202196,0.29770303485837,0.468417082708632,0.0501067466638105,0.946213850552468,0.0371805047832516,0.0787002827416326,1.10989367745054,0.293585804838278,0.0139888459651322
"193","Wake",2017,81,25.5764747851592,6.48428433697233,53.4186194486063,4.66105438859196,3.77305873365076,0.175116353338916,8.44763746586988,0.838648700394045,0.0567124873169549,1.01915704059537,0.38540700143516,0.174649247242769,279.75088277,"Wake",2017,81,1.40994806744686,0.985268595056236,1.8430152890334,0.419157513317401,0.679699269456373,0.0327167586770818,1.05797285867194,0.158830315349217,0.0192526546414057,0.280430385574539,0.0684716619363427,0.0475086828752918
"194","Baker",2018,23,23.627463385337,0.75568094007261,23.2642281714621,7.20615539104874,25.9899084073034,0.21346591301351,18.7168138119622,0,1.47453403048033,1.5662638602846,4.60510739309779,0.231078539160686,390.27580156,"Baker",2018,23,3.14099648637181,0.198302787340287,4.53648242013639,0.886882249128186,3.18188979640871,0.067019676660157,1.62156379930593,0,0.903683041063761,0.845667060059454,0.841679038940904,0.0964830299777851
"195","Howland",2018,22,23.8696689201812,0.91488446344247,25.8293539441721,4.99156582126247,27.1007318689662,0.395880013547745,15.4079179708618,0,3.99566082637645,1.12458520749946,1.75719679850027,0.525490592482647,172.85286682,"Howland",2018,22,2.47754666459566,0.361662457588778,2.65874181473195,1.02862717392427,1.98268725321986,0.148586707060724,1.66895854732096,0,2.3429433517732,0.298339987554552,0.349514838586238,0.268810781478185
"196","Jarvis",2018,67,0.642663206083475,2.06212604420208,24.6908433907082,7.05634699012906,38.8336157061977,0.143541244091531,25.9674029011054,0,0.0199680809307557,1.05039708204787,6.7329835887245,0.198653986026571,365.90565228,"Jarvis",2018,67,0.167014428022776,1.04707219031944,1.97446819055399,0.744877292646754,2.49830088963567,0.0306413376528036,1.5513019650177,0,0.0132721507479816,0.392567059645028,0.866067251485484,0.0436447557940528
"197","Kingman",2018,68,25.8103526482862,0.123259595870298,33.669672499823,4.40676745509293,13.2412360599572,0.0696382290281681,10.280602603165,9.61710887805353,0.63499406264886,3.54209997438878,3.08067367780717,0.112499607550234,3751.25,"Kingman",2018,68,1.92730233031708,0.0233354902039161,1.89567071590107,0.380694290743722,1.23694939603319,0.0245323350761201,0.748694923908996,1.63670383894753,0.136339195713029,0.934013619562791,0.403167028539882,0.0269065571932154
"198","Ofu & Olosega",2018,38,28.7348254872371,0.62034690464277,25.6830497570962,3.05014919980833,24.676347950423,0.225015508622335,14.409999238403,0.268195906140204,1.20644759903279,2.33070151745335,2.07008563957168,0.0396505293281943,793.3725,"Ofu & Olosega",2018,38,1.94021622101268,0.145230412424649,2.1218869343582,0.285115277566734,1.83424079684284,0.0900093016060927,0.886177704224377,0.0777967732152865,0.296977883743016,0.427537942025362,0.546536435898518,0.0248256634172916
"199","Palmyra",2018,86,21.7906447698946,0.429133812010794,30.3373689580975,4.10487074760635,15.2439417092338,0.162750520100672,11.5178267734079,5.5241129554339,2.66627689429663,4.24088475674332,8.24980937088156,0.0448892642048063,2793.351013,"Palmyra",2018,86,1.59596236277478,0.115939752018357,2.14420770715434,0.281588081292092,1.14692831020051,0.0420159199632618,0.838241495101329,1.13021154390667,0.693218922341214,0.734921898336395,0.916726996106633,0.0160342703630832
"200","ROS_INNER",2018,4,7.45480225988701,0.338983050847458,80.2900759002454,0.931062032756948,5.3378416937739,0.0841750841750842,1.52314101466644,0.254237288135593,0.0847457627118644,4.71617302973235,0,0.0847457627118644,171.3562,"ROS_INNER",2018,4,4.47689533277427,0.337992485410448,7.23798535107546,0.374983051945742,5.10088828385373,0.0839291104344127,0.624962334537071,0.253494364057836,0.0844981213526121,2.6830521102286,0,0.0844981213526121
"201","ROS_SANCTUARY",2018,29,16.6683111038845,1.96618441249775,14.8818431280836,8.44864145304834,51.2047351321334,0.229724866626091,12.6552779579964,0.136235061100411,0.714176833254128,0.0788495565345522,1.69438681451527,0.0326581425515464,120.295,"ROS_SANCTUARY",2018,29,1.73466350466108,0.613349226271166,1.80158215694862,0.774428931458988,3.00429387365663,0.166696202898125,1.39121939713029,0.0526931029649979,0.217504264810165,0.0300568597423903,0.398612467051485,0.0188338247640219
"202","SWA_OPEN",2018,7,5.91673129423276,3.50146259552331,9.68060758796321,11.2430836654545,69.9957902677437,0,10.7820171744215,0,0.12051833942485,0,0.00287274069067558,0.00288350001910508,95.157864603,"SWA_OPEN",2018,7,2.0114604078083,2.75523360886095,3.55946143023679,4.19977029230141,12.4559451441299,0,4.22225348284841,0,0.11453201211908,0,0.00233162636206281,0.00234035904506679
"203","SWA_SANCTUARY",2018,15,23.7814226282909,6.59469615661561,18.1778654943288,8.55882745465264,36.7129318482772,0.0747685054325383,13.8406322841183,0.0335962797207052,0.720919243587116,0.137936065061304,0,0.0506737769947578,169.732322917,"SWA_SANCTUARY",2018,15,3.65976317231477,1.33444068290743,2.40500473094409,1.28237341130498,5.27865094383594,0.0479170827891854,1.78751837767566,0.0333473936142767,0.237746027871948,0.0663858382293784,0,0.0383301743927692
"204","TAU_OPEN",2018,28,35.0940998287886,0.362287851298718,28.1438834003879,2.95249207740665,18.8973843665178,0.0520392885618707,13.645372937953,0.079318256333284,0.905696984223241,1.57130884043571,1.30064753406176,0.01307891215248,793.6225,"TAU_OPEN",2018,28,3.18963732577308,0.100664287006558,3.03682273041963,0.472370347423474,2.69239149980478,0.0261682433217778,1.02553345355164,0.0540810936202385,0.188417223751504,0.506496182037439,0.849616133206184,0.0130259506887309
"205","TAU_SANCTUARY",2018,10,12.6314914383263,0.474260578555802,47.1235006528116,1.83655285215727,16.4013002559001,0.114350034965651,21.3506405801553,0.0518051234750763,0.317047872901174,1.57510639036977,0.0748471075048562,0,110.2475,"TAU_SANCTUARY",2018,10,1.31911215666684,0.109011238157332,3.0232867288951,0.332091268026988,1.23704463398122,0.0669464370266576,2.97579605900577,0.0514427694195007,0.131057766630285,0.601390636352151,0.074069130790585,0
"206","TUT_AUNUU_A",2018,4,15.0920382781257,0.881524303517462,40.1215444119606,5.37794778504999,20.230299962782,0,19.2645467912258,0.0787592857429613,0.195177695233939,0.094364172652235,4.04174509875927,0.179572808324666,1028.60944,"TUT_AUNUU_A",2018,4,4.90110931687058,0.126556011055792,5.22281758387323,1.8412945513537,3.99732841926388,0,0.477348627251015,0.078715716958445,0.00644655284198405,0.0943232468458716,2.51690777795722,0.127869920721851
"207","TUT_NE_OPEN",2018,29,29.7125135323234,0.803900852925642,34.9075312079476,1.99279781537742,13.2311419624843,0.131527036087698,17.1565772049245,0,0.0902544437026572,3.67396056575264,0.424120229939216,0.0665021826062047,1324.136268,"TUT_NE_OPEN",2018,29,3.75130317187173,0.180244413688493,3.39478837206745,0.413255684948269,2.27166650780347,0.0510436960997743,2.09842472821971,0,0.0338366988694141,1.17573022918605,0.137405037598892,0.066242152143127
"208","TUT_NW_OPEN",2018,35,18.6059629222916,1.668402388798,40.567621970422,1.97006676675359,12.6240734303286,0.151031649694172,22.6463086638154,0.0506033018182667,0.356826770514372,2.3302602263056,1.14994032570628,0.0637242109799929,608.4,"TUT_NW_OPEN",2018,35,2.54754053430862,0.334602661614024,2.69649993388723,0.236366138567793,1.13019371693741,0.0477271995472609,2.07240781998903,0.0215521687289086,0.109023756159043,0.733469389822188,0.322502810282301,0.0219751728753983
"209","TUT_SE_OPEN",2018,5,8.60198205223701,3.96702725561786,14.0012323743376,1.63818092766064,25.3114851718162,0.207612456747405,43.1385489231004,3.53558873213715,0.340136054421769,0.968858131487889,0.135141304844085,0.0680272108843537,659.5,"TUT_SE_OPEN",2018,5,3.06983116377386,3.04233383486011,8.2046589410136,0.371973360584263,4.84178361355955,0.207415611669725,5.43934720560647,2.34895933044484,0.214916965123938,0.967939521125385,0.0826814906280369,0.0679627117602615
"210","TUT_SW_OPEN",2018,12,39.8751741501797,1.39784577778935,19.2006305166078,3.08920648074982,21.1658847255985,0.161264543169696,12.1866451781982,0.248656082151732,1.38473387487968,4.23306459960405,0.307365094990975,0,744.574969,"TUT_SW_OPEN",2018,12,4.25350000088118,0.910010731890817,3.99879126341328,0.545037680970455,2.85100192068251,0.0740563811796876,1.88820540423129,0.0970105721385233,0.464720290350155,1.87991503665026,0.154312745235562,0
"211","TUT_FA_FE",2018,16,18.9997887296728,0.475752280298336,21.1823975334101,2.17148067905286,28.136703337809,0.101910302579131,28.3106442186126,0.983005653675883,0.605497043668352,1.129578217367,0.176632985485984,0.0403613932487445,563.246945,"TUT_FA_FE",2018,16,5.22007855604298,0.200876999647659,4.6489527018741,0.954724160019573,1.38278721995214,0.0651759706867756,3.10903818887386,0.461549944770102,0.168899417891434,0.223322052492241,0.163410527831483,0.0388749299958476
