OID_,ANALYST,OBS_YEAR,MISSION_ID,SITE,TRANSECT,SEGMENT,SEGLENGTH,SEGWIDTH,NO_COLONY,SPCODE,EX_BOUND,FRAGMENT,JUVENILE,REMNANT,OLD_DEAD,MORPH_CODE,RDCAUSE1,RD_1,RDCAUSE2,RD_2,RDCAUSE3,RD_3,CON_1,EXTENT_1,SEV_1,CON_2,EXTENT_2,SEV_2,CON_3,EXTENT_3,SEV_3,Shape_Length
578,JC,2022,RA2201,PAG-1323,A,0,2.5,1,0,GEDW,0,0,0,0,98,MD,,,,,,,,,,,,,,,,0.185079031
579,JC,2022,RA2201,PAG-1323,A,0,2.5,1,0,ACAS,0,0,0,0,15,MD,,,,,,,,,,,,,,,,0.072283386
580,JC,2022,RA2201,PAG-1323,A,0,2.5,1,0,COSP,0,0,0,0,50,CO,,,,,,,,,,,,,,,,0.670029635
581,JC,2022,RA2201,PAG-1323,A,0,2.5,1,0,GASP,0,0,0,0,5,EM,,,,,,,,,,,,,,,,0.087255755
582,JC,2022,RA2201,PAG-1323,A,0,2.5,1,0,GASP,0,0,0,0,3,EM,,,,,,,,,,,,,,,,0.092756523
583,JC,2022,RA2201,PAG-1323,A,0,2.5,1,0,GASP,0,0,0,0,0,EM,,,,,,,,,,,,,,,,0.083716713
584,JC,2022,RA2201,PAG-1323,A,0,2.5,1,0,GASP,0,0,0,0,2,EM,,,,,,,,,,,,,,,,0.123018655
585,JC,2022,RA2201,PAG-1323,A,0,2.5,1,0,FSTE,0,0,0,0,10,EM,,,,,,,,,,,,,,,,0.107071484
586,JC,2022,RA2201,PAG-1323,A,0,2.5,1,0,GASP,0,0,0,0,3,EM,,,,,,,,,,,,,,,,0.092736502
587,JC,2022,RA2201,PAG-1323,A,0,2.5,1,0,GASP,0,0,0,0,10,EM,,,,,,,,,,,,,,,,0.068345473
588,JC,2022,RA2201,PAG-1323,A,0,2.5,1,0,GEDW,0,0,0,0,70,MD,,,,,,,,,,,,,,,,0.080415562
589,JC,2022,RA2201,PAG-1323,A,0,2.5,1,0,GEDW,0,0,0,0,3,EM,,,,,,,,,,,,,,,,0.053855822
590,JC,2022,RA2201,PAG-1323,A,0,2.5,1,0,GASP,0,0,0,0,5,EM,,,,,,,,,,,,,,,,0.108803573
591,JC,2022,RA2201,PAG-1323,A,0,2.5,1,0,ECHP,0,0,0,0,20,EM,,,,,,,,,,,,,,,,0.077705659
592,JC,2022,RA2201,PAG-1323,A,0,2.5,1,0,AMYR,0,0,0,-1,,EM,,,,,,,,,,,,,,,,0.028608511
593,JC,2022,RA2201,PAG-1323,A,0,2.5,1,0,GEDW,0,0,0,0,65,MD,PRED,30,,,,,,,,,,,,,,0.19859997
594,JC,2022,RA2201,PAG-1323,A,0,2.5,1,0,GASP,0,0,0,0,10,EM,,,,,,,,,,,,,,,,0.123516244
595,JC,2022,RA2201,PAG-1323,A,0,2.5,1,0,FASP,0,0,0,0,55,MD,,,,,,,,,,,,,,,,0.063545548
596,JC,2022,RA2201,PAG-1323,A,0,2.5,1,0,GASP,0,0,0,0,15,EM,,,,,,,,,,,,,,,,0.173713977
597,JC,2022,RA2201,PAG-1323,A,0,2.5,1,0,GASP,0,0,0,0,2,EM,,,,,,,,,,,,,,,,0.073667267
598,JC,2022,RA2201,PAG-1323,A,0,2.5,1,0,GASP,0,0,0,0,3,MD,DAMG,5,,,,,,,,,,,,,,0.137742446
599,JC,2022,RA2201,PAG-1323,A,0,2.5,1,0,GASP,0,0,0,0,1,EM,,,,,,,,,,,,,,,,0.081030028
600,JC,2022,RA2201,PAG-1323,A,0,2.5,1,0,GASP,0,0,0,0,2,EM,,,,,,,,,,,,,,,,0.080191594
601,JC,2022,RA2201,PAG-1323,A,0,2.5,1,0,GASP,0,0,0,0,5,EM,,,,,,,,,,,,,,,,0.078531409
602,JC,2022,RA2201,PAG-1323,A,0,2.5,1,0,GEDW,0,0,0,0,55,MD,,,,,,,,,,,,,,,,0.059290814
603,JC,2022,RA2201,PAG-1323,A,0,2.5,1,0,GASP,0,0,0,0,0,EM,,,,,,,,,,,,,,,,0.081996398
604,JC,2022,RA2201,PAG-1323,A,0,2.5,1,0,GASP,0,0,0,0,5,EM,,,,,,,,,,,,,,,,0.135215989
605,JC,2022,RA2201,PAG-1323,A,0,2.5,1,0,GASP,0,0,0,0,2,EM,,,,,,,,,,,,,,,,0.111735934
606,JC,2022,RA2201,PAG-1323,A,0,2.5,1,0,STSP,0,0,0,0,15,EM,,,,,,,,,,,,,,,,0.053973821
607,JC,2022,RA2201,PAG-1323,A,0,2.5,1,0,PDUE,0,0,0,0,20,EM,,,,,,,,,,,,,,,,0.096498601
608,JC,2022,RA2201,PAG-1323,A,0,2.5,1,0,PCHI,0,0,0,-1,,EM,,,,,,,,,,,,,,,,0.020707958
609,JC,2022,RA2201,PAG-1323,A,0,2.5,1,0,FMAT,0,0,0,0,85,MD,,,,,,,,,,,,,,,,0.062508336
610,JC,2022,RA2201,PAG-1323,A,0,2.5,1,0,PSSP,0,0,-1,0,,EM,,,,,,,,,,,,,,,,0.027119919
611,JC,2022,RA2201,PAG-1323,A,0,2.5,1,0,FASP,0,0,-1,0,,EM,,,,,,,,,,,,,,,,0.014045729
612,JC,2022,RA2201,PAG-1323,A,0,2.5,1,0,PAVS,0,0,-1,0,,EM,,,,,,,,,,,,,,,,0.021140849
613,JC,2022,RA2201,PAG-1323,A,0,2.5,1,0,FASP,0,0,0,0,80,MD,,,,,,,ALG,10,,,,,,,,0.107176894
614,JC,2022,RA2201,PAG-1323,A,0,2.5,1,0,PSSP,0,0,-1,0,,EM,,,,,,,,,,,,,,,,0.019401932
615,JC,2022,RA2201,PAG-1323,A,5,2.5,1,0,GASP,0,0,0,0,7,EM,,,,,,,,,,,,,,,,0.126553735
616,JC,2022,RA2201,PAG-1323,A,5,2.5,1,0,GASP,0,0,0,0,10,EM,,,,,,,,,,,,,,,,0.165860628
617,JC,2022,RA2201,PAG-1323,A,5,2.5,1,0,FASP,0,0,0,0,85,MD,,,,,,,,,,,,,,,,0.141120723
618,JC,2022,RA2201,PAG-1323,A,5,2.5,1,0,ECHL,0,0,0,0,3,EM,,,,,,,,,,,,,,,,0.056016405
619,JC,2022,RA2201,PAG-1323,A,5,2.5,1,0,GONS,0,0,-1,0,,EM,,,,,,,,,,,,,,,,0.019493931
620,JC,2022,RA2201,PAG-1323,A,5,2.5,1,0,GASP,0,0,0,0,5,EM,,,,,,,,,,,,,,,,0.126149172
621,JC,2022,RA2201,PAG-1323,A,5,2.5,1,0,GASP,0,0,0,0,2,EM,,,,,,,,,,,,,,,,0.068555145
622,JC,2022,RA2201,PAG-1323,A,5,2.5,1,0,GASP,0,0,0,0,20,EM,,,,,,,,,,,,,,,,0.050131515
623,JC,2022,RA2201,PAG-1323,A,5,2.5,1,0,GEDW,0,0,0,0,90,MD,,,,,,,,,,,,,,,,0.110993713
624,JC,2022,RA2201,PAG-1323,A,5,2.5,1,0,GASP,0,0,0,0,75,EM,,,,,,,,,,,,,,,,0.088326226
625,JC,2022,RA2201,PAG-1323,A,5,2.5,1,0,FSTE,0,0,0,0,95,EM,,,,,,,,,,,,,,,,0.165234929
626,JC,2022,RA2201,PAG-1323,A,5,2.5,1,0,ECHL,0,0,0,0,55,EM,,,,,,,,,,,,,,,,0.056681255
627,JC,2022,RA2201,PAG-1323,A,5,2.5,1,0,GEDW,0,0,0,0,60,MD,,,,,,,,,,,,,,,,0.148023376
628,JC,2022,RA2201,PAG-1323,A,5,2.5,1,0,PCHI,0,0,0,0,95,EM,,,,,,,,,,,,,,,,0.274818445
629,JC,2022,RA2201,PAG-1323,A,5,2.5,1,0,GEDW,0,0,0,0,85,MD,,,,,,,,,,,,,,,,0.229241828
630,JC,2022,RA2201,PAG-1323,A,5,2.5,1,0,GASP,0,0,0,0,80,EM,,,,,,,,,,,,,,,,0.09565235
631,JC,2022,RA2201,PAG-1323,A,5,2.5,1,0,FASP,0,0,0,0,75,MD,,,,,,,,,,,,,,,,0.177579674
632,JC,2022,RA2201,PAG-1323,A,5,2.5,1,0,GPEC,0,0,0,0,75,MD,,,,,,,,,,,,,,,,0.086924749
633,JC,2022,RA2201,PAG-1323,A,5,2.5,1,0,FSTE,0,0,0,0,80,EM,,,,,,,,,,,,,,,,0.237076238
634,JC,2022,RA2201,PAG-1323,A,5,2.5,1,0,GEDW,0,0,0,0,70,MD,,,,,,,,,,,,,,,,0.152202167
635,JC,2022,RA2201,PAG-1323,A,5,2.5,1,0,GASP,0,0,0,0,5,EM,,,,,,,,,,,,,,,,0.122745194
636,JC,2022,RA2201,PAG-1323,A,5,2.5,1,0,PCHI,0,0,0,0,0,EM,,,,,,,,,,,,,,,,0.060164237
637,JC,2022,RA2201,PAG-1323,A,5,2.5,1,0,GPEC,0,0,0,0,90,EM,,,,,,,,,,,,,,,,0.194104344
638,JC,2022,RA2201,PAG-1323,A,5,2.5,1,0,PCHI,0,0,0,0,60,EM,,,,,,,,,,,,,,,,0.093856827
639,JC,2022,RA2201,PAG-1323,A,5,2.5,1,0,GASP,0,0,0,0,15,MD,,,,,,,,,,,,,,,,0.156294979
640,JC,2022,RA2201,PAG-1323,A,5,2.5,1,0,GONS,0,0,-1,0,,EM,,,,,,,,,,,,,,,,0.038364197
641,JC,2022,RA2201,PAG-1323,A,5,2.5,1,0,GASP,0,0,-1,0,,EM,,,,,,,,,,,,,,,,0.026617279
642,JC,2022,RA2201,PAG-1323,A,5,2.5,1,0,GASP,0,0,-1,0,,EM,,,,,,,,,,,,,,,,0.032015268
643,JC,2022,RA2201,PAG-1323,A,5,2.5,1,0,GASP,0,0,-1,0,,EM,,,,,,,,,,,,,,,,0.019584931
644,JC,2022,RA2201,PAG-1323,A,5,2.5,1,0,GASP,0,0,0,0,10,EM,,,,,,,,,,,,,,,,0.129484452
645,JC,2022,RA2201,PAG-1323,A,5,2.5,1,0,GASP,0,0,0,0,50,EM,,,,,,,,,,,,,,,,0.108320374
646,JC,2022,RA2201,PAG-1323,A,5,2.5,1,0,GASP,0,0,0,0,30,EM,,,,,,,,,,,,,,,,0.072703439
647,JC,2022,RA2201,PAG-1323,A,5,2.5,1,0,FASP,0,0,0,0,90,MD,,,,,,,,,,,,,,,,0.131758701
648,JC,2022,RA2201,PAG-1323,A,5,2.5,1,0,FASP,0,0,-1,0,,MD,,,,,,,,,,,,,,,,0.027357937
649,JC,2022,RA2201,PAG-1323,A,5,2.5,1,0,AMYR,0,0,0,0,25,EM,,,,,,,,,,,,,,,,0.081262176
650,JC,2022,RA2201,PAG-1323,A,5,2.5,1,0,GEDW,0,0,0,0,1,MD,,,,,,,,,,,,,,,,0.074037427
651,JC,2022,RA2201,PAG-1323,A,5,2.5,1,0,GEDW,0,0,0,0,0,MD,,,,,,,,,,,,,,,,0.04955032
652,JC,2022,RA2201,PAG-1323,A,5,2.5,1,0,PCHI,0,0,0,0,80,EM,,,,,,,,,,,,,,,,0.115259228
653,JC,2022,RA2201,PAG-1323,A,5,2.5,1,0,PCHI,0,0,0,0,75,EM,,,,,,,,,,,,,,,,0.053742897
654,JC,2022,RA2201,PAG-1323,A,5,2.5,1,0,GEDW,0,0,0,0,30,EM,,,,,,,,,,,,,,,,0.109470832
655,JC,2022,RA2201,PAG-1323,A,5,2.5,1,0,GASP,0,0,0,0,8,EM,,,,,,,,,,,,,,,,0.11479606
656,JC,2022,RA2201,PAG-1323,A,5,2.5,1,0,FMAT,0,0,0,0,45,MD,,,,,,,,,,,,,,,,0.13798762
657,JC,2022,RA2201,PAG-1323,A,5,2.5,1,0,GEDW,0,0,0,0,55,MD,,,,,,,,,,,,,,,,0.084921399
658,JC,2022,RA2201,PAG-1323,A,5,2.5,1,0,GEDW,0,0,0,0,15,MD,,,,,,,,,,,,,,,,0.074654167
659,JC,2022,RA2201,PAG-1323,A,5,2.5,1,0,PLER,0,0,0,0,35,MD,,,,,,,,,,,,,,,,0.12482213
660,JC,2022,RA2201,PAG-1323,A,5,2.5,1,0,PHSP,0,0,0,0,55,EM,,,,,,,,,,,,,,,,0.124346248
661,JC,2022,RA2201,PAG-1323,A,5,2.5,1,0,PCHI,0,0,0,0,85,EM,,,,,,,,,,,,,,,,0.101799101
662,JC,2022,RA2201,PAG-1323,A,5,2.5,1,0,GASP,,0,0,0,5,MD,,,,,,,,,,,,,,,,0.076412501
663,JC,2022,RA2201,PAG-1323,A,5,2.5,1,0,PCHI,0,0,0,0,50,EM,,,,,,,,,,,,,,,,0.053737704
664,JC,2022,RA2201,PAG-1323,A,5,2.5,1,0,POCS,0,0,-1,0,,EM,,,,,,,,,,,,,,,,0.017064301
665,JC,2022,RA2201,PAG-1323,A,5,2.5,1,0,ASSP,0,0,-1,0,,EM,,,,,,,,,,,,,,,,0.02575088
666,JC,2022,RA2201,PAG-1323,A,5,2.5,1,0,PSSP,0,0,-1,0,,EM,,,,,,,,,,,,,,,,0.01167117
667,JC,2022,RA2201,PAG-1323,A,0,2.5,1,0,ASSP,0,0,-1,0,,EM,,,,,,,,,,,,,,,,0.019276247
668,JC,2022,RA2201,PAG-1323,A,0,2.5,1,0,ASSP,0,0,-1,0,,EM,,,,,,,,,,,,,,,,0.027295023
669,JC,2022,RA2201,PAG-1323,A,0,2.5,1,0,AMYR,0,0,0,0,70,EM,,,,,,,,,,,,,,,,0.075710302
670,JC,2022,RA2201,PAG-1323,A,0,2.5,1,0,FASP,0,0,0,0,40,MD,,,,,,,,,,,,,,,,0.073881384
671,MSL,2022,RA2201,PAG-1323,A,0,2.5,1,0,GASP,0,0,0,0,10,EM,,,,,,,,,,,,,,,,0.148130903
672,MSL,2022,RA2201,PAG-1323,A,0,2.5,1,0,GASP,0,0,0,0,20,EM,,,,,,,,,,,,,,,,0.199326979
673,MSL,2022,RA2201,PAG-1323,A,0,2.5,1,0,GONS,0,0,0,0,60,EM,,,,,,,,,,,,,,,,0.090984909
674,MSL,2022,RA2201,PAG-1323,A,0,1,1,0,FASP,0,0,-1,0,,EM,,,,,,,,,,,,,,,,0.033237833
675,MSL,2022,RA2201,PAG-1323,A,0,2.5,1,0,GASP,0,0,0,0,,EM,,,,,,,,,,,,,,,,0.092512666
676,MSL,2022,RA2201,PAG-1323,A,0,2.5,1,0,GASP,0,0,0,0,,EM,,,,,,,,,,,,,,,,0.096299086
677,MSL,2022,RA2201,PAG-1323,A,0,2.5,1,0,GASP,0,0,0,0,3,EM,,,,,,,,,,,,,,,,0.117476203
678,MSL,2022,RA2201,PAG-1323,A,0,2.5,1,0,GEDW,0,0,0,0,70,EM,,,,,,,,,,,,,,,,0.057810917
679,MSL,2022,RA2201,PAG-1323,A,0,2.5,1,0,GASP,0,0,0,0,,EM,,,,,,,,,,,,,,,,0.12837093
680,MSL,2022,RA2201,PAG-1323,A,0,2.5,1,0,GASP,0,0,0,0,40,EM,,,,,,,,,,,,,,,,0.125090061
681,MSL,2022,RA2201,PAG-1323,A,0,2.5,1,0,FMAT,0,0,0,0,20,EM,,,,,,,,,,,,,,,,0.05547697
682,MSL,2022,RA2201,PAG-1323,A,0,2.5,1,0,GASP,0,0,0,0,,EM,,,,,,,,,,,,,,,,0.095391025
683,MSL,2022,RA2201,PAG-1323,A,0,2.5,1,0,COSP,0,0,0,0,,EM,,,,,,,,,,,,,,,,0.060134204
684,MSL,2022,RA2201,PAG-1323,A,0,2.5,1,0,GASP,0,0,0,0,25,EM,,,,,,,,,,,,,,,,0.13604002
685,MSL,2022,RA2201,PAG-1323,A,0,2.5,1,0,GASP,0,0,0,0,,EM,,,,,,,,,,,,,,,,0.054950894
686,MSL,2022,RA2201,PAG-1323,A,0,2.5,1,0,GASP,0,0,0,0,3,EM,,,,,,,,,,,,,,,,0.136424521
687,MSL,2022,RA2201,PAG-1323,A,0,2.5,1,0,GASP,0,0,0,0,,EM,,,,,,,,,,,,,,,,0.077641984
688,MSL,2022,RA2201,PAG-1323,A,0,2.5,1,0,GASP,0,0,0,0,3,EM,,,,,,,,,,,,,,,,0.111086326
689,MSL,2022,RA2201,PAG-1323,A,0,2.5,1,0,GASP,0,0,0,0,,EM,,,,,,,,,,,,,,,,0.091445389
690,MSL,2022,RA2201,PAG-1323,A,0,2.5,1,0,GASP,0,0,0,0,,EM,,,,,,,,,,,,,,,,0.070761301
691,MSL,2022,RA2201,PAG-1323,A,0,2.5,1,0,GASP,0,0,0,0,5,EM,,,,,,,,,,,,,,,,0.120537887
692,MSL,2022,RA2201,PAG-1323,A,0,2.5,1,0,GASP,0,0,0,0,5,EM,,,,,,,,,,,,,,,,0.128680875
693,MSL,2022,RA2201,PAG-1323,A,0,2.5,1,0,GASP,0,0,0,0,10,EM,,,,,,,,,,,,,,,,0.199305785
694,MSL,2022,RA2201,PAG-1323,A,0,2.5,1,0,GASP,0,0,0,0,3,EM,,,,,,,,,,,,,,,,0.122245982
695,MSL,2022,RA2201,PAG-1323,A,0,2.5,1,0,FASP,0,0,0,0,,EM,,,,,,,,,,,,,,,,0.075574872
696,MSL,2022,RA2201,PAG-1323,A,0,2.5,1,0,COSP,0,0,0,0,75,BR,,,,,,,,,,,,,,,,0.671982372
697,MSL,2022,RA2201,PAG-1323,A,0,2.5,1,0,GEDW,0,0,0,0,95,EM,,,,,,,,,,,,,,,,0.121893815
698,MSL,2022,RA2201,PAG-1323,A,0,2.5,1,0,GASP,0,0,0,0,,EM,,,,,,,,,,,,,,,,0.124457817
699,MSL,2022,RA2201,PAG-1323,A,0,2.5,1,0,GONS,0,0,0,0,,EM,,,,,,,,,,,,,,,,0.057899449
700,MSL,2022,RA2201,PAG-1323,A,0,2.5,1,0,GASP,0,0,0,0,,EM,,,,,,,,,,,,,,,,0.104577795
701,MSL,2022,RA2201,PAG-1323,A,0,2.5,1,0,GONS,0,0,0,0,60,EM,,,,,,,,,,,,,,,,0.062795083
702,MSL,2022,RA2201,PAG-1323,A,0,2.5,1,0,GASP,0,0,0,0,,EM,,,,,,,,,,,,,,,,0.083802728
703,MSL,2022,RA2201,PAG-1323,A,0,2.5,1,0,GASP,0,0,0,0,,EM,,,,,,,,,,,,,,,,0.094643986
704,MSL,2022,RA2201,PAG-1323,A,0,2.5,1,0,FSTE,0,0,0,0,10,EM,,,,,,,,,,,,,,,,0.10134633
705,MSL,2022,RA2201,PAG-1323,A,0,2.5,1,0,GASP,0,0,0,0,5,EM,,,,,,,,,,,,,,,,0.069087634
706,MSL,2022,RA2201,PAG-1323,A,0,2.5,1,0,GASP,0,0,0,0,,EM,,,,,,,,,,,,,,,,0.11754729
707,MSL,2022,RA2201,PAG-1323,A,0,2.5,1,0,GASP,0,0,0,0,,EM,,,,,,,,,,,,,,,,0.087509035
708,MSL,2022,RA2201,PAG-1323,A,0,2.5,1,0,FASP,0,0,0,0,,EM,,,,,,,,,,,,,,,,0.093490125
709,MSL,2022,RA2201,PAG-1323,A,0,2.5,1,0,FASP,0,0,0,0,50,EM,,,,,,,,,,,,,,,,0.096371543
710,MSL,2022,RA2201,PAG-1323,A,10,2.5,1,0,GEDW,0,0,0,0,,EM,,,,,,,,,,,,,,,,0.051351853
711,MSL,2022,RA2201,PAG-1323,A,10,2.5,1,0,GASP,0,0,0,0,,EM,,,,,,,,,,,,,,,,0.075655693
712,MSL,2022,RA2201,PAG-1323,A,10,2.5,1,0,GASP,0,0,0,0,,EM,,,,,,,,,,,,,,,,0.110665435
713,MSL,2022,RA2201,PAG-1323,A,10,2.5,1,0,ECHP,0,0,0,0,20,EM,,,,,,,,,,,,,,,,0.082654457
714,MSL,2022,RA2201,PAG-1323,A,10,2.5,1,0,GEDW,0,0,0,0,,EM,,,,,,,,,,,,,,,,0.081191905
715,MSL,2022,RA2201,PAG-1323,A,10,2.5,1,0,GASP,0,0,0,0,10,EM,,,,,,,,,,,,,,,,0.085306914
716,MSL,2022,RA2201,PAG-1323,A,10,1,1,0,GASP,0,0,-1,0,,EM,,,,,,,,,,,,,,,,0.025586646
717,MSL,2022,RA2201,PAG-1323,A,10,2.5,1,0,GEDW,0,0,0,0,60,MD,,,,,,,,,,,,,,,,0.150066466
718,MSL,2022,RA2201,PAG-1323,A,10,2.5,1,0,GASP,0,0,0,0,10,EM,,,,,,,,,,,,,,,,0.110087282
719,MSL,2022,RA2201,PAG-1323,A,10,2.5,1,0,GEDW,0,0,0,0,1,EM,,,,,,,,,,,,,,,,0.077192554
720,MSL,2022,RA2201,PAG-1323,A,10,2.5,1,0,GEDW,0,0,0,0,95,MD,,,,,,,,,,,,,,,,0.221571218
721,MSL,2022,RA2201,PAG-1323,A,10,2.5,1,0,FASP,0,0,0,0,20,EM,,,,,,,,,,,,,,,,0.115670181
722,MSL,2022,RA2201,PAG-1323,A,10,2.5,1,0,PLER,0,0,0,0,10,EM,,,,,,,,,,,,,,,,0.106977057
723,MSL,2022,RA2201,PAG-1323,A,10,2.5,1,0,GASP,0,0,0,0,5,EM,,,,,,,,,,,,,,,,0.079206775
724,MSL,2022,RA2201,PAG-1323,A,10,2.5,1,0,GASP,0,0,0,0,,EM,,,,,,,,,,,,,,,,0.065994116
725,MSL,2022,RA2201,PAG-1323,A,10,2.5,1,0,GEDW,0,0,0,0,10,MD,,,,,,,,,,,,,,,,0.07474493
726,MSL,2022,RA2201,PAG-1323,A,10,2.5,1,0,GEDW,0,0,0,0,30,MD,,,,,,,,,,,,,,,,0.087113989
727,MSL,2022,RA2201,PAG-1323,A,10,2.5,1,0,FASP,0,0,0,0,30,EM,,,,,,,,,,,,,,,,0.13982128
728,MSL,2022,RA2201,PAG-1323,A,10,2.5,1,0,PVAR,0,0,0,0,30,EM,,,,,,,,,,,,,,,,0.102786286
729,MSL,2022,RA2201,PAG-1323,A,10,2.5,1,0,GASP,0,0,0,0,10,EM,,,,,,,,,,,,,,,,0.1753775
730,MSL,2022,RA2201,PAG-1323,A,10,2.5,1,0,LEPT,0,0,0,0,,EM,,,,,,,,,,,,,,,,0.060778895
731,MSL,2022,RA2201,PAG-1323,A,10,2.5,1,0,GASP,0,0,0,0,5,EM,,,,,,,,,,,,,,,,0.126563137
732,MSL,2022,RA2201,PAG-1323,A,10,2.5,1,0,GASP,0,0,0,0,90,EM,,,,,,,,,,,,,,,,0.09435103
733,MSL,2022,RA2201,PAG-1323,A,10,2.5,1,0,FASP,0,0,0,0,50,EM,,,,,,,,,,,,,,,,0.057185137
734,MSL,2022,RA2201,PAG-1323,A,10,2.5,1,0,GEDW,0,0,0,-1,85,EM,,,,,,,,,,,,,,,,0.114326023
735,MSL,2022,RA2201,PAG-1323,A,10,2.5,1,0,GASP,0,0,0,0,5,EM,,,,,,,,,,,,,,,,0.174141568
736,MSL,2022,RA2201,PAG-1323,A,10,2.5,1,0,GASP,0,0,0,0,10,EM,,,,,,,,,,,,,,,,0.135050091
737,MSL,2022,RA2201,PAG-1323,A,10,2.5,1,0,GASP,0,0,0,0,10,EM,,,,,,,,,,,,,,,,0.155456476
738,MSL,2022,RA2201,PAG-1323,A,10,2.5,1,0,FASP,0,0,0,0,95,EM,,,,,,,,,,,,,,,,0.145996872
739,MSL,2022,RA2201,PAG-1323,A,10,2.5,1,0,FASP,0,0,0,0,,EM,,,,,,,,,,,,,,,,0.051580571
740,MSL,2022,RA2201,PAG-1323,A,10,1,1,0,GONS,0,0,-1,0,,EM,,,,,,,,,,,,,,,,0.020893896
741,MSL,2022,RA2201,PAG-1323,A,10,2.5,1,0,GASP,0,0,0,0,95,EM,,,,,,,,,,,,,,,,0.081727974
742,MSL,2022,RA2201,PAG-1323,A,0,1,1,0,UNKN,0,0,-1,0,,EM,,,,,,,,,,,,,,,,0.042336726
743,JC,2022,RA2201,TIN-830,A,0,2.5,1,0,PVAR,0,0,0,0,25,EM,,,,,,,,,,,,,,,,0.154929744
744,JC,2022,RA2201,TIN-830,A,0,2.5,1,0,PLOB,0,0,0,0,40,MD,,,,,,,,,,,,,,,,0.103861331
745,JC,2022,RA2201,TIN-830,A,0,2.5,1,0,MOSP,0,0,0,0,50,EM,,,,,,,,,,,,,,,,0.216754936
746,JC,2022,RA2201,TIN-830,A,0,2.5,1,0,MOSP,0,0,0,0,10,EM,,,,,,,,,,,,,,,,0.11996327
747,JC,2022,RA2201,TIN-830,A,0,2.5,1,0,MOSP,0,0,0,0,20,EM,,,,,,,,,,,,,,,,0.132408781
748,JC,2022,RA2201,TIN-830,A,10,2.5,1,0,PRUS,0,0,0,0,15,EM,,,,,,,,,,,,,,,,0.191417125
749,JC,2022,RA2201,TIN-830,A,10,2.5,1,0,MOSP,0,0,0,0,45,EM,,,,,,,,,,,,,,,,0.940142651
750,JC,2022,RA2201,TIN-830,A,10,2.5,1,0,PVAR,0,0,0,0,70,EM,,,,,,,FUG,15,,,,,,,,0.586845054
751,JC,2022,RA2201,TIN-830,A,10,2.5,1,0,PVAR,0,0,0,0,50,EM,,,,,,,FUG,40,,,,,,,,0.095643945
752,JC,2022,RA2201,TIN-830,A,10,2.5,1,0,GRET,0,0,-1,0,,EM,,,,,,,,,,,,,,,,0.018591334
753,JC,2022,RA2201,TIN-830,A,10,2.5,1,0,FSTE,0,0,0,0,3,MD,,,,,,,,,,,,,,,,0.100541939
754,JC,2022,RA2201,TIN-830,A,10,2.5,1,0,FASP,0,0,-1,0,,EM,,,,,,,,,,,,,,,,0.040769603
755,JC,2022,RA2201,TIN-830,A,10,2.5,1,0,MOSP,0,0,0,0,8,EM,,,,,,,,,,,,,,,,0.24145491
756,JC,2022,RA2201,TIN-830,A,10,2.5,1,0,MOSP,0,0,0,0,5,EM,,,,,,,,,,,,,,,,0.22294099
757,JC,2022,RA2201,TIN-830,A,10,2.5,1,0,GEDW,0,0,0,0,2,MD,,,,,,,,,,,,,,,,0.055336339
758,JC,2022,RA2201,TIN-830,A,10,2.5,1,0,PVAR,0,0,0,0,80,EM,,,,,,,FUG,5,,,,,,,,0.241489185
759,JC,2022,RA2201,TIN-830,A,10,2.5,1,0,PVAR,0,0,0,0,70,EM,,,,,,,FUG,7,,,,,,,,0.643010913
760,JC,2022,RA2201,TIN-830,A,10,2.5,1,0,PVAR,0,0,0,0,30,EM,,,,,,,FUG,15,,,,,,,,0.233422303
761,JC,2022,RA2201,TIN-830,A,10,2.5,1,0,MOSP,0,0,0,0,25,EM,,,,,,,,,,,,,,,,0.328172557
762,JC,2022,RA2201,TIN-830,A,10,2.5,1,0,FASP,0,0,0,0,3,EM,,,,,,,,,,,,,,,,0.048982062
763,JC,2022,RA2201,TIN-830,A,10,2.5,1,0,MOSP,0,0,0,0,40,EM,,,,,,,,,,,,,,,,1.245446022
764,JC,2022,RA2201,TIN-830,A,10,2.5,1,0,LPUR,0,0,0,0,5,EM,,,,,,,,,,,,,,,,0.057673624
765,JC,2022,RA2201,TIN-830,A,10,2.5,1,0,MOSP,0,0,0,0,15,EM,,,,,,,,,,,,,,,,1.238226846
766,JC,2022,RA2201,TIN-830,A,10,2.5,1,0,MOSP,0,0,0,0,40,EM,,,,,,,,,,,,,,,,0.339411736
767,JC,2022,RA2201,TIN-830,A,10,2.5,1,0,MOSP,0,0,0,0,10,EM,,,,,,,,,,,,,,,,1.091005193
768,JC,2022,RA2201,TIN-830,A,10,2.5,1,0,PVAR,0,0,0,0,15,EM,,,,,,,FUG,30,,,,,,,,0.109480002
769,JC,2022,RA2201,TIN-830,A,10,2.5,1,0,LPUR,0,0,0,0,90,EM,,,,,,,,,,,,,,,,0.102812735
770,JC,2022,RA2201,TIN-830,A,10,2.5,1,0,MOSP,0,0,0,0,8,EM,,,,,,,,,,,,,,,,0.156823894
771,JC,2022,RA2201,TIN-830,A,10,2.5,1,0,PCHI,0,0,0,0,65,EM,,,,,,,,,,,,,,,,0.160447389
