FRAGMENT_YN,NO_SURVEY,HABITAT_CODE,REEF_ZONE,DEPTH_BIN,MAX_DEPTH,MIN_DEPTH,MISSIONID,SITE,DATE_,TRANSECTNUM,SITEVISITID,SEGMENT,SEGMENTID,SEGLENGTH,SEGWIDTH,TRANSECTID,COLONYID,OLDDEAD,RECENTDEAD_1,DIVER,TAXONCODE,COLONYLENGTH,MORPH_CODE,RECENT_GENERAL_CAUSE_CODE_1,RECENT_GENERAL_CAUSE_CODE_2,RECENT_GENERAL_CAUSE_CODE_3,CONDITION_1,CONDITION_2,CONDITION_3,EXTENT_1,EXTENT_2,EXTENT_3,NOTES,REGION,ISLANDCODE,YEAR,GENUS,S_ORDER,ISLAND,LATITUDE,LONGITUDE,TRANSECT_RANGE_LENGTH,TRANSECT_RANGE_WIDTH,RECENTDEAD_2,GENCODE,TAXONNAME,RECENT_SPECIFIC_CAUSE_CODE_1,RECENT_SPECIFIC_CAUSE_CODE_2,RECENT_SPECIFIC_CAUSE_CODE_3,SEVERITY_1,SEVERITY_2,SEVERITY_3,REGION_NAME,NO_COLONY_OBSERVED
0,0,,,,,,SB1901,OAH-825,22-FEB-19 12.00.00,1,12567,5,4496,2.5,1,1591,,60,0,BH,MPAT,38,EM,,,,,,,,,,,MHI,OAH,2019,Montipora,Scleractinia,Oahu,21.29553,157.92291,17.5,1,0,MOSP,Montipora patula,,,,,,,Main Hawaiian Islands,0
0,0,,,,,,SB1901,OAH-825,22-FEB-19 12.00.00,1,12567,5,4496,2.5,1,1591,,10,0,BH,MCAP,45,EM,,,,,,,,,,,MHI,OAH,2019,Montipora,Scleractinia,Oahu,21.29553,157.92291,17.5,1,0,MOSP,Montipora capitata,,,,,,,Main Hawaiian Islands,0
0,0,,,,,,SB1901,OAH-825,22-FEB-19 12.00.00,1,12567,5,4496,2.5,1,1591,,2,0,BH,MPAT,54,EM,,,,,,,,,,,MHI,OAH,2019,Montipora,Scleractinia,Oahu,21.29553,157.92291,17.5,1,0,MOSP,Montipora patula,,,,,,,Main Hawaiian Islands,0
0,0,,,,,,SB1901,OAH-825,22-FEB-19 12.00.00,1,12567,5,4496,2.5,1,1591,,0,3,BH,PMEA,30,BR,PRED,,,,,,,,,,MHI,OAH,2019,Pocillopora,Scleractinia,Oahu,21.29553,157.92291,17.5,1,0,POCS,Pocillopora meandrina,FISH,,,,,,Main Hawaiian Islands,0
0,0,,,,,,SB1901,OAH-825,22-FEB-19 12.00.00,1,12567,5,4496,2.5,1,1591,,0,1,BH,PMEA,16,BR,PRED,,,,,,,,,,MHI,OAH,2019,Pocillopora,Scleractinia,Oahu,21.29553,157.92291,17.5,1,0,POCS,Pocillopora meandrina,FISH,,,,,,Main Hawaiian Islands,0
0,0,,,,,,SB1901,OAH-825,22-FEB-19 12.00.00,1,12567,5,4496,2.5,1,1591,,20,0,BH,PLOB,26,MD,,,,,,,,,,,MHI,OAH,2019,Porites,Scleractinia,Oahu,21.29553,157.92291,17.5,1,0,POSP,Porites lobata,,,,,,,Main Hawaiian Islands,0
0,0,,,,,,SB1901,OAH-825,22-FEB-19 12.00.00,1,12567,5,4496,2.5,1,1591,,5,0,BH,MCAP,38,EM,,,,,,,,,,,MHI,OAH,2019,Montipora,Scleractinia,Oahu,21.29553,157.92291,17.5,1,0,MOSP,Montipora capitata,,,,,,,Main Hawaiian Islands,0
0,0,,,,,,SB1901,OAH-825,22-FEB-19 12.00.00,1,12567,5,4496,2.5,1,1591,,5,0,BH,PLOB,42,MD,,,,,,,,,,,MHI,OAH,2019,Porites,Scleractinia,Oahu,21.29553,157.92291,17.5,1,0,POSP,Porites lobata,,,,,,,Main Hawaiian Islands,0
0,0,,,,,,SB1901,OAH-825,22-FEB-19 12.00.00,1,12567,5,4496,2.5,1,1591,,1,0,BH,MPAT,35,EM,,,,,,,,,,,MHI,OAH,2019,Montipora,Scleractinia,Oahu,21.29553,157.92291,17.5,1,0,MOSP,Montipora patula,,,,,,,Main Hawaiian Islands,0
0,0,,,,,,SB1901,OAH-825,22-FEB-19 12.00.00,1,12567,5,4496,2.5,1,1591,,5,15,BH,MPAT,30,EM,SEDI,,,,,,,,,,MHI,OAH,2019,Montipora,Scleractinia,Oahu,21.29553,157.92291,17.5,1,0,MOSP,Montipora patula,SEDI,,,,,,Main Hawaiian Islands,0
0,0,,,,,,SB1901,OAH-825,22-FEB-19 12.00.00,1,12567,3,4492,2.5,1,1591,,5,0,BH,MPAT,33,EM,,,,,,,,,,,MHI,OAH,2019,Montipora,Scleractinia,Oahu,21.29553,157.92291,17.5,1,0,MOSP,Montipora patula,,,,,,,Main Hawaiian Islands,0
0,0,,,,,,SB1901,OAH-825,22-FEB-19 12.00.00,1,12567,3,4492,2.5,1,1591,,20,2,BH,MPAT,55,EM,UNKN,,,,,,,,,,MHI,OAH,2019,Montipora,Scleractinia,Oahu,21.29553,157.92291,17.5,1,0,MOSP,Montipora patula,UNKN,,,,,,Main Hawaiian Islands,0
0,0,,,,,,SB1901,OAH-825,22-FEB-19 12.00.00,1,12567,3,4492,2.5,1,1591,,20,0,BH,MPAT,57,EM,,,,,,,,,,,MHI,OAH,2019,Montipora,Scleractinia,Oahu,21.29553,157.92291,17.5,1,0,MOSP,Montipora patula,,,,,,,Main Hawaiian Islands,0
0,0,,,,,,SB1901,OAH-825,22-FEB-19 12.00.00,1,12567,3,4492,2.5,1,1591,,0,0,BH,MPAT,30,EM,,,,,,,,,,,MHI,OAH,2019,Montipora,Scleractinia,Oahu,21.29553,157.92291,17.5,1,0,MOSP,Montipora patula,,,,,,,Main Hawaiian Islands,0
0,0,,,,,,SB1901,OAH-825,22-FEB-19 12.00.00,1,12567,3,4492,2.5,1,1591,,5,0,BH,MPAT,7,EM,,,,,,,,,,,MHI,OAH,2019,Montipora,Scleractinia,Oahu,21.29553,157.92291,17.5,1,0,MOSP,Montipora patula,,,,,,,Main Hawaiian Islands,0
0,0,,,,,,SB1901,OAH-825,22-FEB-19 12.00.00,1,12567,3,4492,2.5,1,1591,,2,0,BH,PLOB,21,MD,,,,,,,,,,,MHI,OAH,2019,Porites,Scleractinia,Oahu,21.29553,157.92291,17.5,1,0,POSP,Porites lobata,,,,,,,Main Hawaiian Islands,0
0,0,,,,,,SB1901,OAH-825,22-FEB-19 12.00.00,1,12567,3,4492,2.5,1,1591,,5,0,BH,MCAP,25,EM,,,,,,,,,,,MHI,OAH,2019,Montipora,Scleractinia,Oahu,21.29553,157.92291,17.5,1,0,MOSP,Montipora capitata,,,,,,,Main Hawaiian Islands,0
-1,0,,,,,,SB1901,OAH-825,22-FEB-19 12.00.00,1,12567,3,4492,2.5,1,1591,,0,0,BH,POSP,5,EM,,,,,,,,,,,MHI,OAH,2019,Porites,Scleractinia,Oahu,21.29553,157.92291,17.5,1,0,POSP,Porites sp,,,,,,,Main Hawaiian Islands,0
0,0,,,,,,SB1901,OAH-825,22-FEB-19 12.00.00,1,12567,3,4492,2.5,1,1591,,0,0,BH,MCAP,27,MD,,,,,,,,,,,MHI,OAH,2019,Montipora,Scleractinia,Oahu,21.29553,157.92291,17.5,1,0,MOSP,Montipora capitata,,,,,,,Main Hawaiian Islands,0
0,0,,,,,,SB1901,OAH-825,22-FEB-19 12.00.00,1,12567,3,4492,2.5,1,1591,,2,0,BH,MPAT,33,EM,,,,,,,,,,,MHI,OAH,2019,Montipora,Scleractinia,Oahu,21.29553,157.92291,17.5,1,0,MOSP,Montipora patula,,,,,,,Main Hawaiian Islands,0
0,0,,,,,,SB1901,OAH-825,22-FEB-19 12.00.00,1,12567,3,4492,2.5,1,1591,,5,0,BH,MPAT,72,EM,,,,,,,,,,,MHI,OAH,2019,Montipora,Scleractinia,Oahu,21.29553,157.92291,17.5,1,0,MOSP,Montipora patula,,,,,,,Main Hawaiian Islands,0
0,0,,,,,,SB1901,OAH-825,22-FEB-19 12.00.00,1,12567,3,4492,2.5,1,1591,,0,0,BH,PMEA,5,KN,,,,,,,,,,,MHI,OAH,2019,Pocillopora,Scleractinia,Oahu,21.29553,157.92291,17.5,1,0,POCS,Pocillopora meandrina,,,,,,,Main Hawaiian Islands,0
0,0,,,,,,SB1901,OAH-825,22-FEB-19 12.00.00,1,12567,3,4492,2.5,1,1591,,2,0,BH,MPAT,27,EM,,,,,,,,,,,MHI,OAH,2019,Montipora,Scleractinia,Oahu,21.29553,157.92291,17.5,1,0,MOSP,Montipora patula,,,,,,,Main Hawaiian Islands,0
0,0,,,,,,SB1901,OAH-825,22-FEB-19 12.00.00,1,12567,3,4492,2.5,1,1591,,0,0,BH,MPAT,14,EM,,,,,,,,,,,MHI,OAH,2019,Montipora,Scleractinia,Oahu,21.29553,157.92291,17.5,1,0,MOSP,Montipora patula,,,,,,,Main Hawaiian Islands,0
0,0,,,,,,SB1901,OAH-825,22-FEB-19 12.00.00,1,12567,3,4492,2.5,1,1591,,0,0,BH,MPAT,10,EM,,,,,,,,,,,MHI,OAH,2019,Montipora,Scleractinia,Oahu,21.29553,157.92291,17.5,1,0,MOSP,Montipora patula,,,,,,,Main Hawaiian Islands,0
-1,0,,,,,,SB1901,OAH-825,22-FEB-19 12.00.00,1,12567,1,4486,2.5,1,1591,,0,0,BH,MCAP,8,EM,,,,,,,,,,,MHI,OAH,2019,Montipora,Scleractinia,Oahu,21.29553,157.92291,17.5,1,0,MOSP,Montipora capitata,,,,,,,Main Hawaiian Islands,0
0,0,,,,,,SB1901,OAH-825,22-FEB-19 12.00.00,1,12567,1,4486,2.5,1,1591,,2,0,BH,PLOB,10,MD,,,,,,,,,,,MHI,OAH,2019,Porites,Scleractinia,Oahu,21.29553,157.92291,17.5,1,0,POSP,Porites lobata,,,,,,,Main Hawaiian Islands,0
0,0,,,,,,SB1901,OAH-825,22-FEB-19 12.00.00,1,12567,1,4486,2.5,1,1591,,10,0,BH,MCAP,35,EM,,,,,,,,,,,MHI,OAH,2019,Montipora,Scleractinia,Oahu,21.29553,157.92291,17.5,1,0,MOSP,Montipora capitata,,,,,,,Main Hawaiian Islands,0
0,0,,,,,,SB1901,OAH-825,22-FEB-19 12.00.00,1,12567,1,4486,2.5,1,1591,,15,0,BH,MPAT,37,EM,,,,,,,,,,,MHI,OAH,2019,Montipora,Scleractinia,Oahu,21.29553,157.92291,17.5,1,0,MOSP,Montipora patula,,,,,,,Main Hawaiian Islands,0
0,0,,,,,,SB1901,OAH-812,26-FEB-19 12.00.00,1,12572,1,4318,2.5,1,1565,,0,0,RS,MPAT,6,EM,,,,,,,,,,,MHI,OAH,2019,Montipora,Scleractinia,Oahu,21.29892,157.93011,17.5,1,0,MOSP,Montipora patula,,,,,,,Main Hawaiian Islands,0
0,0,,,,,,SB1901,OAH-812,26-FEB-19 12.00.00,1,12572,1,4318,2.5,1,1565,,0,0,RS,MPAT,20,EM,,,,BIN,,,3,,,,MHI,OAH,2019,Montipora,Scleractinia,Oahu,21.29892,157.93011,17.5,1,0,MOSP,Montipora patula,,,,,,,Main Hawaiian Islands,0
0,0,,,,,,SB1901,OAH-812,26-FEB-19 12.00.00,1,12572,1,4318,2.5,1,1565,,0,0,RS,PVAR,32,EM,,,,,,,,,,,MHI,OAH,2019,Pavona,Scleractinia,Oahu,21.29892,157.93011,17.5,1,0,PAVS,Pavona varians,,,,,,,Main Hawaiian Islands,0
0,0,,,,,,SB1901,OAH-812,26-FEB-19 12.00.00,1,12572,1,4318,2.5,1,1565,,15,0,RS,MPAT,100,EM,,,,,,,,,,,MHI,OAH,2019,Montipora,Scleractinia,Oahu,21.29892,157.93011,17.5,1,0,MOSP,Montipora patula,,,,,,,Main Hawaiian Islands,0
0,0,,,,,,SB1901,OAH-812,26-FEB-19 12.00.00,1,12572,1,4318,2.5,1,1565,,2,0,RS,PMEA,70,BR,,,,,,,,,,,MHI,OAH,2019,Pocillopora,Scleractinia,Oahu,21.29892,157.93011,17.5,1,0,POCS,Pocillopora meandrina,,,,,,,Main Hawaiian Islands,0
0,0,,,,,,SB1901,OAH-812,26-FEB-19 12.00.00,1,12572,1,4318,2.5,1,1565,,0,0,RS,MPAT,9,EM,,,,,,,,,,,MHI,OAH,2019,Montipora,Scleractinia,Oahu,21.29892,157.93011,17.5,1,0,MOSP,Montipora patula,,,,,,,Main Hawaiian Islands,0
0,0,,,,,,SB1901,OAH-825,22-FEB-19 12.00.00,1,12567,1,4486,2.5,1,1591,,0,0,BH,PLOB,18,MD,,,,,,,,,,,MHI,OAH,2019,Porites,Scleractinia,Oahu,21.29553,157.92291,17.5,1,0,POSP,Porites lobata,,,,,,,Main Hawaiian Islands,0
0,0,,,,,,SB1901,OAH-825,22-FEB-19 12.00.00,1,12567,1,4486,2.5,1,1591,,0,0,BH,PLOB,11,MD,,,,SGA,,,2,,,,MHI,OAH,2019,Porites,Scleractinia,Oahu,21.29553,157.92291,17.5,1,0,POSP,Porites lobata,,,,,,,Main Hawaiian Islands,0
0,0,,,,,,SB1901,OAH-825,22-FEB-19 12.00.00,1,12567,1,4486,2.5,1,1591,,0,0,BH,PLOB,6,MD,,,,,,,,,,,MHI,OAH,2019,Porites,Scleractinia,Oahu,21.29553,157.92291,17.5,1,0,POSP,Porites lobata,,,,,,,Main Hawaiian Islands,0
0,0,,,,,,SB1901,OAH-825,22-FEB-19 12.00.00,1,12567,1,4486,2.5,1,1591,,10,0,BH,PLOB,12,MD,,,,,,,,,,,MHI,OAH,2019,Porites,Scleractinia,Oahu,21.29553,157.92291,17.5,1,0,POSP,Porites lobata,,,,,,,Main Hawaiian Islands,0
0,0,,,,,,SB1901,OAH-825,22-FEB-19 12.00.00,1,12567,1,4486,2.5,1,1591,,70,5,BH,PMEA,27,BR,DZGN,,,,,,,,,,MHI,OAH,2019,Pocillopora,Scleractinia,Oahu,21.29553,157.92291,17.5,1,0,POCS,Pocillopora meandrina,TLS,,,,,,Main Hawaiian Islands,0
0,0,,,,,,SB1901,OAH-825,22-FEB-19 12.00.00,1,12567,1,4486,2.5,1,1591,,15,15,BH,PLOB,26,MD,DZGN,,,,,,,,,,MHI,OAH,2019,Porites,Scleractinia,Oahu,21.29553,157.92291,17.5,1,0,POSP,Porites lobata,TLS,,,,,,Main Hawaiian Islands,0
0,0,,,,,,SB1901,OAH-825,22-FEB-19 12.00.00,1,12567,1,4486,2.5,1,1591,,0,0,BH,MCAP,13,EM,,,,,,,,,,,MHI,OAH,2019,Montipora,Scleractinia,Oahu,21.29553,157.92291,17.5,1,0,MOSP,Montipora capitata,,,,,,,Main Hawaiian Islands,0
0,0,,,,,,SB1901,OAH-825,22-FEB-19 12.00.00,1,12567,1,4486,2.5,1,1591,,15,0,BH,MPAT,45,EM,,,,,,,,,,,MHI,OAH,2019,Montipora,Scleractinia,Oahu,21.29553,157.92291,17.5,1,0,MOSP,Montipora patula,,,,,,,Main Hawaiian Islands,0
0,0,,,,,,SB1901,OAH-825,22-FEB-19 12.00.00,1,12567,1,4486,2.5,1,1591,,1,0,BH,MCAP,24,EM,,,,,,,,,,,MHI,OAH,2019,Montipora,Scleractinia,Oahu,21.29553,157.92291,17.5,1,0,MOSP,Montipora capitata,,,,,,,Main Hawaiian Islands,0
0,0,,,,,,SB1901,OAH-825,22-FEB-19 12.00.00,1,12567,1,4486,2.5,1,1591,,30,0,BH,MCAP,12,EM,,,,,,,,,,,MHI,OAH,2019,Montipora,Scleractinia,Oahu,21.29553,157.92291,17.5,1,0,MOSP,Montipora capitata,,,,,,,Main Hawaiian Islands,0
0,0,,,,,,SB1901,OAH-825,22-FEB-19 12.00.00,1,12567,1,4486,2.5,1,1591,,5,0,BH,PLOB,16,MD,,,,,,,,,,,MHI,OAH,2019,Porites,Scleractinia,Oahu,21.29553,157.92291,17.5,1,0,POSP,Porites lobata,,,,,,,Main Hawaiian Islands,0
0,0,,,,,,SB1901,OAH-816,12-FEB-19 12.00.00,1,12558,3,4482,2.5,1,1573,,15,0,BH,PLOB,17,MD,,,,,,,,,,,MHI,OAH,2019,Porites,Scleractinia,Oahu,21.29932,157.96809,17.5,1,0,POSP,Porites lobata,,,,,,,Main Hawaiian Islands,0
0,0,,,,,,SB1901,OAH-816,12-FEB-19 12.00.00,1,12558,3,4482,2.5,1,1573,,5,0,BH,PLOB,21,MD,,,,,,,,,,,MHI,OAH,2019,Porites,Scleractinia,Oahu,21.29932,157.96809,17.5,1,0,POSP,Porites lobata,,,,,,,Main Hawaiian Islands,0
0,0,,,,,,SB1901,OAH-816,12-FEB-19 12.00.00,1,12558,1,4478,2.5,1,1573,,0,0,BH,PMEA,7,KN,,,,,,,,,,,MHI,OAH,2019,Pocillopora,Scleractinia,Oahu,21.29932,157.96809,17.5,1,0,POCS,Pocillopora meandrina,,,,,,,Main Hawaiian Islands,0
0,0,,,,,,SB1901,OAH-816,12-FEB-19 12.00.00,1,12558,3,4476,2.5,1,1573,,10,0,AH,MCAP,12,EM,,,,,,,,,,,MHI,OAH,2019,Montipora,Scleractinia,Oahu,21.29932,157.96809,17.5,1,0,MOSP,Montipora capitata,,,,,,,Main Hawaiian Islands,0
0,0,,,,,,SB1901,OAH-816,12-FEB-19 12.00.00,1,12558,3,4476,2.5,1,1573,,10,0,AH,PLOB,10,EM,,,,,,,,,,,MHI,OAH,2019,Porites,Scleractinia,Oahu,21.29932,157.96809,17.5,1,0,POSP,Porites lobata,,,,,,,Main Hawaiian Islands,0
0,0,,,,,,SB1901,OAH-816,12-FEB-19 12.00.00,1,12558,3,4476,2.5,1,1573,,0,0,AH,PMEA,12,BR,,,,,,,,,,,MHI,OAH,2019,Pocillopora,Scleractinia,Oahu,21.29932,157.96809,17.5,1,0,POCS,Pocillopora meandrina,,,,,,,Main Hawaiian Islands,0
0,0,,,,,,SB1901,OAH-816,12-FEB-19 12.00.00,1,12558,5,4474,2.5,1,1573,,0,20,AH,MPAT,7,EM,PRED,,,,,,,,,,MHI,OAH,2019,Montipora,Scleractinia,Oahu,21.29932,157.96809,17.5,1,0,MOSP,Montipora patula,FISH,,,,,,Main Hawaiian Islands,0
0,0,,,,,,SB1901,OAH-831,26-FEB-19 12.00.00,1,12573,3,4468,2.5,1,1603,,20,0,CSC,MPAT,35,EM,,,,,,,,,,,MHI,OAH,2019,Montipora,Scleractinia,Oahu,21.29892,157.93011,17.5,1,0,MOSP,Montipora patula,,,,,,,Main Hawaiian Islands,0
0,0,,,,,,SB1901,OAH-831,26-FEB-19 12.00.00,1,12573,3,4468,2.5,1,1603,,40,2,CSC,PMEA,25,EF,DZGN,,,,,,,,,,MHI,OAH,2019,Pocillopora,Scleractinia,Oahu,21.29892,157.93011,17.5,1,0,POCS,Pocillopora meandrina,TLS,,,,,,Main Hawaiian Islands,0
0,0,,,,,,SB1901,OAH-831,26-FEB-19 12.00.00,1,12573,3,4468,2.5,1,1603,,75,5,CSC,PDUE,125,ML,PRED,,,,,,,,,,MHI,OAH,2019,Pavona,Scleractinia,Oahu,21.29892,157.93011,17.5,1,0,PAVS,Pavona duerdeni,PRED,,,,,,Main Hawaiian Islands,0
0,0,,,,,,SB1901,OAH-831,26-FEB-19 12.00.00,1,12573,3,4468,2.5,1,1603,,10,0,CSC,PMAL,12,EF,,,,,,,,,,,MHI,OAH,2019,Pavona,Scleractinia,Oahu,21.29892,157.93011,17.5,1,0,PAVS,Pavona maldivensis,,,,,,,Main Hawaiian Islands,0
0,0,,,,,,SB1901,OAH-831,26-FEB-19 12.00.00,1,12573,3,4468,2.5,1,1603,,60,5,CSC,PMEA,20,BR,DZGN,,,,,,,,,,MHI,OAH,2019,Pocillopora,Scleractinia,Oahu,21.29892,157.93011,17.5,1,0,POCS,Pocillopora meandrina,TLS,,,,,,Main Hawaiian Islands,0
0,0,,,,,,SB1901,OAH-831,26-FEB-19 12.00.00,1,12573,3,4468,2.5,1,1603,,30,0,CSC,PVAR,11,EM,,,,,,,,,,,MHI,OAH,2019,Pavona,Scleractinia,Oahu,21.29892,157.93011,17.5,1,0,PAVS,Pavona varians,,,,,,,Main Hawaiian Islands,0
0,0,,,,,,SB1901,OAH-831,26-FEB-19 12.00.00,1,12573,3,4468,2.5,1,1603,,0,0,CSC,PVAR,12,EM,,,,,,,,,,,MHI,OAH,2019,Pavona,Scleractinia,Oahu,21.29892,157.93011,17.5,1,0,PAVS,Pavona varians,,,,,,,Main Hawaiian Islands,0
0,0,,,,,,SB1901,OAH-831,26-FEB-19 12.00.00,1,12573,3,4468,2.5,1,1603,,15,0,CSC,PVAR,10,EF,,,,,,,,,,,MHI,OAH,2019,Pavona,Scleractinia,Oahu,21.29892,157.93011,17.5,1,0,PAVS,Pavona varians,,,,,,,Main Hawaiian Islands,0
0,0,,,,,,SB1901,OAH-831,26-FEB-19 12.00.00,1,12573,3,4468,2.5,1,1603,,20,5,CSC,PMEA,15,BR,PRED,,,,,,,,,,MHI,OAH,2019,Pocillopora,Scleractinia,Oahu,21.29892,157.93011,17.5,1,0,POCS,Pocillopora meandrina,FISH,,,,,,Main Hawaiian Islands,0
0,0,,,,,,SB1901,OAH-831,26-FEB-19 12.00.00,1,12573,3,4468,2.5,1,1603,,10,0,CSC,PVAR,20,EF,,,,TIN,,,1,,,,MHI,OAH,2019,Pavona,Scleractinia,Oahu,21.29892,157.93011,17.5,1,0,PAVS,Pavona varians,,,,,,,Main Hawaiian Islands,0
0,0,,,,,,SB1901,OAH-831,26-FEB-19 12.00.00,1,12573,3,4468,2.5,1,1603,,25,0,CSC,MPAT,70,EM,,,,,,,,,,,MHI,OAH,2019,Montipora,Scleractinia,Oahu,21.29892,157.93011,17.5,1,0,MOSP,Montipora patula,,,,,,,Main Hawaiian Islands,0
0,0,,,,,,SB1901,OAH-831,26-FEB-19 12.00.00,1,12573,3,4468,2.5,1,1603,,5,0,CSC,MPAT,15,EM,,,,,,,,,,,MHI,OAH,2019,Montipora,Scleractinia,Oahu,21.29892,157.93011,17.5,1,0,MOSP,Montipora patula,,,,,,,Main Hawaiian Islands,0
0,0,,,,,,SB1901,OAH-833,26-FEB-19 12.00.00,1,12575,5,4466,2.5,1,1607,,40,0,CSC,PVAR,12,EF,,,,,,,,,,,MHI,OAH,2019,Pavona,Scleractinia,Oahu,21.30281,157.9406,17.5,1,0,PAVS,Pavona varians,,,,,,,Main Hawaiian Islands,0
0,0,,,,,,SB1901,OAH-833,26-FEB-19 12.00.00,1,12575,5,4466,2.5,1,1607,,30,0,CSC,PLOB,6,EF,,,,,,,,,,,MHI,OAH,2019,Porites,Scleractinia,Oahu,21.30281,157.9406,17.5,1,0,POSP,Porites lobata,,,,,,,Main Hawaiian Islands,0
0,0,,,,,,SB1901,OAH-833,26-FEB-19 12.00.00,1,12575,5,4466,2.5,1,1607,,70,0,CSC,PVAR,12,EF,,,,,,,,,,,MHI,OAH,2019,Pavona,Scleractinia,Oahu,21.30281,157.9406,17.5,1,0,PAVS,Pavona varians,,,,,,,Main Hawaiian Islands,0
0,0,,,,,,SB1901,OAH-833,26-FEB-19 12.00.00,1,12575,5,4466,2.5,1,1607,,50,0,CSC,PLIC,8,EF,,,,,,,,,,,MHI,OAH,2019,Porites,Scleractinia,Oahu,21.30281,157.9406,17.5,1,0,POSP,Porites lichen,,,,,,,Main Hawaiian Islands,0
0,0,,,,,,SB1901,OAH-833,26-FEB-19 12.00.00,1,12575,5,4466,2.5,1,1607,,75,0,CSC,PDUE,45,ML,,,,,,,,,,,MHI,OAH,2019,Pavona,Scleractinia,Oahu,21.30281,157.9406,17.5,1,0,PAVS,Pavona duerdeni,,,,,,,Main Hawaiian Islands,0
0,0,,,,,,SB1901,OAH-833,26-FEB-19 12.00.00,1,12575,5,4466,2.5,1,1607,,25,0,CSC,MCAP,55,BR,,,,,,,,,,,MHI,OAH,2019,Montipora,Scleractinia,Oahu,21.30281,157.9406,17.5,1,0,MOSP,Montipora capitata,,,,,,,Main Hawaiian Islands,0
0,0,,,,,,SB1901,OAH-833,26-FEB-19 12.00.00,1,12575,5,4466,2.5,1,1607,,55,0,CSC,MCAP,130,BR,,,,BLE,,,20,,,,MHI,OAH,2019,Montipora,Scleractinia,Oahu,21.30281,157.9406,17.5,1,0,MOSP,Montipora capitata,,,,2,,,Main Hawaiian Islands,0
0,0,,,,,,SB1901,OAH-833,26-FEB-19 12.00.00,1,12575,5,4466,2.5,1,1607,,30,0,CSC,MPAT,65,EF,,,,,,,,,,,MHI,OAH,2019,Montipora,Scleractinia,Oahu,21.30281,157.9406,17.5,1,0,MOSP,Montipora patula,,,,,,,Main Hawaiian Islands,0
0,0,,,,,,SB1901,OAH-833,26-FEB-19 12.00.00,1,12575,3,4316,2.5,1,1607,,70,5,CSC,PDUE,127,ML,PRED,,,,,,,,,,MHI,OAH,2019,Pavona,Scleractinia,Oahu,21.30281,157.9406,17.5,1,0,PAVS,Pavona duerdeni,PRED,,,,,,Main Hawaiian Islands,0
0,0,,,,,,SB1901,OAH-817,12-FEB-19 12.00.00,1,12559,5,4458,2.5,1,1575,,0,0,BH,PMEA,7,BR,,,,,,,,,,,MHI,OAH,2019,Pocillopora,Scleractinia,Oahu,21.29973,157.96783,17.5,1,0,POCS,Pocillopora meandrina,,,,,,,Main Hawaiian Islands,0
0,0,,,,,,SB1901,OAH-817,12-FEB-19 12.00.00,1,12559,1,4454,2.5,1,1575,,0,0,BH,MPAT,6,EM,,,,,,,,,,,MHI,OAH,2019,Montipora,Scleractinia,Oahu,21.29973,157.96783,17.5,1,0,MOSP,Montipora patula,,,,,,,Main Hawaiian Islands,0
0,0,,,,,,SB1901,OAH-817,12-FEB-19 12.00.00,1,12559,1,4454,2.5,1,1575,,0,0,BH,PMEA,7,BR,,,,,,,,,,,MHI,OAH,2019,Pocillopora,Scleractinia,Oahu,21.29973,157.96783,17.5,1,0,POCS,Pocillopora meandrina,,,,,,,Main Hawaiian Islands,0
0,0,,,,,,SB1901,OAH-824,22-FEB-19 12.00.00,1,12566,5,4450,2.5,1,1589,,15,0,BH,PLOB,16,MD,,,,,,,,,,,MHI,OAH,2019,Porites,Scleractinia,Oahu,21.29036,157.89148,17.5,1,0,POSP,Porites lobata,,,,,,,Main Hawaiian Islands,0
0,0,,,,,,SB1901,OAH-824,22-FEB-19 12.00.00,1,12566,1,4442,2.5,1,1589,,0,0,BH,MPAT,6,EM,,,,,,,,,,,MHI,OAH,2019,Montipora,Scleractinia,Oahu,21.29036,157.89148,17.5,1,0,MOSP,Montipora patula,,,,,,,Main Hawaiian Islands,0
0,0,,,,,,SB1901,OAH-824,22-FEB-19 12.00.00,1,12566,1,4442,2.5,1,1589,,0,0,BH,PMEA,7,BR,,,,,,,,,,,MHI,OAH,2019,Pocillopora,Scleractinia,Oahu,21.29036,157.89148,17.5,1,0,POCS,Pocillopora meandrina,,,,,,,Main Hawaiian Islands,0
0,0,,,,,,SB1901,OAH-823,22-FEB-19 12.00.00,1,12565,5,4438,2.5,1,1587,,90,0,BH,PLOB,55,MD,,,,,,,,,,,MHI,OAH,2019,Porites,Scleractinia,Oahu,21.29036,157.89148,17.5,1,0,POSP,Porites lobata,,,,,,,Main Hawaiian Islands,0
0,0,,,,,,SB1901,OAH-823,22-FEB-19 12.00.00,1,12565,5,4438,2.5,1,1587,,5,0,BH,PLOB,7,MD,,,,,,,,,,,MHI,OAH,2019,Porites,Scleractinia,Oahu,21.29036,157.89148,17.5,1,0,POSP,Porites lobata,,,,,,,Main Hawaiian Islands,0
0,0,,,,,,SB1901,OAH-823,22-FEB-19 12.00.00,1,12565,5,4438,2.5,1,1587,,10,0,BH,PMEA,30,BR,,,,,,,,,,,MHI,OAH,2019,Pocillopora,Scleractinia,Oahu,21.29036,157.89148,17.5,1,0,POCS,Pocillopora meandrina,,,,,,,Main Hawaiian Islands,0
