FID,ANALYST,OBS_YEAR,MISSION_ID,SITE,SEGMENT,SEGLENGTH,SEGWIDTH,NO_COLONY_,SPCODE,FRAGMENT_Y,MORPH_CODE,EX_BOUND,OLDDEAD,RDCAUSE1,RD_1,RDCAUSE2,RD_2,RDCAUSE3,RD_3,CON_1,EXTENT_1,SEV_1,CON_2,EXTENT_2,SEV_2,CON_3,EXTENT_3,SEV_3,SHAPE_Leng
2070,RS,2019,SE1902,LAN_1813,3,1,1,0,POSP,0,MD,0,0, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.013547324
2071,RS,2019,SE1902,LAN_1813,3,1,1,0,POSP,0,MD,0,0, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.014290207
2072,RS,2019,SE1902,LAN_1813,3,1,1,0,POSP,0,MD,0,0, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.009269843
2073,RS,2019,SE1902,LAN_1813,3,1,1,0,PLOB,0,MD,0,0, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.020130076
2074,RS,2019,SE1902,LAN_1813,3,1,1,0,PLOB,0,MD,0,0, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.018102486
2075,RS,2019,SE1902,LAN_1813,3,1,1,0,PLOB,0,MD,0,0, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.012240915
2076,RS,2019,SE1902,LAN_1813,3,1,1,0,PLOB,0,MD,0,0, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.021512787
2077,RS,2019,SE1902,LAN_1813,3,2.5,1,0,PLUT,0,MD,0,10, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.091894286
2078,RS,2019,SE1902,LAN_1813,3,2.5,1,0,PLOB,0,MD,0,75, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.140452198
2079,RS,2019,SE1902,LAN_1813,3,1,1,0,PLOB,0,MD,0,0, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.027719489
2080,RS,2019,SE1902,LAN_1813,3,1,1,0,PMEA,0,KN,0,0, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.028492981
2081,RS,2019,SE1902,LAN_1813,3,1,1,0,POSP,0,MD,0,0, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.022726416
2082,RS,2019,SE1902,LAN_1813,3,1,1,0,PMEA,0,MD,0,0, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.037804233
2083,RS,2019,SE1902,LAN_1813,3,1,1,0,PMEA,0,MD,0,0, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.013395895
2084,RS,2019,SE1902,LAN_1813,3,1,1,0,POSP,0,MD,0,0, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.017204651
2085,RS,2019,SE1902,LAN_1813,3,1,1,0,PLOB,0,MD,0,0, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.020058413
2086,RS,2019,SE1902,LAN_1813,3,1,1,0,PLOB,0,MD,0,0, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.036513696
2087,RS,2019,SE1902,LAN_1813,3,1,1,0,POSP,0,MD,0,0, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.010948058
2088,RS,2019,SE1902,LAN_1813,3,1,1,0,PLOB,0,MD,0,0, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.01087842
2089,RS,2019,SE1902,LAN_1813,3,1,1,0,PLOB,0,MD,0,0, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.032238641
2090,RS,2019,SE1902,LAN_1813,3,1,1,0,PMEA,0,MD,0,0, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.0085
2091,RS,2019,SE1902,LAN_1813,3,1,1,0,MCAP,0,EM,0,0, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.012175796
2092,RS,2019,SE1902,LAN_1813,3,1,1,0,PLOB,0,MD,0,0, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.035735137
2093,RS,2019,SE1902,LAN_1813,3,1,1,0,POSP,0,MD,0,0, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.019215097
2094,RS,2019,SE1902,LAN_1813,3,2.5,1,0,PLOB,0,MD,0,90, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.08498188
2095,RS,2019,SE1902,LAN_1813,3,1,1,0,PLUT,0,MD,0,0, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.03763788
2096,RS,2019,SE1902,LAN_1813,3,2.5,1,0,PLOB,0,MD,0,45, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.057301396
2097,RS,2019,SE1902,LAN_1813,3,1,1,0,PMEA,0,MD,0,0, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.024960969
2098,RS,2019,SE1902,LAN_1813,3,1,1,0,PLUT,0,MD,0,0, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.03985022
2099,RS,2019,SE1902,LAN_1813,3,2.5,1,0,PLOB,0,MD,0,20, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.059188681
2100,RS,2019,SE1902,LAN_1813,3,2.5,1,0,PLOB,0,MD,0,15, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.087492457
2101,RS,2019,SE1902,LAN_1813,3,1,1,0,MCAP,0,EM,0,0, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.015435025
2102,RS,2019,SE1902,LAN_1813,3,1,1,0,PLOB,0,MD,0,0, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.007077429
2103,RS,2019,SE1902,LAN_1813,3,1,1,0,PLOB,0,MD,0,0, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.028304769
2104,RS,2019,SE1902,LAN_1813,3,1,1,0,PMEA,0,MD,0,0, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.030647185
2105,RS,2019,SE1902,LAN_1813,3,2.5,1,0,PLOB,0,MD,0,10, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.067368389
2106,RS,2019,SE1902,LAN_1813,3,2.5,1,0,PLOB,0,MD,0,20, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.081558384
2107,RS,2019,SE1902,LAN_1813,3,2.5,1,0,PMEA,0,KN,0,0, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.050016498
2108,RS,2019,SE1902,LAN_1813,3,2.5,1,0,PLOB,0,MD,0,30, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.054531918
2109,RS,2019,SE1902,LAN_1813,3,2.5,1,0,PLOB,0,MD,0,50, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.08965757
2110,RS,2019,SE1902,LAN_1813,3,2.5,1,0,PLOB,0,MD,0,0, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.050243607
2111,RS,2019,SE1902,LAN_1813,3,2.5,1,0,PLOB,0,MD,0,30, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.105026187
2112,RS,2019,SE1902,LAN_1813,3,2.5,1,0,PLUT,0,MD,0,0, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.099731891
2113,RS,2019,SE1902,LAN_1813,3,2.5,1,0,PLOB,0,MD,0,35, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.103377414
2114,RS,2019,SE1902,LAN_1813,3,2.5,1,0,PLOB,0,MD,0,65, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.214203571
2115,RS,2019,SE1902,LAN_1813,3,2.5,1,0,PVAR,0,EM,0,0, ,0, ,0, ,0,BLE,100,3, ,0,0, ,0,0,0.056575701
2116,RS,2019,SE1902,LAN_1813,3,2.5,1,0,PLOB,0,MD,0,40, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.080919713
2117,MA,2019,SE1902,LAN-1817,3,2.5,1,0,MCAP,0,EM,0,15, ,0, ,0, ,0,BLE,100,3, ,0,0, ,0,0,0.240357504
2118,MA,2019,SE1902,LAN-1817,3,2.5,1,0,PLOB,0,MD,0,0, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.133824848
2119,MA,2019,SE1902,LAN-1817,3,2.5,1,0,PLOB,0,MD,0,40, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.152111966
2120,MA,2019,SE1902,LAN-1817,3,2.5,1,0,PLOB,0,MD,0,30, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.112767237
2121,MA,2019,SE1902,LAN-1817,3,2.5,1,0,PLOB,0,MD,0,55, ,0, ,0, ,0,ALG,5,0, ,0,0, ,0,0,0.410974573
2122,MA,2019,SE1902,LAN-1817,3,1,1,0,PLOB,0,MD,0,0, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.037207526
2123,MA,2019,SE1902,LAN-1817,3,1,1,0,PLOB,0,EM,0,0, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.0318
2124,MA,2019,SE1902,LAN-1817,3,1,1,0,PLOB,0,MD,0,0, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.018334938
2125,MA,2019,SE1902,LAN-1817,3,1,1,0,PLOB,0,EM,0,0, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.043736027
2126,MA,2019,SE1902,LAN-1817,3,1,1,0,PLOB,0,EM,0,0, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.023286262
2127,MA,2019,SE1902,LAN-1817,3,2.5,1,0,PMEA,0,BR,0,0, ,0, ,0, ,0,BLE,100,2, ,0,0, ,0,0,0.070866142
2128,MA,2019,SE1902,LAN-1817,3,1,1,0,POCS,0,EM,0,0, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.044814395
2129,MA,2019,SE1902,LAN-1817,3,2.5,1,0,PLOB,0,MD,0,2, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.080905377
2130,MA,2019,SE1902,LAN-1817,3,2.5,1,0,PLOB,0,MD,0,10, ,0, ,0, ,0,ALG,5,0, ,0,0, ,0,0,0.081018826
2131,MA,2019,SE1902,LAN-1817,3,2.5,1,0,POSP,0,KN,0,3, ,0, ,0, ,0,ALG,2,0, ,0,0, ,0,0,0.06992975
2132,MA,2019,SE1902,LAN-1817,3,2.5,1,0,PLOB,0,MD,0,0, ,0, ,0, ,0,ALG,2,0, ,0,0, ,0,0,0.106760153
2133,MA,2019,SE1902,LAN-1817,3,2.5,1,0,PLOB,0,MD,0,40,FISH,2, ,0, ,0, ,0,0, ,0,0, ,0,0,0.405477743
2134,MA,2019,SE1902,LAN-1817,3,1,1,0,PMEA,0,BR,0,0, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.042888227
2135,MA,2019,SE1902,LAN-1817,3,2.5,1,0,PLOB,0,MD,0,50,GAST,2, ,0, ,0, ,0,0, ,0,0, ,0,0,0.138287563
2136,MA,2019,SE1902,LAN-1817,3,2.5,1,0,PLOB,0,MD,0,25,GAST,7, ,0, ,0, ,0,0, ,0,0, ,0,0,0.127401806
2137,MA,2019,SE1902,LAN-1817,3,1,1,0,PMEA,0,KN,0,0, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.029049612
2138,MA,2019,SE1902,LAN-1817,3,1,1,0,PMEA,0,KN,0,0, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.017441616
2139,MA,2019,SE1902,LAN-1817,3,1,1,0,PLOB,0,EM,0,0, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.038520254
2140,MA,2019,SE1902,LAN-1817,3,2.5,1,0,PLOB,0,EM,0,65, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.101809674
2141,MA,2019,SE1902,LAN-1817,3,2.5,1,0,PLOB,0,MD,0,4, ,0, ,0, ,0,PRS,2,0, ,0,0, ,0,0,0.09267416
2142,MA,2019,SE1902,LAN-1817,3,2.5,1,0,PLOB,0,MD,0,35, ,0, ,0, ,0,ALG,2,0, ,0,0, ,0,0,0.08336624
2143,MA,2019,SE1902,LAN-1817,3,2.5,1,0,PLOB,0,MD,0,25, ,0, ,0, ,0,ALG,5,0, ,0,0, ,0,0,0.195410235
2144,MA,2019,SE1902,LAN-1817,3,2.5,1,0,PLOB,0,MD,0,15, ,0, ,0, ,0,PRS,3,0, ,0,0, ,0,0,0.053908256
2145,MA,2019,SE1902,LAN-1817,3,2.5,1,0,PLOB,0,EM,0,0, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.064366218
2146,MA,2019,SE1902,LAN-1817,3,2.5,1,0,PLOB,0,MD,0,15,GAST,2, ,0, ,0, ,0,0, ,0,0, ,0,0,0.134652293
2147,MA,2019,SE1902,LAN-1817,3,2.5,1,0,PLOB,0,EM,0,15, ,0, ,0, ,0,ALG,3,0, ,0,0, ,0,0,0.154240591
2148,MA,2019,SE1902,LAN-1817,3,2.5,1,0,PLOB,0,EM,0,3, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.050578454
2149,MA,2019,SE1902,LAN-1817,3,2.5,1,0,PMEA,0,BR,0,0, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.079969307
2150,MA,2019,SE1902,LAN-1817,3,2.5,1,0,PLOB,0,MD,0,40, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.095968172
2151,MA,2019,SE1902,LAN-1817,3,2.5,1,0,PMEA,0,BR,0,0, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.217986605
2152,MA,2019,SE1902,LAN-1817,3,2.5,1,0,PLOB,0,MD,0,35, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.120479873
2153,MA,2019,SE1902,LAN-1817,3,2.5,1,0,PLOB,0,MD,0,3, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.061722362
2154,MA,2019,SE1902,LAN-1817,3,2.5,1,0,PLOB,0,MD,0,0, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.114546802
2155,MA,2019,SE1902,LAN-1817,3,2.5,1,0,PLOB,0,MD,0,55, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.098855298
2156,MA,2019,SE1902,LAN-1817,3,2.5,1,0,PLOB,0,MD,0,2, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.070050626
2157,MA,2019,SE1902,LAN-1817,3,2.5,1,0,PLOB,0,MD,0,20, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.136198751
2158,MA,2019,SE1902,LAN-1817,3,2.5,1,0,PMEA,0,BR,0,0, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.076913003
2159,MA,2019,SE1902,LAN-1817,3,2.5,1,0,PMEA,0,BR,0,0, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.104857714
2160,MA,2019,SE1902,LAN-1817,3,2.5,1,0,PMEA,0,BR,0,0, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.068226827
2161,MA,2019,SE1902,LAN-1817,3,2.5,1,0,PMEA,0,BR,0,0,FISH,1, ,0, ,0, ,0,0, ,0,0, ,0,0,0.069890843
2162,MA,2019,SE1902,LAN-1817,3,2.5,1,0,MPAT,0,EM,0,3, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.098192973
2163,MA,2019,SE1902,LAN-1817,3,2.5,1,0,PLOB,0,EM,0,0, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.052432242
2164,MA,2019,SE1902,LAN-1817,3,2.5,1,0,PLOB,0,MD,0,55, ,0, ,0, ,0,ALG,3,0, ,0,0, ,0,0,0.136316177
2165,MA,2019,SE1902,LAN-1817,3,2.5,1,0,PLOB,0,MD,0,65, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.199660963
2166,MA,2019,SE1902,LAN-1817,3,2.5,1,0,PLOB,0,MD,0,70,COTS,20, ,0, ,0, ,0,0, ,0,0, ,0,0,0.086795046
2167,MA,2019,SE1902,LAN-1817,3,2.5,1,0,PLOB,0,MD,0,40, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.088194444
2168,MA,2019,SE1902,LAN-1817,3,2.5,1,0,PLOB,0,MD,0,55, ,0, ,0, ,0,ALG,4,0, ,0,0, ,0,0,0.248151666
2169,MA,2019,SE1902,LAN-1817,3,2.5,1,0,PLOB,0,MD,0,15, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.184874064
2170,MA,2019,SE1902,LAN-1817,3,2.5,1,0,PLOB,0,MD,0,15,SEDI,3, ,0, ,0,BLE,70,2, ,0,0, ,0,0,0.163932242
2171,MA,2019,SE1902,LAN-1817,3,1,1,0,PLOB,0,EM,0,0, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.031264197
2172,MA,2019,SE1902,LAN-1817,3,2.5,1,0,PLOB,0,MD,0,65, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.055411371
2173,MA,2019,SE1902,LAN-1817,3,1,1,0,PLOB,0,MD,0,3, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.028504386
2174,MA,2019,SE1902,LAN-1817,3,2.5,1,0,PLOB,0,MD,0,35,PRED,5, ,0, ,0, ,0,0, ,0,0, ,0,0,0.142302494
2175,MA,2019,SE1902,LAN-1817,3,2.5,1,0,PMEA,0,BR,0,0, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.082771614
2176,MA,2019,SE1902,LAN-1817,3,1,1,0,PLOB,0,EM,0,0, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.046954658
2177,MA,2019,SE1902,LAN-1817,3,1,1,0,PLOB,0,EM,0,0, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.017473409
2178,MA,2019,SE1902,LAN-1817,3,1,1,0,PLOB,0,EM,0,0, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.04005621
2179,MA,2019,SE1902,LAN-1817,3,1,1,0,PLOB,0,EM,0,0, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.013508517
2180,MA,2019,SE1902,LAN-1817,3,1,1,0,PLOB,0,MD,0,0, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.043141859
2181,MA,2019,SE1902,LAN-1817,3,2.5,1,0,POSP,0,KN,0,0,FISH,2, ,0, ,0, ,0,0, ,0,0, ,0,0,0.063666396
2182,MA,2019,SE1902,LAN-1817,3,2.5,1,0,PLOB,0,MD,0,30, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.129584336
2183,MA,2019,SE1902,LAN-1817,3,1,1,0,PLOB,0,MD,0,0, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.03962739
2184,MA,2019,SE1902,LAN-1817,3,1,1,0,PLOB,0,EM,0,0, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.042837833
2185,MA,2019,SE1902,LAN-1817,3,1,1,0,PLOB,0,EM,0,0, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.014835431
2186,MA,2019,SE1902,LAN-1817,3,1,1,0,PLOB,0,EM,0,0, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.009462558
2187,MA,2019,SE1902,LAN-1817,3,1,1,0,POSP,0,EM,0,0, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.013761541
2188,MA,2019,SE1902,LAN-1817,3,1,1,0,PBER,0,EM,0,0, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.014176742
2189,MA,2019,SE1902,LAN-1817,3,1,1,0,MCAP,0,EM,0,0, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.01059481
2190,MA,2019,SE1902,LAN-1817,3,1,1,0,MCAP,0,EM,0,0, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.009338095
2191,MA,2019,SE1902,LAN-1817,3,1,1,0,MCAP,0,EM,0,0, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.013551752
2192,MA,2019,SE1902,LAN-1817,3,1,1,0,PLOB,0,MD,0,0, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.014089004
2193,MA,2019,SE1902,LAN-1817,3,1,1,0,MCAP,0,EM,0,0, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.013867949
2194,RS,2019,SE1902,LAN_1817,3,2.5,1,0,PLOB,0,MD,0,5, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.151102118
2195,RS,2019,SE1902,LAN_1817,3,2.5,1,0,MCAP,0,EM,0,20, ,0, ,0, ,0,BLE,100,3, ,0,0, ,0,0,0.115533977
2196,RS,2019,SE1902,LAN_1817,3,2.5,1,0,MCAP,0,EM,0,10, ,0, ,0, ,0,BLE,100,2, ,0,0, ,0,0,0.165364566
2197,RS,2019,SE1902,LAN_1817,3,2.5,1,0,PLOB,0,MD,0,20, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.055743071
2198,RS,2019,SE1902,LAN_1817,3,2.5,1,0,PLOB,0,MD,0,10, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.053809757
2199,RS,2019,SE1902,LAN_1817,3,2.5,1,0,PCOM,0,MD,0,1, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.061249979
2200,RS,2019,SE1902,LAN_1817,3,2.5,1,0,PLOB,0,MD,0,50, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.11924282
2201,RS,2019,SE1902,LAN_1817,3,1,1,0,POSP,0,EM,0,0, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.011700427
2202,RS,2019,SE1902,LAN_1817,3,1,1,0,PMEA,0,KN,0,0, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.018270469
2203,RS,2019,SE1902,LAN_1817,3,1,1,0,MCAP,0,EM,0,0, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.011296903
2204,RS,2019,SE1902,LAN_1817,3,1,1,0,PLOB,0,MD,0,0, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.035173285
2205,RS,2019,SE1902,LAN_1817,3,1,1,0,PLOB,0,EM,0,0, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.032014528
2206,RS,2019,SE1902,LAN_1817,3,1,1,0,PLOB,0,MD,0,0, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.017568438
2207,RS,2019,SE1902,LAN_1817,3,1,1,0,POSP,0,EM,0,0, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.012379418
2208,RS,2019,SE1902,LAN_1817,3,1,1,0,MOSP,0,EM,0,0, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.012700001
2209,RS,2019,SE1902,LAN_1817,3,1,1,0,POSP,0,EM,0,0, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.013776792
2210,RS,2019,SE1902,LAN_1817,3,1,1,0,PLOB,0,MD,0,0, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.043307389
2211,RS,2019,SE1902,LAN_1817,3,1,1,0,MCAP,0,EM,0,0, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.011646888
2212,RS,2019,SE1902,LAN_1817,3,1,1,0,MCAP,0,EM,0,0, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.007424283
2213,RS,2019,SE1902,LAN_1817,3,1,1,0,MCAP,0,EM,0,0, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.013571293
2214,RS,2019,SE1902,LAN_1817,3,1,1,0,POSP,0,EM,0,0, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.012348279
2215,RS,2019,SE1902,LAN_1817,3,2.5,1,0,PMEA,0,BR,0,0, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.078208056
2216,RS,2019,SE1902,LAN_1817,3,2.5,1,0,PLOB,0,MD,0,20, ,0, ,0, ,0,BLE,5,2, ,0,0, ,0,0,0.086466872
2217,RS,2019,SE1902,LAN_1817,3,2.5,1,0,PMEA,0,BR,0,0, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.062585941
2218,RS,2019,SE1902,LAN_1817,3,2.5,1,0,PLOB,0,MD,0,40, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.072196746
2219,RS,2019,SE1902,LAN_1817,3,2.5,1,0,PLOB,0,MD,0,65, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.096520102
2220,RS,2019,SE1902,LAN_1817,3,1,1,0,PLOB,0,MD,0,75, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.0341299
2221,RS,2019,SE1902,LAN_1817,3,2.5,1,0,PLOB,0,MD,0,15,PRED,10, ,0, ,0, ,0,0, ,0,0, ,0,0,0.089593973
2222,RS,2019,SE1902,LAN_1817,3,1,1,0,PMEA,0,KN,0,0, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.040987071
2223,RS,2019,SE1902,LAN_1817,3,2.5,1,0,PLOB,0,MD,0,65, ,0, ,0, ,0,ALG,1,0, ,0,0, ,0,0,0.433652857
2224,RS,2019,SE1902,LAN_1817,3,2.5,1,0,PLOB,0,MD,0,0, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.08234616
2225,RS,2019,SE1902,LAN_1817,3,1,1,0,PLOB,0,MD,0,10, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.02230807
2226,RS,2019,SE1902,LAN_1817,3,2.5,1,0,PLOB,0,MD,0,15, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.064520151
2227,RS,2019,SE1902,LAN_1817,3,2.5,1,0,PLOB,0,MD,0,5, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.116534844
2228,RS,2019,SE1902,LAN_1817,3,2.5,1,0,PLOB,0,MD,0,40,FISH,2, ,0, ,0, ,0,0, ,0,0, ,0,0,0.404206197
2229,RS,2019,SE1902,LAN_1817,3,2.5,1,0,PLOB,0,MD,0,5, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.066480448
2230,RS,2019,SE1902,LAN_1817,3,2.5,1,0,PLOB,0,MD,0,75, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.130404448
2231,RS,2019,SE1902,LAN_1817,3,2.5,1,0,PLOB,0,MD,0,80, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.192684744
2232,RS,2019,SE1902,LAN_1817,3,2.5,1,0,PLOB,0,MD,0,0, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.052334501
2233,RS,2019,SE1902,LAN_1817,3,2.5,1,0,PLOB,0,MD,0,85, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.084657546
2234,RS,2019,SE1902,LAN_1817,3,2.5,1,0,PLOB,0,MD,0,10, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.201168685
2235,RS,2019,SE1902,LAN_1817,3,2.5,1,0,PLOB,0,MD,0,45, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.163475075
2236,RS,2019,SE1902,LAN_1817,3,2.5,1,0,PLOB,0,MD,0,5, ,0, ,0, ,0,PRS,1,0, ,0,0, ,0,0,0.085541336
2237,RS,2019,SE1902,LAN_1817,3,2.5,1,0,PLOB,0,MD,0,0, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.050825191
2238,RS,2019,SE1902,LAN_1817,3,2.5,1,0,PLOB,0,MD,0,0, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.063224758
2239,RS,2019,SE1902,LAN_1817,3,2.5,1,0,PLOB,0,MD,0,20, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.152301182
2240,RS,2019,SE1902,LAN_1817,3,2.5,1,0,PMEA,0,KN,0,0, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.08112854
