FID,ANALYST,OBS_YEAR,MISSION_ID,SITE,SEGMENT,SEGLENGTH,SEGWIDTH,NO_COLONY_,SPCODE,FRAGMENT_Y,MORPH_CODE,EX_BOUND,OLDDEAD,RDCAUSE1,RD_1,RDCAUSE2,RD_2,RDCAUSE3,RD_3,CON_1,EXTENT_1,SEV_1,CON_2,EXTENT_2,SEV_2,CON_3,EXTENT_3,SEV_3,SHAPE_Leng
2145,RS,2019,SE1902,LAN_1813,3,1,1,0,PLUT,0,MD,0,0, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.03985022
2146,RS,2019,SE1902,LAN_1813,3,2.5,1,0,PLOB,0,MD,0,20, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.059188681
2147,RS,2019,SE1902,LAN_1813,3,2.5,1,0,PLOB,0,MD,0,15, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.087492457
2148,RS,2019,SE1902,LAN_1813,3,1,1,0,MCAP,0,EM,0,0, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.015435025
2149,RS,2019,SE1902,LAN_1813,3,1,1,0,PLOB,0,MD,0,0, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.007077429
2150,RS,2019,SE1902,LAN_1813,3,1,1,0,PLOB,0,MD,0,0, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.028304769
2151,RS,2019,SE1902,LAN_1813,3,1,1,0,PMEA,0,MD,0,0, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.030647185
2152,RS,2019,SE1902,LAN_1813,3,2.5,1,0,PLOB,0,MD,0,10, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.067368389
2153,RS,2019,SE1902,LAN_1813,3,2.5,1,0,PLOB,0,MD,0,20, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.081558384
2154,RS,2019,SE1902,LAN_1813,3,2.5,1,0,PMEA,0,KN,0,0, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.050016498
2155,RS,2019,SE1902,LAN_1813,3,2.5,1,0,PLOB,0,MD,0,30, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.054531918
2156,RS,2019,SE1902,LAN_1813,3,2.5,1,0,PLOB,0,MD,0,50, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.08965757
2157,RS,2019,SE1902,LAN_1813,3,2.5,1,0,PLOB,0,MD,0,0, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.050243607
2158,RS,2019,SE1902,LAN_1813,3,2.5,1,0,PLOB,0,MD,0,30, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.105026187
2159,RS,2019,SE1902,LAN_1813,3,2.5,1,0,PLUT,0,MD,0,0, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.099731891
2160,RS,2019,SE1902,LAN_1813,3,2.5,1,0,PLOB,0,MD,0,35, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.103377414
2161,RS,2019,SE1902,LAN_1813,3,2.5,1,0,PLOB,0,MD,0,65, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.214203571
2162,RS,2019,SE1902,LAN_1813,3,2.5,1,0,PVAR,0,EM,0,0, ,0, ,0, ,0,BLE,100,3, ,0,0, ,0,0,0.056575701
2163,RS,2019,SE1902,LAN_1813,3,2.5,1,0,PLOB,0,MD,0,40, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.080919713
2164,MA,2019,SE1902,LAN-1817,3,2.5,1,0,MCAP,0,EM,0,15, ,0, ,0, ,0,BLE,100,2, ,0,0, ,0,0,0.240357504
2165,MA,2019,SE1902,LAN-1817,3,2.5,1,0,PLOB,0,MD,0,0, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.133824848
2166,MA,2019,SE1902,LAN-1817,3,2.5,1,0,PLOB,0,MD,0,40, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.152111966
2167,MA,2019,SE1902,LAN-1817,3,2.5,1,0,PLOB,0,MD,0,30, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.112767237
2168,MA,2019,SE1902,LAN-1817,3,2.5,1,0,PLOB,0,MD,0,55, ,0, ,0, ,0,ALG,5,0, ,0,0, ,0,0,0.410974573
2169,MA,2019,SE1902,LAN-1817,3,1,1,0,PLOB,0,MD,0,0, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.037207526
2170,MA,2019,SE1902,LAN-1817,3,1,1,0,PLOB,0,EM,0,0, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.0318
2171,MA,2019,SE1902,LAN-1817,3,1,1,0,PLOB,0,MD,0,0, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.018334938
2172,MA,2019,SE1902,LAN-1817,3,1,1,0,PLOB,0,EM,0,0, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.043736027
2173,MA,2019,SE1902,LAN-1817,3,1,1,0,PLOB,0,EM,0,0, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.023286262
2174,MA,2019,SE1902,LAN-1817,3,2.5,1,0,PMEA,0,BR,0,0, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.070866142
2175,MA,2019,SE1902,LAN-1817,3,1,1,0,POCS,0,EM,0,0, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.044814395
2176,MA,2019,SE1902,LAN-1817,3,2.5,1,0,PLOB,0,MD,0,2, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.080905377
2177,MA,2019,SE1902,LAN-1817,3,2.5,1,0,PLOB,0,MD,0,10, ,0, ,0, ,0,ALG,5,0, ,0,0, ,0,0,0.081018826
2178,MA,2019,SE1902,LAN-1817,3,2.5,1,0,POSP,0,KN,0,3, ,0, ,0, ,0,ALG,2,0, ,0,0, ,0,0,0.06992975
2179,MA,2019,SE1902,LAN-1817,3,2.5,1,0,PLOB,0,MD,0,0, ,0, ,0, ,0,ALG,2,0, ,0,0, ,0,0,0.106760153
2180,MA,2019,SE1902,LAN-1817,3,2.5,1,0,PLOB,0,MD,0,40,FISH,2, ,0, ,0, ,0,0, ,0,0, ,0,0,0.405477743
2181,MA,2019,SE1902,LAN-1817,3,1,1,0,PMEA,0,BR,0,0, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.042888227
2182,MA,2019,SE1902,LAN-1817,3,2.5,1,0,PLOB,0,MD,0,50,GAST,2, ,0, ,0, ,0,0, ,0,0, ,0,0,0.138287563
2183,MA,2019,SE1902,LAN-1817,3,2.5,1,0,PLOB,0,MD,0,25,GAST,7, ,0, ,0, ,0,0, ,0,0, ,0,0,0.127401806
2184,MA,2019,SE1902,LAN-1817,3,1,1,0,PMEA,0,KN,0,0, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.029049612
2185,MA,2019,SE1902,LAN-1817,3,1,1,0,PMEA,0,KN,0,0, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.017441616
2186,MA,2019,SE1902,LAN-1817,3,1,1,0,PLOB,0,EM,0,0, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.038520254
2187,MA,2019,SE1902,LAN-1817,3,2.5,1,0,PLOB,0,EM,0,65, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.101809674
2188,MA,2019,SE1902,LAN-1817,3,2.5,1,0,PLOB,0,MD,0,4, ,0, ,0, ,0,PRS,2,0, ,0,0, ,0,0,0.09267416
2189,MA,2019,SE1902,LAN-1817,3,2.5,1,0,PLOB,0,MD,0,35, ,0, ,0, ,0,ALG,2,0, ,0,0, ,0,0,0.08336624
2190,MA,2019,SE1902,LAN-1817,3,2.5,1,0,PLOB,0,MD,0,25, ,0, ,0, ,0,ALG,5,0, ,0,0, ,0,0,0.195410235
2191,MA,2019,SE1902,LAN-1817,3,2.5,1,0,PLOB,0,MD,0,15, ,0, ,0, ,0,PRS,3,0, ,0,0, ,0,0,0.053908256
2192,MA,2019,SE1902,LAN-1817,3,2.5,1,0,PLOB,0,EM,0,0, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.064366218
2193,MA,2019,SE1902,LAN-1817,3,2.5,1,0,PLOB,0,MD,0,15,GAST,2, ,0, ,0, ,0,0, ,0,0, ,0,0,0.134652293
2194,MA,2019,SE1902,LAN-1817,3,2.5,1,0,PLOB,0,EM,0,15, ,0, ,0, ,0,ALG,3,0, ,0,0, ,0,0,0.154240591
2195,MA,2019,SE1902,LAN-1817,3,2.5,1,0,PLOB,0,EM,0,3, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.050578454
2196,MA,2019,SE1902,LAN-1817,3,2.5,1,0,PMEA,0,BR,0,0, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.079969307
2197,MA,2019,SE1902,LAN-1817,3,2.5,1,0,PLOB,0,MD,0,40, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.095968172
2198,MA,2019,SE1902,LAN-1817,3,2.5,1,0,PMEA,0,BR,0,0, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.217986605
2199,MA,2019,SE1902,LAN-1817,3,2.5,1,0,PLOB,0,MD,0,35, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.120479873
2200,MA,2019,SE1902,LAN-1817,3,2.5,1,0,PLOB,0,MD,0,3, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.061722362
2201,MA,2019,SE1902,LAN-1817,3,2.5,1,0,PLOB,0,MD,0,0, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.114546802
2202,MA,2019,SE1902,LAN-1817,3,2.5,1,0,PLOB,0,MD,0,55, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.098855298
2203,MA,2019,SE1902,LAN-1817,3,2.5,1,0,PLOB,0,MD,0,2, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.070050626
2204,MA,2019,SE1902,LAN-1817,3,2.5,1,0,PLOB,0,MD,0,20, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.136198751
2205,MA,2019,SE1902,LAN-1817,3,2.5,1,0,PMEA,0,BR,0,0, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.076913003
2206,MA,2019,SE1902,LAN-1817,3,2.5,1,0,PMEA,0,BR,0,0, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.104857714
2207,MA,2019,SE1902,LAN-1817,3,2.5,1,0,PMEA,0,BR,0,0, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.068226827
2208,MA,2019,SE1902,LAN-1817,3,2.5,1,0,PMEA,0,BR,0,0,FISH,1, ,0, ,0, ,0,0, ,0,0, ,0,0,0.069890843
2209,MA,2019,SE1902,LAN-1817,3,2.5,1,0,MPAT,0,EM,0,3, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.098192973
2210,MA,2019,SE1902,LAN-1817,3,2.5,1,0,PLOB,0,EM,0,0, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.052432242
2211,MA,2019,SE1902,LAN-1817,3,2.5,1,0,PLOB,0,MD,0,55, ,0, ,0, ,0,ALG,3,0, ,0,0, ,0,0,0.136316177
2212,MA,2019,SE1902,LAN-1817,3,2.5,1,0,PLOB,0,MD,0,65, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.199660963
2213,MA,2019,SE1902,LAN-1817,3,2.5,1,0,PLOB,0,MD,0,70,COTS,20, ,0, ,0, ,0,0, ,0,0, ,0,0,0.086795046
2214,MA,2019,SE1902,LAN-1817,3,2.5,1,0,PLOB,0,MD,0,40, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.088194444
2215,MA,2019,SE1902,LAN-1817,3,2.5,1,0,PLOB,0,MD,0,55, ,0, ,0, ,0,ALG,4,0, ,0,0, ,0,0,0.248151666
2216,MA,2019,SE1902,LAN-1817,3,2.5,1,0,PLOB,0,MD,0,15, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.184874064
2217,MA,2019,SE1902,LAN-1817,3,2.5,1,0,PLOB,0,MD,0,15,SEDI,3, ,0, ,0, ,0,0, ,0,0, ,0,0,0.163932242
2218,MA,2019,SE1902,LAN-1817,3,1,1,0,PLOB,0,EM,0,0, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.031264197
2219,MA,2019,SE1902,LAN-1817,3,2.5,1,0,PLOB,0,MD,0,65, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.055411371
2220,MA,2019,SE1902,LAN-1817,3,1,1,0,PLOB,0,MD,0,3, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.028504386
2221,MA,2019,SE1902,LAN-1817,3,2.5,1,0,PLOB,0,MD,0,35,PRED,5, ,0, ,0, ,0,0, ,0,0, ,0,0,0.142302494
2222,MA,2019,SE1902,LAN-1817,3,2.5,1,0,PMEA,0,BR,0,0, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.082771614
2223,MA,2019,SE1902,LAN-1817,3,1,1,0,PLOB,0,EM,0,0, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.046954658
2224,MA,2019,SE1902,LAN-1817,3,1,1,0,PLOB,0,EM,0,0, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.017473409
2225,MA,2019,SE1902,LAN-1817,3,1,1,0,PLOB,0,EM,0,0, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.04005621
2226,MA,2019,SE1902,LAN-1817,3,1,1,0,PLOB,0,EM,0,0, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.013508517
2227,MA,2019,SE1902,LAN-1817,3,1,1,0,PLOB,0,MD,0,0, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.043141859
2228,MA,2019,SE1902,LAN-1817,3,2.5,1,0,POSP,0,KN,0,0,FISH,2, ,0, ,0, ,0,0, ,0,0, ,0,0,0.063666396
2229,MA,2019,SE1902,LAN-1817,3,2.5,1,0,PLOB,0,MD,0,30, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.129584336
2230,MA,2019,SE1902,LAN-1817,3,1,1,0,PLOB,0,MD,0,0, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.03962739
2231,MA,2019,SE1902,LAN-1817,3,1,1,0,PLOB,0,EM,0,0, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.042837833
2232,MA,2019,SE1902,LAN-1817,3,1,1,0,PLOB,0,EM,0,0, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.014835431
2233,MA,2019,SE1902,LAN-1817,3,1,1,0,PLOB,0,EM,0,0, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.009462558
2234,MA,2019,SE1902,LAN-1817,3,1,1,0,POSP,0,EM,0,0, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.013761541
2235,MA,2019,SE1902,LAN-1817,3,1,1,0,PBER,0,EM,0,0, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.014176742
2236,MA,2019,SE1902,LAN-1817,3,1,1,0,MCAP,0,EM,0,0, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.01059481
2237,MA,2019,SE1902,LAN-1817,3,1,1,0,MCAP,0,EM,0,0, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.009338095
2238,MA,2019,SE1902,LAN-1817,3,1,1,0,MCAP,0,EM,0,0, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.013551752
2239,MA,2019,SE1902,LAN-1817,3,1,1,0,PLOB,0,MD,0,0, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.014089004
2240,MA,2019,SE1902,LAN-1817,3,1,1,0,MCAP,0,EM,0,0, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.013867949
2241,RS,2019,SE1902,LAN_1817,3,2.5,1,0,PLOB,0,MD,0,5, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.151102118
2242,RS,2019,SE1902,LAN_1817,3,2.5,1,0,MCAP,0,EM,0,20, ,0, ,0, ,0,BLE,100,3, ,0,0, ,0,0,0.115533977
2243,RS,2019,SE1902,LAN_1817,3,2.5,1,0,MCAP,0,EM,0,10, ,0, ,0, ,0,BLE,100,2, ,0,0, ,0,0,0.165364566
2244,RS,2019,SE1902,LAN_1817,3,2.5,1,0,PLOB,0,MD,0,20, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.055743071
2245,RS,2019,SE1902,LAN_1817,3,2.5,1,0,PLOB,0,MD,0,10, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.053809757
2246,RS,2019,SE1902,LAN_1817,3,2.5,1,0,PCOM,0,MD,0,1, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.061249979
2247,RS,2019,SE1902,LAN_1817,3,2.5,1,0,PLOB,0,MD,0,50, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.11924282
2248,RS,2019,SE1902,LAN_1817,3,1,1,0,POSP,0,EM,0,0, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.011700427
2249,RS,2019,SE1902,LAN_1817,3,1,1,0,PMEA,0,KN,0,0, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.018270469
2250,RS,2019,SE1902,LAN_1817,3,1,1,0,MCAP,0,EM,0,0, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.011296903
2251,RS,2019,SE1902,LAN_1817,3,1,1,0,PLOB,0,MD,0,0, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.035173285
2252,RS,2019,SE1902,LAN_1817,3,1,1,0,PLOB,0,EM,0,0, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.032014528
2253,RS,2019,SE1902,LAN_1817,3,1,1,0,PLOB,0,MD,0,0, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.017568438
2254,RS,2019,SE1902,LAN_1817,3,1,1,0,POSP,0,EM,0,0, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.012379418
2255,RS,2019,SE1902,LAN_1817,3,1,1,0,MOSP,0,EM,0,0, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.012700001
2256,RS,2019,SE1902,LAN_1817,3,1,1,0,POSP,0,EM,0,0, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.013776792
2257,RS,2019,SE1902,LAN_1817,3,1,1,0,PLOB,0,MD,0,0, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.043307389
2258,RS,2019,SE1902,LAN_1817,3,1,1,0,MCAP,0,EM,0,0, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.011646888
2259,RS,2019,SE1902,LAN_1817,3,1,1,0,MCAP,0,EM,0,0, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.007424283
2260,RS,2019,SE1902,LAN_1817,3,1,1,0,MCAP,0,EM,0,0, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.013571293
2261,RS,2019,SE1902,LAN_1817,3,1,1,0,POSP,0,EM,0,0, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.012348279
2262,RS,2019,SE1902,LAN_1817,3,2.5,1,0,PMEA,0,BR,0,0, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.078208056
2263,RS,2019,SE1902,LAN_1817,3,2.5,1,0,PLOB,0,MD,0,20, ,0, ,0, ,0,BLE,5,2, ,0,0, ,0,0,0.086466872
2264,RS,2019,SE1902,LAN_1817,3,2.5,1,0,PMEA,0,BR,0,0, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.062585941
2265,RS,2019,SE1902,LAN_1817,3,2.5,1,0,PLOB,0,MD,0,40, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.072196746
2266,RS,2019,SE1902,LAN_1817,3,2.5,1,0,PLOB,0,MD,0,65, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.096520102
2267,RS,2019,SE1902,LAN_1817,3,1,1,0,PLOB,0,MD,0,75, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.0341299
2268,RS,2019,SE1902,LAN_1817,3,2.5,1,0,PLOB,0,MD,0,15,PRED,10, ,0, ,0, ,0,0, ,0,0, ,0,0,0.089593973
2269,RS,2019,SE1902,LAN_1817,3,1,1,0,PMEA,0,KN,0,0, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.040987071
2270,RS,2019,SE1902,LAN_1817,3,2.5,1,0,PLOB,0,MD,0,65, ,0, ,0, ,0,ALG,1,0, ,0,0, ,0,0,0.433652857
2271,RS,2019,SE1902,LAN_1817,3,2.5,1,0,PLOB,0,MD,0,0, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.08234616
2272,RS,2019,SE1902,LAN_1817,3,1,1,0,PLOB,0,MD,0,10, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.02230807
2273,RS,2019,SE1902,LAN_1817,3,2.5,1,0,PLOB,0,MD,0,15, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.064520151
2274,RS,2019,SE1902,LAN_1817,3,2.5,1,0,PLOB,0,MD,0,5, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.116534844
2275,RS,2019,SE1902,LAN_1817,3,2.5,1,0,PLOB,0,MD,0,40,FISH,2, ,0, ,0, ,0,0, ,0,0, ,0,0,0.404206197
2276,RS,2019,SE1902,LAN_1817,3,2.5,1,0,PLOB,0,MD,0,5, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.066480448
2277,RS,2019,SE1902,LAN_1817,3,2.5,1,0,PLOB,0,MD,0,75, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.130404448
2278,RS,2019,SE1902,LAN_1817,3,2.5,1,0,PLOB,0,MD,0,80, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.192684744
2279,RS,2019,SE1902,LAN_1817,3,2.5,1,0,PLOB,0,MD,0,0, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.052334501
2280,RS,2019,SE1902,LAN_1817,3,2.5,1,0,PLOB,0,MD,0,85, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.084657546
2281,RS,2019,SE1902,LAN_1817,3,2.5,1,0,PLOB,0,MD,0,10, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.201168685
2282,RS,2019,SE1902,LAN_1817,3,2.5,1,0,PLOB,0,MD,0,45, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.163475075
2283,RS,2019,SE1902,LAN_1817,3,2.5,1,0,PLOB,0,MD,0,5, ,0, ,0, ,0,PRS,1,0, ,0,0, ,0,0,0.085541336
2284,RS,2019,SE1902,LAN_1817,3,2.5,1,0,PLOB,0,MD,0,0, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.050825191
2285,RS,2019,SE1902,LAN_1817,3,2.5,1,0,PLOB,0,MD,0,0, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.063224758
2286,RS,2019,SE1902,LAN_1817,3,2.5,1,0,PLOB,0,MD,0,20, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.152301182
2287,RS,2019,SE1902,LAN_1817,3,2.5,1,0,PMEA,0,KN,0,0, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.08112854
2288,RS,2019,SE1902,LAN_1817,3,2.5,1,0,PLOB,0,MD,0,50, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.096151391
2289,RS,2019,SE1902,LAN_1817,3,2.5,1,0,PLOB,0,MD,0,0, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.086304113
2290,RS,2019,SE1902,LAN_1817,3,2.5,1,0,PLOB,0,MD,0,20, ,0, ,0, ,0,BLE,5,2, ,0,0, ,0,0,0.084839437
2291,RS,2019,SE1902,LAN_1817,3,2.5,1,0,PMEA,0,BR,0,0, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.105669343
2292,RS,2019,SE1902,LAN_1817,3,2.5,1,0,PLOB,0,MD,0,0, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.06866979
2293,RS,2019,SE1902,LAN_1817,3,2.5,1,0,PLOB,0,MD,0,10, ,0, ,0, ,0,ALG,3,0, ,0,0, ,0,0,0.158239976
2294,RS,2019,SE1902,LAN_1817,3,2.5,1,0,PMEA,0,BR,0,0, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.076840093
2295,RS,2019,SE1902,LAN_1817,3,2.5,1,0,PMEA,0,BR,0,0, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.0725865
2296,RS,2019,SE1902,LAN_1817,3,2.5,1,0,PMEA,0,BR,0,0, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.220088073
2297,RS,2019,SE1902,LAN_1817,3,2.5,1,0,PLOB,0,MD,0,5, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.054694881
2298,RS,2019,SE1902,LAN_1817,3,2.5,1,0,PLOB,0,MD,0,5, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.060855977
2299,RS,2019,SE1902,LAN_1817,3,2.5,1,0,PMEA,0,BR,0,0, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.102715967
2300,RS,2019,SE1902,LAN_1817,3,2.5,1,0,PLOB,0,MD,0,95, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.479417533
2301,RS,2019,SE1902,LAN_1817,3,2.5,1,0,PLOB,0,MD,0,0, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.063619651
2302,RS,2019,SE1902,LAN_1817,3,2.5,1,0,PLOB,0,MD,0,0, ,0, ,0, ,0,SGA,1,0, ,0,0, ,0,0,0.052100384
2303,RS,2019,SE1902,LAN_1817,3,2.5,1,0,PLOB,0,MD,0,0, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.089207455
2304,RS,2019,SE1902,LAN_1817,3,2.5,1,0,PLOB,0,MD,0,0, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.068434202
2305,RS,2019,SE1902,LAN_1817,3,2.5,1,0,PLOB,0,MD,0,5, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.050850859
2306,RS,2019,SE1902,LAN_1817,3,2.5,1,0,PLOB,0,MD,0,5, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.154998065
2307,RS,2019,SE1902,LAN_1817,3,2.5,1,0,PLOB,0,MD,0,40, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.23563737
2308, ,0, , ,7,0,0,0, ,0, ,0,0, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.109031667
2309, ,0, , ,7,0,0,0, ,0, ,0,0, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.065607621
2310, ,0, , ,7,0,0,0, ,0, ,0,0, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.049419126
2311, ,0, , ,7,0,0,0, ,0, ,0,0, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.125301437
2312, ,0, , ,7,0,0,0, ,0, ,0,0, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.076218962
2313, ,0, , ,7,0,0,0, ,0, ,0,0, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.062973011
2314, ,0, , ,7,0,0,0, ,0, ,0,0, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.041773197
2315, ,0, , ,7,0,0,0, ,0, ,0,0, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.099029288
2316, ,0, , ,7,0,0,0, ,0, ,0,0, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.345541329
