FID,ANALYST,OBS_YEAR,MISSION_ID,SITE,TRANSECT,SEGMENT,SEGLENGTH,SEGWIDTH,NO_COLONY,SPCODE,EX_BOUND,JUVENILE,FRAGMENT,REMNANT,OLDDEAD,MORPH_CODE,RDCAUSE1,RD_1,RDCAUSE2,RD_2,RDCAUSE3,RD_3,CON_1,EXTENT_1,SEV_1,CON_2,EXTENT_2,SEV_2,CON_3,EXTENT_3,SEV_3,Shape_Leng,site_seg,SEGAREA
6254,FL,2019,SE1902,MAI-02537,A,0,2.5,1,0,POSP,0,0,0,0,15,EM,NA,0,NA,0,NA,0,NA,0,0,NA,0,0,NA,0,0,0.087225513,MAI-2537 0,2.5
6255,FL,2019,SE1902,MAI-02537,A,0,1,1,0,MPAT,0,-1,0,0,0,EF,NA,0,NA,0,NA,0,NA,0,0,NA,0,0,NA,0,0,0.013587127,MAI-2537 0,1
6256,FL,2019,SE1902,MAI-02537,A,0,2.5,1,0,MPAT,0,0,0,0,25,EF,NA,0,NA,0,NA,0,BLE,100,2,NA,0,0,NA,0,0,0.054991817,MAI-2537 0,2.5
6257,FL,2019,SE1902,MAI-02537,A,0,1,1,0,POSP,0,-1,0,0,0,EF,NA,0,NA,0,NA,0,NA,0,0,NA,0,0,NA,0,0,0.041215774,MAI-2537 0,1
6258,FL,2019,SE1902,MAI-02537,A,0,1,1,0,POSP,0,-1,0,0,0,EM,NA,0,NA,0,NA,0,NA,0,0,NA,0,0,NA,0,0,0.040254813,MAI-2537 0,1
6259,FL,2019,SE1902,MAI-02537,A,0,2.5,1,0,POSP,0,0,0,0,30,EM,NA,0,NA,0,NA,0,NA,0,0,NA,0,0,NA,0,0,0.052774331,MAI-2537 0,2.5
6260,FL,2019,SE1902,MAI-02537,A,0,2.5,1,0,POSP,0,0,0,0,0,MD,NA,0,NA,0,NA,0,NA,0,0,NA,0,0,NA,0,0,0.064236515,MAI-2537 0,2.5
6261,FL,2019,SE1902,MAI-02537,A,0,2.5,1,0,PLOB,0,0,0,0,5,EM,NA,0,NA,0,NA,0,NA,0,0,NA,0,0,NA,0,0,0.052898109,MAI-2537 0,2.5
6262,FL,2019,SE1902,MAI-02537,A,0,2.5,1,0,PLOB,0,0,0,0,5,MD,NA,0,NA,0,NA,0,NA,0,0,NA,0,0,NA,0,0,0.230296374,MAI-2537 0,2.5
6263,FL,2019,SE1902,MAI-02537,A,0,2.5,1,0,PLOB,0,0,0,0,20,MD,NA,0,NA,0,NA,0,NA,0,0,NA,0,0,NA,0,0,0.252073719,MAI-2537 0,2.5
6264,FL,2019,SE1902,MAI-02537,A,0,2.5,1,0,MCAP,0,0,0,0,20,EF,NA,0,NA,0,NA,0,BLE,100,2,NA,0,0,NA,0,0,0.314239289,MAI-2537 0,2.5
6265,FL,2019,SE1902,MAI-02537,A,10,2.5,1,0,POSP,0,0,0,0,3,EF,NA,0,NA,0,NA,0,NA,0,0,NA,0,0,NA,0,0,0.143419838,MAI-2537 10,2.5
6266,FL,2019,SE1902,MAI-02537,A,10,2.5,1,0,PLOB,0,0,0,0,2,MD,NA,0,NA,0,NA,0,NA,0,0,NA,0,0,NA,0,0,0.076005921,MAI-2537 10,2.5
6267,FL,2019,SE1902,MAI-02537,A,10,2.5,1,0,PLIC,0,0,0,0,2,EF,NA,0,NA,0,NA,0,NA,0,0,NA,0,0,NA,0,0,0.058444588,MAI-2537 10,2.5
6268,FL,2019,SE1902,MAI-02537,A,10,1,1,0,MPAT,0,-1,0,0,0,EC,NA,0,NA,0,NA,0,NA,0,0,NA,0,0,NA,0,0,0.023235533,MAI-2537 10,1
6269,FL,2019,SE1902,MAI-02537,A,10,1,1,0,MPAT,0,-1,0,0,0,EC,NA,0,NA,0,NA,0,NA,0,0,NA,0,0,NA,0,0,0.016968501,MAI-2537 10,1
6270,FL,2019,SE1902,MAI-02537,A,10,1,1,0,MPAT,0,-1,0,0,0,EC,NA,0,NA,0,NA,0,NA,0,0,NA,0,0,NA,0,0,0.01929378,MAI-2537 10,1
6271,FL,2019,SE1902,MAI-02537,A,10,1,1,0,MPAT,0,-1,0,0,0,EC,NA,0,NA,0,NA,0,NA,0,0,NA,0,0,NA,0,0,0.033380382,MAI-2537 10,1
6272,FL,2019,SE1902,MAI-02537,A,10,1,1,0,MPAT,0,-1,0,0,0,EC,NA,0,NA,0,NA,0,NA,0,0,NA,0,0,NA,0,0,0.047730285,MAI-2537 10,1
6273,FL,2019,SE1902,MAI-02537,A,10,1,1,0,POSP,0,-1,0,0,0,EC,NA,0,NA,0,NA,0,NA,0,0,NA,0,0,NA,0,0,0.018742733,MAI-2537 10,1
6274,FL,2019,SE1902,MAI-02537,A,10,2.5,1,0,PLUT,0,0,0,0,20,MD,NA,0,NA,0,NA,0,SGA,2,0,NA,0,0,NA,0,0,0.633146509,MAI-2537 10,2.5
6275,FL,2019,SE1902,MAI-02537,A,10,2.5,1,0,PLOB,0,0,0,0,0,MD,NA,0,NA,0,NA,0,NA,0,0,NA,0,0,NA,0,0,0.145526975,MAI-2537 10,2.5
6276,FL,2019,SE1902,MAI-02537,A,10,2.5,1,0,POSP,0,0,0,0,3,EM,NA,0,NA,0,NA,0,SGA,2,0,NA,0,0,NA,0,0,0.208754521,MAI-2537 10,2.5
6277,FL,2019,SE1902,MAI-02537,A,10,1,1,0,PLOB,0,-1,0,0,0,EM,NA,0,NA,0,NA,0,NA,0,0,NA,0,0,NA,0,0,0.03607007,MAI-2537 10,1
6278,FL,2019,SE1902,MAI-02537,A,10,2.5,1,0,PLUT,0,0,0,0,0,MD,NA,0,NA,0,NA,0,NA,0,0,NA,0,0,NA,0,0,0.112349811,MAI-2537 10,2.5
6279,FL,2019,SE1902,MAI-02537,A,10,2.5,1,0,MCAP,0,0,0,0,0,EC,NA,0,NA,0,NA,0,NA,0,0,NA,0,0,NA,0,0,0.022402008,MAI-2537 10,2.5
6280,FL,2019,SE1902,MAI-02537,A,10,2.5,1,0,PLUT,0,0,0,0,30,MD,NA,0,NA,0,NA,0,NA,0,0,NA,0,0,NA,0,0,0.483836687,MAI-2537 10,2.5
6281,FL,2019,SE1902,MAI-02537,A,10,1,1,0,MCAP,0,-1,0,0,0,EC,NA,0,NA,0,NA,0,NA,0,0,NA,0,0,NA,0,0,0.019764868,MAI-2537 10,1
6282,FL,2019,SE1902,MAI-02537,A,10,1,1,0,PLOB,0,-1,0,0,0,EM,NA,0,NA,0,NA,0,NA,0,0,NA,0,0,NA,0,0,0.033877426,MAI-2537 10,1
6283,FL,2019,SE1902,MAI-02537,A,10,1,1,0,PLOB,0,-1,0,0,0,EM,NA,0,NA,0,NA,0,NA,0,0,NA,0,0,NA,0,0,0.0329,MAI-2537 10,1
6284,FL,2019,SE1902,MAI-02537,A,10,2.5,1,0,MPAT,0,0,-1,0,0,EC,NA,0,NA,0,NA,0,NA,0,0,NA,0,0,NA,0,0,0.033980287,MAI-2537 10,2.5
6285,FL,2019,SE1902,MAI-02537,A,10,1,1,0,POSP,0,-1,0,0,0,EM,NA,0,NA,0,NA,0,NA,0,0,NA,0,0,NA,0,0,0.011624974,MAI-2537 10,1
6286,FL,2019,SE1902,MAI-02537,A,10,1,1,0,MPAT,0,-1,0,0,0,EC,NA,0,NA,0,NA,0,NA,0,0,NA,0,0,NA,0,0,0.0165,MAI-2537 10,1
6287,FL,2019,SE1902,MAI-02537,A,10,1,1,0,POSP,0,-1,0,0,0,EM,NA,0,NA,0,NA,0,NA,0,0,NA,0,0,NA,0,0,0.005907622,MAI-2537 10,1
6288,FL,2019,SE1902,MAI-02537,A,10,1,1,0,POSP,0,-1,0,0,0,EM,NA,0,NA,0,NA,0,NA,0,0,NA,0,0,NA,0,0,0.008220098,MAI-2537 10,1
6289,FL,2019,SE1902,MAI-02537,A,10,1,1,0,POSP,0,-1,0,0,0,EM,NA,0,NA,0,NA,0,NA,0,0,NA,0,0,NA,0,0,0.009192388,MAI-2537 10,1
6290,FL,2019,SE1902,MAI-02537,A,10,2.5,1,0,POSP,0,0,0,0,0,EM,NA,0,NA,0,NA,0,NA,0,0,NA,0,0,NA,0,0,0.008309633,MAI-2537 10,2.5
6291,FL,2019,SE1902,MAI-02537,A,10,1,1,0,PLOB,0,-1,0,0,0,EC,NA,0,NA,0,NA,0,NA,0,0,NA,0,0,NA,0,0,0.020889231,MAI-2537 10,1
6292,FL,2019,SE1902,MAI-02537,A,10,2.5,1,0,PLOB,0,0,0,0,25,EM,NA,0,NA,0,NA,0,NA,0,0,NA,0,0,NA,0,0,0.083113958,MAI-2537 10,2.5
6293,FL,2019,SE1902,MAI-02537,A,10,2.5,1,0,POSP,0,0,0,0,25,EM,NA,0,NA,0,NA,0,ALG,2,0,NA,0,0,NA,0,0,0.212035941,MAI-2537 10,2.5
6294,FL,2019,SE1902,MAI-02537,A,10,2.5,1,0,POSP,0,0,0,0,45,MD,NA,0,NA,0,NA,0,NA,0,0,NA,0,0,NA,0,0,0.175929588,MAI-2537 10,2.5
6295,FL,2019,SE1902,MAI-02537,A,10,2.5,1,0,MPAT,0,0,0,0,30,EF,NA,0,NA,0,NA,0,NA,0,0,NA,0,0,NA,0,0,0.09004099,MAI-2537 10,2.5
6296,FL,2019,SE1902,MAI-02537,A,10,1,1,0,POSP,0,-1,0,0,0,EC,NA,0,NA,0,NA,0,NA,0,0,NA,0,0,NA,0,0,0.018999999,MAI-2537 10,1
6297,FL,2019,SE1902,MAI-02537,A,10,1,1,0,POSP,0,-1,0,0,0,EC,NA,0,NA,0,NA,0,NA,0,0,NA,0,0,NA,0,0,0.018999999,MAI-2537 10,1
6298,FL,2019,SE1902,MAI-02537,A,10,1,1,0,POSP,0,-1,0,0,0,EM,NA,0,NA,0,NA,0,NA,0,0,NA,0,0,NA,0,0,0.014956604,MAI-2537 10,1
6299,FL,2019,SE1902,MAI-02537,A,10,1,1,0,PLOB,0,-1,0,0,0,EM,NA,0,NA,0,NA,0,NA,0,0,NA,0,0,NA,0,0,0.034899999,MAI-2537 10,1
6300,FL,2019,SE1902,MAI-02537,A,10,2.5,1,0,POSP,0,0,0,0,0,MD,NA,0,NA,0,NA,0,NA,0,0,NA,0,0,NA,0,0,0.060394123,MAI-2537 10,2.5
6301,FL,2019,SE1902,MAI-02537,A,10,2.5,1,0,POSP,0,0,0,0,0,EM,NA,0,NA,0,NA,0,NA,0,0,NA,0,0,NA,0,0,0.054921763,MAI-2537 10,2.5
6302,FL,2019,SE1902,MAI-02537,A,10,2.5,1,0,MPAT,0,0,0,0,20,EF,NA,0,NA,0,NA,0,NA,0,0,NA,0,0,NA,0,0,0.072233511,MAI-2537 10,2.5
6303,FL,2019,SE1902,MAI-02537,A,10,2.5,1,0,MPAT,0,0,0,0,0,EF,NA,0,NA,0,NA,0,BLE,100,1,NA,0,0,NA,0,0,0.056324152,MAI-2537 10,2.5
6304,FL,2019,SE1902,MAI-02537,A,10,2.5,1,0,PLOB,0,0,0,0,1,EM,NA,0,NA,0,NA,0,NA,0,0,NA,0,0,NA,0,0,0.064750366,MAI-2537 10,2.5
6305,FL,2019,SE1902,MAI-02537,A,10,2.5,1,0,PLIC,0,0,0,0,10,EF,NA,0,NA,0,NA,0,BLE,100,2,NA,0,0,NA,0,0,0.28623906,MAI-2537 10,2.5
6306,FL,2019,SE1902,MAI-02537,A,10,2.5,1,0,PLOB,0,0,0,0,55,EM,NA,0,NA,0,NA,0,NA,0,0,NA,0,0,NA,0,0,0.367213943,MAI-2537 10,2.5
6307,FL,2019,SE1902,MAI-02537,A,15,2.5,1,0,MCAP,0,0,0,0,5,EF,NA,0,NA,0,NA,0,NA,0,0,NA,0,0,NA,0,0,0.088967073,MAI-2537 15,2.5
6308,FL,2019,SE1902,MAI-02537,A,15,2.5,1,0,MPAT,0,0,0,0,3,EF,NA,0,NA,0,NA,0,NA,0,0,NA,0,0,NA,0,0,0.095132434,MAI-2537 15,2.5
6309,FL,2019,SE1902,MAI-02537,A,15,2.5,1,0,PLOB,0,0,0,0,20,EM,NA,0,NA,0,NA,0,NA,0,0,NA,0,0,NA,0,0,0.437253668,MAI-2537 15,2.5
6310,FL,2019,SE1902,MAI-02537,A,15,2.5,1,0,PLOB,0,0,0,0,1,MD,NA,0,NA,0,NA,0,NA,0,0,NA,0,0,NA,0,0,0.111251832,MAI-2537 15,2.5
6311,FL,2019,SE1902,MAI-02537,A,15,2.5,1,0,PLOB,0,0,0,0,0,EM,NA,0,NA,0,NA,0,NA,0,0,NA,0,0,NA,0,0,0.108593276,MAI-2537 15,2.5
6312,FL,2019,SE1902,MAI-02537,A,15,2.5,1,0,PLOB,0,0,0,0,50,MD,NA,0,NA,0,NA,0,NA,0,0,NA,0,0,NA,0,0,0.112445543,MAI-2537 15,2.5
6313,FL,2019,SE1902,MAI-02537,A,15,2.5,1,0,MPAT,0,0,0,0,35,EF,NA,0,NA,0,NA,0,BLE,100,2,NA,0,0,NA,0,0,0.355445313,MAI-2537 15,2.5
6314,FL,2019,SE1902,MAI-02537,A,15,2.5,1,0,PLOB,0,0,0,0,5,EM,NA,0,NA,0,NA,0,NA,0,0,NA,0,0,NA,0,0,0.070438767,MAI-2537 15,2.5
6315,FL,2019,SE1902,MAI-02537,A,15,2.5,1,0,POSP,0,0,0,0,2,MD,NA,0,NA,0,NA,0,NA,0,0,NA,0,0,NA,0,0,0.279063612,MAI-2537 15,2.5
6316,FL,2019,SE1902,MAI-02537,A,15,2.5,1,0,POSP,0,0,0,0,5,MD,NA,0,NA,0,NA,0,NA,0,0,NA,0,0,NA,0,0,0.171860467,MAI-2537 15,2.5
6317,FL,2019,SE1902,MAI-02537,A,15,2.5,1,0,MPAT,0,0,0,0,20,EF,NA,0,NA,0,NA,0,BLE,100,2,NA,0,0,NA,0,0,0.111761576,MAI-2537 15,2.5
6318,FL,2019,SE1902,MAI-02537,A,15,2.5,1,0,POSP,0,0,0,0,0,EM,NA,0,NA,0,NA,0,NA,0,0,NA,0,0,NA,0,0,0.102204549,MAI-2537 15,2.5
6319,FL,2019,SE1902,MAI-02537,A,15,2.5,1,0,PLOB,0,0,0,0,2,MD,NA,0,NA,0,NA,0,NA,0,0,NA,0,0,NA,0,0,0.072774859,MAI-2537 15,2.5
6320,FL,2019,SE1902,MAI-02537,A,15,2.5,1,0,PLUT,0,0,0,0,35,MD,NA,0,NA,0,NA,0,NA,0,0,NA,0,0,NA,0,0,0.898407284,MAI-2537 15,2.5
6321,FL,2019,SE1902,MAI-02537,A,15,2.5,1,0,PLOB,0,0,0,0,50,EM,UNKN,2,NA,0,NA,0,NA,0,0,NA,0,0,NA,0,0,0.377549427,MAI-2537 15,2.5
6322,FL,2019,SE1902,MAI-02537,A,15,2.5,1,0,MCAP,0,0,0,0,10,EF,NA,0,NA,0,NA,0,BLE,100,1,NA,0,0,NA,0,0,0.052530469,MAI-2537 15,2.5
6323,FL,2019,SE1902,MAI-02537,A,15,2.5,1,0,PLUT,0,0,0,0,25,MD,NA,0,NA,0,NA,0,NA,0,0,NA,0,0,NA,0,0,0.80393585,MAI-2537 15,2.5
6324,FL,2019,SE1902,MAI-02537,A,15,2.5,1,0,PLOB,0,0,0,0,15,MD,NA,0,NA,0,NA,0,NA,0,0,NA,0,0,NA,0,0,0.21135113,MAI-2537 15,2.5
6325,FL,2019,SE1902,MAI-02537,A,15,2.5,1,0,MCAP,0,0,-1,0,0,EF,NA,0,NA,0,NA,0,BLE,100,3,NA,0,0,NA,0,0,0.071911056,MAI-2537 15,2.5
6326,FL,2019,SE1902,MAI-02537,A,15,2.5,1,0,MCAP,0,0,0,0,60,EC,NA,0,NA,0,NA,0,BLE,100,2,NA,0,0,NA,0,0,0.364147291,MAI-2537 15,2.5
6327,FL,2019,SE1902,MAI-02537,A,15,2.5,1,0,MPAT,0,0,0,0,0,EF,NA,0,NA,0,NA,0,NA,0,0,NA,0,0,NA,0,0,0.053519716,MAI-2537 15,2.5
6328,FL,2019,SE1902,MAI-02537,A,15,2.5,1,0,PLOB,0,0,0,0,40,EM,NA,0,NA,0,NA,0,NA,0,0,NA,0,0,NA,0,0,0.541870694,MAI-2537 15,2.5
6329,FL,2019,SE1902,MAI-02537,A,15,2.5,1,0,PLOB,0,0,0,0,35,MD,NA,0,NA,0,NA,0,NA,0,0,NA,0,0,NA,0,0,0.085759015,MAI-2537 15,2.5
6330,FL,2019,SE1902,MAI-02537,A,5,2.5,1,0,POSP,0,0,0,0,70,MD,NA,0,NA,0,NA,0,NA,0,0,NA,0,0,NA,0,0,0.078223589,MAI-2537 5,2.5
6331,FL,2019,SE1902,MAI-02537,A,5,2.5,1,0,POSP,0,-1,0,0,0,EM,NA,0,NA,0,NA,0,NA,0,0,NA,0,0,NA,0,0,0.047061236,MAI-2537 5,2.5
6332,FL,2019,SE1902,MAI-02537,A,5,2.5,1,0,POSP,0,0,0,0,5,MD,NA,0,NA,0,NA,0,NA,0,0,NA,0,0,NA,0,0,0.134570502,MAI-2537 5,2.5
6333,FL,2019,SE1902,MAI-02537,A,5,2.5,1,0,PLUT,0,0,0,0,0,MD,NA,0,NA,0,NA,0,NA,0,0,NA,0,0,NA,0,0,0.185979891,MAI-2537 5,2.5
6334,FL,2019,SE1902,MAI-02537,A,5,2.5,1,0,PLUT,0,0,0,0,3,MD,PRED,3,NA,0,NA,0,NA,0,0,NA,0,0,NA,0,0,0.376488419,MAI-2537 5,2.5
6335,FL,2019,SE1902,MAI-02537,A,5,2.5,1,0,MPAT,0,0,0,0,0,EF,NA,0,NA,0,NA,0,BLE,100,2,NA,0,0,NA,0,0,0.053861397,MAI-2537 5,2.5
6336,FL,2019,SE1902,MAI-02537,A,5,2.5,1,0,MPAT,0,0,0,0,0,EF,NA,0,NA,0,NA,0,BLE,100,2,NA,0,0,NA,0,0,0.13721607,MAI-2537 5,2.5
6337,FL,2019,SE1902,MAI-02537,A,5,2.5,1,0,PLUT,0,0,0,0,50,MD,TLS,2,NA,0,NA,0,NA,0,0,NA,0,0,NA,0,0,0.350492183,MAI-2537 5,2.5
6338,FL,2019,SE1902,MAI-02537,A,5,2.5,1,0,MPAT,0,0,0,0,0,EF,NA,0,NA,0,NA,0,NA,0,0,NA,0,0,NA,0,0,0.073085224,MAI-2537 5,2.5
6339,FL,2019,SE1902,MAI-02537,A,5,1,1,0,POSP,0,-1,0,0,0,MD,NA,0,NA,0,NA,0,NA,0,0,NA,0,0,NA,0,0,0.044471339,MAI-2537 5,1
6340,FL,2019,SE1902,MAI-02537,A,5,2.5,1,0,POSP,0,0,0,-1,0,MD,NA,0,NA,0,NA,0,NA,0,0,NA,0,0,NA,0,0,0.035145412,MAI-2537 5,2.5
6341,FL,2019,SE1902,MAI-02537,A,5,2.5,1,0,POSP,0,-1,0,0,0,EM,NA,0,NA,0,NA,0,NA,0,0,NA,0,0,NA,0,0,0.0066,MAI-2537 5,2.5
6342,FL,2019,SE1902,MAI-02537,A,5,2.5,1,0,POSP,0,0,0,0,0,MD,NA,0,NA,0,NA,0,NA,0,0,NA,0,0,NA,0,0,0.069786531,MAI-2537 5,2.5
6343,FL,2019,SE1902,MAI-02537,A,5,2.5,1,0,PLUT,0,0,0,0,20,MD,NA,0,NA,0,NA,0,NA,0,0,NA,0,0,NA,0,0,0.68302142,MAI-2537 5,2.5
6344,FL,2019,SE1902,MAI-02537,A,5,2.5,1,0,POSP,0,0,0,0,5,EM,TLS,1,NA,0,NA,0,NA,0,0,NA,0,0,NA,0,0,0.108390129,MAI-2537 5,2.5
6345,FL,2019,SE1902,MAI-02537,A,5,2.5,1,0,PLIC,0,0,0,0,0,EF,NA,0,NA,0,NA,0,NA,0,0,NA,0,0,NA,0,0,0.073987027,MAI-2537 5,2.5
6346,FL,2019,SE1902,MAI-02537,A,5,2.5,1,0,PLIC,0,0,0,0,25,EF,NA,0,NA,0,NA,0,NA,0,0,NA,0,0,NA,0,0,0.138525448,MAI-2537 5,2.5
6347,FL,2019,SE1902,MAI-02537,A,5,2.5,1,0,PLIC,0,0,0,0,15,EF,NA,0,NA,0,NA,0,NA,0,0,NA,0,0,NA,0,0,0.077236325,MAI-2537 5,2.5
6348,FL,2019,SE1902,MAI-02537,A,5,2.5,1,0,PLUT,0,0,0,0,0,MD,NA,0,NA,0,NA,0,NA,0,0,NA,0,0,NA,0,0,0.135682572,MAI-2537 5,2.5
6349,FL,2019,SE1902,MAI-02537,A,5,2.5,1,0,POSP,0,0,0,0,0,EM,NA,0,NA,0,NA,0,NA,0,0,NA,0,0,NA,0,0,0.059121654,MAI-2537 5,2.5
6350,FL,2019,SE1902,MAI-02537,A,5,2.5,1,0,PLUT,0,0,0,0,25,MD,TLS,1,NA,0,NA,0,SGA,1,0,NA,0,0,NA,0,0,1.610823531,MAI-2537 5,2.5
6351,CA,2019,SE1902,MAI-02541,A,0,2.5,1,0,MPAT,0,0,0,0,4,EF,NA,0,NA,0,NA,0,NA,0,0,NA,0,0,NA,0,0,0.244089492,MAI-2541 0,2.5
6352,CA,2019,SE1902,MAI-02541,A,0,2.5,1,0,MPAT,0,0,0,0,5,EM,NA,0,NA,0,NA,0,NA,0,0,NA,0,0,NA,0,0,0.192390488,MAI-2541 0,2.5
6353,CA,2019,SE1902,MAI-02541,A,0,1,1,0,POSP,0,-1,0,0,0,EM,NA,0,NA,0,NA,0,NA,0,0,NA,0,0,NA,0,0,0.024204339,MAI-2541 0,1
6354,CA,2019,SE1902,MAI-02541,A,0,2.5,1,0,MCAP,0,0,0,0,25,EM,NA,0,NA,0,NA,0,NA,0,0,NA,0,0,NA,0,0,0.585286426,MAI-2541 0,2.5
6355,CA,2019,SE1902,MAI-02541,A,0,2.5,1,0,MPAT,0,0,0,0,5,EF,NA,0,NA,0,NA,0,NA,0,0,NA,0,0,NA,0,0,0.126963067,MAI-2541 0,2.5
6356,CA,2019,SE1902,MAI-02541,A,0,2.5,1,0,MCAP,0,0,0,0,10,EM,NA,0,NA,0,NA,0,NA,0,0,NA,0,0,NA,0,0,0.224515923,MAI-2541 0,2.5
6357,CA,2019,SE1902,MAI-02541,A,0,2.5,1,0,MPAT,0,0,0,0,20,EM,NA,0,NA,0,NA,0,NA,0,0,NA,0,0,NA,0,0,0.081254293,MAI-2541 0,2.5
6358,CA,2019,SE1902,MAI-02541,A,0,2.5,1,0,MPAT,0,0,0,0,1,EM,NA,0,NA,0,NA,0,NA,0,0,NA,0,0,NA,0,0,0.148789046,MAI-2541 0,2.5
6359,CA,2019,SE1902,MAI-02541,A,0,1,1,0,POSP,0,-1,0,0,0,EM,NA,0,NA,0,NA,0,NA,0,0,NA,0,0,NA,0,0,0.022145202,MAI-2541 0,1
6360,CA,2019,SE1902,MAI-02541,A,0,2.5,1,0,MPAT,0,0,0,0,15,EM,NA,0,NA,0,NA,0,ALG,5,0,NA,0,0,NA,0,0,0.14680831,MAI-2541 0,2.5
6361,CA,2019,SE1902,MAI-02541,A,0,2.5,1,0,MPAT,0,0,0,0,5,EM,NA,0,NA,0,NA,0,NA,0,0,NA,0,0,NA,0,0,0.087960275,MAI-2541 0,2.5
6362,CA,2019,SE1902,MAI-02541,A,0,2.5,1,0,PCOM,0,0,0,0,1,BR,NA,0,NA,0,NA,0,NA,0,0,NA,0,0,NA,0,0,0.072843462,MAI-2541 0,2.5
6363,CA,2019,SE1902,MAI-02541,A,0,2.5,1,0,MPAT,0,0,0,0,10,EM,NA,0,NA,0,NA,0,NA,0,0,NA,0,0,NA,0,0,0.195200537,MAI-2541 0,2.5
6364,CA,2019,SE1902,MAI-02541,A,0,2.5,1,0,MPAT,0,0,0,0,4,EF,NA,0,NA,0,NA,0,NA,0,0,NA,0,0,NA,0,0,0.161968053,MAI-2541 0,2.5
6365,CA,2019,SE1902,MAI-02541,A,0,2.5,1,0,MCAP,0,0,0,0,15,EM,NA,0,NA,0,NA,0,BLE,20,1,NA,0,0,NA,0,0,0.115439551,MAI-2541 0,2.5
6366,CA,2019,SE1902,MAI-02541,A,0,2.5,1,0,MPAT,0,0,0,0,2,EF,NA,0,NA,0,NA,0,NA,0,0,NA,0,0,NA,0,0,0.12871756,MAI-2541 0,2.5
6367,CA,2019,SE1902,MAI-02541,A,0,2.5,1,0,MPAT,0,0,0,0,10,EM,NA,0,NA,0,NA,0,NA,0,0,NA,0,0,NA,0,0,0.416245757,MAI-2541 0,2.5
6368,CA,2019,SE1902,MAI-02541,A,0,1,1,0,MCAP,0,-1,0,0,0,KN,NA,0,NA,0,NA,0,NA,0,0,NA,0,0,NA,0,0,0.038633794,MAI-2541 0,1
6369,CA,2019,SE1902,MAI-02541,A,0,2.5,1,0,MCAP,0,0,0,0,10,KN,NA,0,NA,0,NA,0,NA,0,0,NA,0,0,NA,0,0,0.106420158,MAI-2541 0,2.5
6370,CA,2019,SE1902,MAI-02541,A,0,2.5,1,0,PCOM,0,0,0,0,30,BR,NA,0,NA,0,NA,0,ALG,3,0,NA,0,0,NA,0,0,0.145129253,MAI-2541 0,2.5
6371,CA,2019,SE1902,MAI-02541,A,0,2.5,1,0,MCAP,0,0,0,0,10,EC,NA,0,NA,0,NA,0,NA,0,0,NA,0,0,NA,0,0,0.213874846,MAI-2541 0,2.5
6372,CA,2019,SE1902,MAI-02541,A,0,2.5,1,0,MCAP,0,0,0,0,5,EC,NA,0,NA,0,NA,0,NA,0,0,NA,0,0,NA,0,0,0.099080623,MAI-2541 0,2.5
6373,CA,2019,SE1902,MAI-02541,A,0,2.5,1,0,MCAP,0,0,0,0,15,KN,MACA,3,NA,0,NA,0,NA,0,0,NA,0,0,NA,0,0,0.164692956,MAI-2541 0,2.5
6374,CA,2019,SE1902,MAI-02541,A,0,2.5,1,0,PCOM,0,0,0,0,85,KN,NA,0,NA,0,NA,0,ALG,2,0,NA,0,0,NA,0,0,0.071391947,MAI-2541 0,2.5
6375,CA,2019,SE1902,MAI-02541,A,0,2.5,1,0,MCAP,0,0,0,0,5,BR,MACA,3,NA,0,NA,0,NA,0,0,NA,0,0,NA,0,0,0.069388327,MAI-2541 0,2.5
6376,CA,2019,SE1902,MAI-02541,A,0,2.5,1,0,MCAP,0,0,0,0,5,KN,NA,0,NA,0,NA,0,ALG,3,0,NA,0,0,NA,0,0,0.510845261,MAI-2541 0,2.5
6377,CA,2019,SE1902,MAI-02541,A,0,1,1,0,MCAP,0,-1,0,0,0,EM,NA,0,NA,0,NA,0,NA,0,0,NA,0,0,NA,0,0,0.023558649,MAI-2541 0,1
6378,CA,2019,SE1902,MAI-02541,A,0,2.5,1,0,PVAR,0,0,0,0,45,EC,NA,0,NA,0,NA,0,NA,0,0,NA,0,0,NA,0,0,0.180889359,MAI-2541 0,2.5
6379,CA,2019,SE1902,MAI-02541,A,0,2.5,1,0,PCOM,0,0,0,0,3,BR,NA,0,NA,0,NA,0,NA,0,0,NA,0,0,NA,0,0,0.092956872,MAI-2541 0,2.5
6380,CA,2019,SE1902,MAI-02541,A,0,1,1,0,UNKN,0,-1,0,0,0,EM,NA,0,NA,0,NA,0,NA,0,0,NA,0,0,NA,0,0,0.008829496,MAI-2541 0,1
6381,CA,2019,SE1902,MAI-02541,A,0,2.5,1,0,MPAT,0,0,0,0,5,EM,NA,0,NA,0,NA,0,NA,0,0,NA,0,0,NA,0,0,0.478094102,MAI-2541 0,2.5
6382,CA,2019,SE1902,MAI-02541,A,0,2.5,1,0,MCAP,0,0,0,0,40,EM,NA,0,NA,0,NA,0,NA,0,0,NA,0,0,NA,0,0,0.083648072,MAI-2541 0,2.5
6383,CA,2019,SE1902,MAI-02541,A,0,2.5,1,0,MPAT,0,0,0,0,20,EM,NA,0,NA,0,NA,0,NA,0,0,NA,0,0,NA,0,0,0.279495706,MAI-2541 0,2.5
