"METHOD","ANALYST","REGION","OBS_YEAR","ISLAND","SEC_NAME","SITEVISITID","SITE","REEF_ZONE","DEPTH_BIN","HABITAT_CODE","LATITUDE","LONGITUDE","MIN_DEPTH_M","MAX_DEPTH_M","SEGMENT","SEGLENGTH","SEGWIDTH","SEGAREA","COLONYID","Fragment","S_ORDER","GENUS_CODE","SPCODE","TAXONCODE","TAXONNAME","EX_BOUND","COLONYLENGTH","OLDDEAD","GENRD1","GENRD2","GENRD3","RD1","RDEXTENT1","RD2","RDEXTENT2","RD3","RDEXTENT3","CONDITION_1","EXTENT_1","SEVERITY_1","CONDITION_2","EXTENT_2","SEVERITY_2","CONDITION_3","EXTENT_3","SEVERITY_3"
"SfM","MA","MHI",2019,"Oahu","OAH_NORTH",13317,"OAH-03234","Forereef","Mid","PAV",21.684098,-158.042318,"7.924413289",8.533983542,0,2.5,1,2.5,7155,0,"Scleractinia","POSP","PLOB","PLOB","Porites lobata",0,"5.2881849",85,"NONE","NONE","NONE","NONE",0,"NONE",0,"NONE",0,"NONE",0,0,"NONE",0,0,"NONE",0,0
"SfM","MA","MHI",2019,"Oahu","OAH_NORTH",13317,"OAH-03234","Forereef","Mid","PAV",21.684098,-158.042318,"7.924413289",8.533983542,0,1,1,1,7156,0,"Scleractinia","POSP","PLOB","PLOB","Porites lobata",0,"2.0441379",0,"NONE","NONE","NONE","NONE",0,"NONE",0,"NONE",0,"NONE",0,0,"NONE",0,0,"NONE",0,0
"SfM","MA","MHI",2019,"Oahu","OAH_NORTH",13317,"OAH-03234","Forereef","Mid","PAV",21.684098,-158.042318,"7.924413289",8.533983542,0,1,1,1,7157,0,"Scleractinia","MOSP","MPAT","MPAT","Montipora patula",0,"4.1253485",0,"NONE","NONE","NONE","NONE",0,"NONE",0,"NONE",0,"NONE",0,0,"NONE",0,0,"NONE",0,0
"SfM","MA","MHI",2019,"Oahu","OAH_NORTH",13317,"OAH-03234","Forereef","Mid","PAV",21.684098,-158.042318,"7.924413289",8.533983542,0,1,1,1,7158,0,"Scleractinia","POSP","PLOB","PLOB","Porites lobata",0,"3.5226411",0,"NONE","NONE","NONE","NONE",0,"NONE",0,"NONE",0,"NONE",0,0,"NONE",0,0,"NONE",0,0
"SfM","MA","MHI",2019,"Oahu","OAH_NORTH",13317,"OAH-03234","Forereef","Mid","PAV",21.684098,-158.042318,"7.924413289",8.533983542,0,1,1,1,7159,0,"Scleractinia","POSP","PLOB","PLOB","Porites lobata",0,"3.6486709",0,"NONE","NONE","NONE","NONE",0,"NONE",0,"NONE",0,"NONE",0,0,"NONE",0,0,"NONE",0,0
"SfM","MA","MHI",2019,"Oahu","OAH_NORTH",13317,"OAH-03234","Forereef","Mid","PAV",21.684098,-158.042318,"7.924413289",8.533983542,0,1,1,1,7160,0,"Scleractinia","POSP","PLOB","PLOB","Porites lobata",0,"3.410176",0,"NONE","NONE","NONE","NONE",0,"NONE",0,"NONE",0,"NONE",0,0,"NONE",0,0,"NONE",0,0
"SfM","MA","MHI",2019,"Oahu","OAH_NORTH",13317,"OAH-03234","Forereef","Mid","PAV",21.684098,-158.042318,"7.924413289",8.533983542,0,1,1,1,7161,0,"Scleractinia","POSP","PLOB","PLOB","Porites lobata",0,"1.5231875",0,"NONE","NONE","NONE","NONE",0,"NONE",0,"NONE",0,"NONE",0,0,"NONE",0,0,"NONE",0,0
"SfM","MA","MHI",2019,"Oahu","OAH_NORTH",13317,"OAH-03234","Forereef","Mid","PAV",21.684098,-158.042318,"7.924413289",8.533983542,0,1,1,1,7162,0,"Scleractinia","POSP","PLOB","PLOB","Porites lobata",0,"2.0649455",0,"NONE","NONE","NONE","NONE",0,"NONE",0,"NONE",0,"NONE",0,0,"NONE",0,0,"NONE",0,0
"SfM","MA","MHI",2019,"Oahu","OAH_NORTH",13317,"OAH-03234","Forereef","Mid","PAV",21.684098,-158.042318,"7.924413289",8.533983542,0,2.5,1,2.5,7163,0,"Scleractinia","POSP","PLOB","PLOB","Porites lobata",0,"7.5578635",0,"NONE","NONE","NONE","NONE",0,"NONE",0,"NONE",0,"NONE",0,0,"NONE",0,0,"NONE",0,0
"SfM","MA","MHI",2019,"Oahu","OAH_NORTH",13317,"OAH-03234","Forereef","Mid","PAV",21.684098,-158.042318,"7.924413289",8.533983542,0,2.5,1,2.5,7164,0,"Scleractinia","POSP","PLOB","PLOB","Porites lobata",0,"7.4917087",3,"NONE","NONE","NONE","NONE",0,"NONE",0,"NONE",0,"NONE",0,0,"NONE",0,0,"NONE",0,0
"SfM","MA","MHI",2019,"Oahu","OAH_NORTH",13317,"OAH-03234","Forereef","Mid","PAV",21.684098,-158.042318,"7.924413289",8.533983542,0,2.5,1,2.5,7165,0,"Scleractinia","POCS","PMEA","PMEA","Pocillopora meandrina",0,"7.0468219",0,"NONE","NONE","NONE","NONE",0,"NONE",0,"NONE",0,"NONE",NA,NA,"NONE",0,0,"NONE",0,0
"SfM","MA","MHI",2019,"Oahu","OAH_NORTH",13317,"OAH-03234","Forereef","Mid","PAV",21.684098,-158.042318,"7.924413289",8.533983542,0,2.5,1,2.5,7166,0,"Scleractinia","POSP","PLOB","PLOB","Porites lobata",0,"13.6830187",80,"NONE","NONE","NONE","NONE",0,"NONE",0,"NONE",0,"NONE",0,0,"NONE",0,0,"NONE",0,0
"SfM","MA","MHI",2019,"Oahu","OAH_NORTH",13317,"OAH-03234","Forereef","Mid","PAV",21.684098,-158.042318,"7.924413289",8.533983542,0,2.5,1,2.5,7167,0,"Scleractinia","POSP","PLOB","PLOB","Porites lobata",0,"6.2417386",45,"NONE","NONE","NONE","NONE",0,"NONE",0,"NONE",0,"NONE",0,0,"NONE",0,0,"NONE",0,0
"SfM","MA","MHI",2019,"Oahu","OAH_NORTH",13317,"OAH-03234","Forereef","Mid","PAV",21.684098,-158.042318,"7.924413289",8.533983542,0,2.5,1,2.5,7168,0,"Scleractinia","POSP","PLOB","PLOB","Porites lobata",0,"10.7278191",60,"NONE","NONE","NONE","NONE",0,"NONE",0,"NONE",0,"ALG",5,0,"NONE",0,0,"NONE",0,0
"SfM","MA","MHI",2019,"Oahu","OAH_NORTH",13317,"OAH-03234","Forereef","Mid","PAV",21.684098,-158.042318,"7.924413289",8.533983542,0,1,1,1,7169,0,"Scleractinia","MOSP","MCAP","MCAP","Montipora capitata",0,"1.6395425",0,"NONE","NONE","NONE","NONE",0,"NONE",0,"NONE",0,"NONE",0,0,"NONE",0,0,"NONE",0,0
"SfM","MA","MHI",2019,"Oahu","OAH_NORTH",13317,"OAH-03234","Forereef","Mid","PAV",21.684098,-158.042318,"7.924413289",8.533983542,10,2.5,1,2.5,7170,0,"Scleractinia","POSP","PLOB","PLOB","Porites lobata",0,"6.4001954",5,"NONE","NONE","NONE","NONE",0,"NONE",0,"NONE",0,"NONE",0,0,"NONE",0,0,"NONE",0,0
"SfM","MA","MHI",2019,"Oahu","OAH_NORTH",13317,"OAH-03234","Forereef","Mid","PAV",21.684098,-158.042318,"7.924413289",8.533983542,10,1,1,1,7171,0,"Scleractinia","POSP","PLOB","PLOB","Porites lobata",0,"2.1066798",0,"NONE","NONE","NONE","NONE",0,"NONE",0,"NONE",0,"NONE",0,0,"NONE",0,0,"NONE",0,0
"SfM","MA","MHI",2019,"Oahu","OAH_NORTH",13317,"OAH-03234","Forereef","Mid","PAV",21.684098,-158.042318,"7.924413289",8.533983542,10,1,1,1,7172,0,"Scleractinia","POSP","PLOB","PLOB","Porites lobata",0,"2.2098868",0,"NONE","NONE","NONE","NONE",0,"NONE",0,"NONE",0,"NONE",0,0,"NONE",0,0,"NONE",0,0
"SfM","MA","MHI",2019,"Oahu","OAH_NORTH",13317,"OAH-03234","Forereef","Mid","PAV",21.684098,-158.042318,"7.924413289",8.533983542,10,1,1,1,7173,0,"Scleractinia","MOSP","MCAP","MCAP","Montipora capitata",0,"0.6606815",0,"NONE","NONE","NONE","NONE",0,"NONE",0,"NONE",0,"NONE",0,0,"NONE",0,0,"NONE",0,0
"SfM","MA","MHI",2019,"Oahu","OAH_NORTH",13317,"OAH-03234","Forereef","Mid","PAV",21.684098,-158.042318,"7.924413289",8.533983542,10,1,1,1,7174,0,"Scleractinia","POSP","PLOB","PLOB","Porites lobata",0,"3.6141943",0,"NONE","NONE","NONE","NONE",0,"NONE",0,"NONE",0,"NONE",0,0,"NONE",0,0,"NONE",0,0
"SfM","MA","MHI",2019,"Oahu","OAH_NORTH",13317,"OAH-03234","Forereef","Mid","PAV",21.684098,-158.042318,"7.924413289",8.533983542,10,1,1,1,7175,0,"Scleractinia","POCS","PMEA","PMEA","Pocillopora meandrina",0,"3.550352",0,"NONE","NONE","NONE","NONE",0,"NONE",0,"NONE",0,"NONE",0,0,"NONE",0,0,"NONE",0,0
"SfM","MA","MHI",2019,"Oahu","OAH_NORTH",13317,"OAH-03234","Forereef","Mid","PAV",21.684098,-158.042318,"7.924413289",8.533983542,10,2.5,1,2.5,7176,0,"Scleractinia","MOSP","MOSP","MOSP","Montipora sp",0,"10.3411459",85,"NONE","NONE","NONE","NONE",0,"NONE",0,"NONE",0,"NONE",0,0,"NONE",0,0,"NONE",0,0
"SfM","MA","MHI",2019,"Oahu","OAH_NORTH",13317,"OAH-03234","Forereef","Mid","PAV",21.684098,-158.042318,"7.924413289",8.533983542,10,2.5,1,2.5,7177,0,"Scleractinia","POSP","PLOB","PLOB","Porites lobata",0,"5.0689347",2,"NONE","NONE","NONE","NONE",0,"NONE",0,"NONE",0,"NONE",0,0,"NONE",0,0,"NONE",0,0
"SfM","MA","MHI",2019,"Oahu","OAH_NORTH",13317,"OAH-03234","Forereef","Mid","PAV",21.684098,-158.042318,"7.924413289",8.533983542,10,1,1,1,7178,0,"Scleractinia","POCS","PMEA","PMEA","Pocillopora meandrina",0,"2.8622544",0,"NONE","NONE","NONE","NONE",0,"NONE",0,"NONE",0,"NONE",0,0,"NONE",0,0,"NONE",0,0
"SfM","MA","MHI",2019,"Oahu","OAH_NORTH",13317,"OAH-03234","Forereef","Mid","PAV",21.684098,-158.042318,"7.924413289",8.533983542,10,1,1,1,7179,0,"Scleractinia","POCS","PMEA","PMEA","Pocillopora meandrina",0,"4.9222962",0,"NONE","NONE","NONE","NONE",0,"NONE",0,"NONE",0,"NONE",0,0,"NONE",0,0,"NONE",0,0
"SfM","MA","MHI",2019,"Oahu","OAH_NORTH",13317,"OAH-03234","Forereef","Mid","PAV",21.684098,-158.042318,"7.924413289",8.533983542,10,1,1,1,7180,0,"Scleractinia","POSP","PLOB","PLOB","Porites lobata",0,"4.7828548",0,"NONE","NONE","NONE","NONE",0,"NONE",0,"NONE",0,"NONE",0,0,"NONE",0,0,"NONE",0,0
"SfM","MA","MHI",2019,"Oahu","OAH_NORTH",13317,"OAH-03234","Forereef","Mid","PAV",21.684098,-158.042318,"7.924413289",8.533983542,10,1,1,1,7181,0,"Scleractinia","POCS","PMEA","PMEA","Pocillopora meandrina",0,"1.6896451",0,"NONE","NONE","NONE","NONE",0,"NONE",0,"NONE",0,"NONE",0,0,"NONE",0,0,"NONE",0,0
"SfM","MA","MHI",2019,"Oahu","OAH_NORTH",13317,"OAH-03234","Forereef","Mid","PAV",21.684098,-158.042318,"7.924413289",8.533983542,10,1,1,1,7182,0,"Scleractinia","POSP","PLOB","PLOB","Porites lobata",0,"3.596679",0,"NONE","NONE","NONE","NONE",0,"NONE",0,"NONE",0,"NONE",0,0,"NONE",0,0,"NONE",0,0
"SfM","MA","MHI",2019,"Oahu","OAH_NORTH",13317,"OAH-03234","Forereef","Mid","PAV",21.684098,-158.042318,"7.924413289",8.533983542,10,1,1,1,7183,0,"Scleractinia","POSP","PLOB","PLOB","Porites lobata",0,"1.7477413",0,"NONE","NONE","NONE","NONE",0,"NONE",0,"NONE",0,"NONE",0,0,"NONE",0,0,"NONE",0,0
"SfM","MA","MHI",2019,"Oahu","OAH_NORTH",13317,"OAH-03234","Forereef","Mid","PAV",21.684098,-158.042318,"7.924413289",8.533983542,10,1,1,1,7184,0,"Scleractinia","POSP","PLOB","PLOB","Porites lobata",0,"1.7170323",0,"NONE","NONE","NONE","NONE",0,"NONE",0,"NONE",0,"NONE",0,0,"NONE",0,0,"NONE",0,0
"SfM","MA","MHI",2019,"Oahu","OAH_NORTH",13317,"OAH-03234","Forereef","Mid","PAV",21.684098,-158.042318,"7.924413289",8.533983542,10,1,1,1,7185,0,"Scleractinia","POSP","PLOB","PLOB","Porites lobata",0,"1.7104678",0,"NONE","NONE","NONE","NONE",0,"NONE",0,"NONE",0,"NONE",0,0,"NONE",0,0,"NONE",0,0
"SfM","MA","MHI",2019,"Oahu","OAH_NORTH",13317,"OAH-03234","Forereef","Mid","PAV",21.684098,-158.042318,"7.924413289",8.533983542,10,1,1,1,7186,0,"Scleractinia","POSP","PLOB","PLOB","Porites lobata",0,"2.0205445",0,"NONE","NONE","NONE","NONE",0,"NONE",0,"NONE",0,"NONE",0,0,"NONE",0,0,"NONE",0,0
"SfM","MA","MHI",2019,"Oahu","OAH_NORTH",13317,"OAH-03234","Forereef","Mid","PAV",21.684098,-158.042318,"7.924413289",8.533983542,15,2.5,1,2.5,7187,0,"Scleractinia","POSP","PLOB","PLOB","Porites lobata",0,"11.2561539",5,"NONE","NONE","NONE","NONE",0,"NONE",0,"NONE",0,"NONE",0,0,"NONE",0,0,"NONE",0,0
"SfM","MA","MHI",2019,"Oahu","OAH_NORTH",13317,"OAH-03234","Forereef","Mid","PAV",21.684098,-158.042318,"7.924413289",8.533983542,15,2.5,1,2.5,7188,0,"Scleractinia","POSP","PLOB","PLOB","Porites lobata",0,"21.0614363",75,"NONE","NONE","NONE","NONE",0,"NONE",0,"NONE",0,"NONE",0,0,"NONE",0,0,"NONE",0,0
"SfM","MA","MHI",2019,"Oahu","OAH_NORTH",13317,"OAH-03234","Forereef","Mid","PAV",21.684098,-158.042318,"7.924413289",8.533983542,15,2.5,1,2.5,7189,0,"Scleractinia","POSP","POSP","POSP","Porites sp",0,"14.7405428",80,"NONE","NONE","NONE","NONE",0,"NONE",0,"NONE",0,"NONE",0,0,"NONE",0,0,"NONE",0,0
"SfM","MA","MHI",2019,"Oahu","OAH_NORTH",13317,"OAH-03234","Forereef","Mid","PAV",21.684098,-158.042318,"7.924413289",8.533983542,15,2.5,1,2.5,7190,0,"Scleractinia","POCS","PMEA","PMEA","Pocillopora meandrina",0,"8.8962464",0,"NONE","NONE","NONE","NONE",0,"NONE",0,"NONE",0,"NONE",0,0,"NONE",0,0,"NONE",0,0
"SfM","MA","MHI",2019,"Oahu","OAH_NORTH",13317,"OAH-03234","Forereef","Mid","PAV",21.684098,-158.042318,"7.924413289",8.533983542,15,2.5,1,2.5,7191,0,"Scleractinia","MOSP","MPAT","MPAT","Montipora patula",0,"12.6771133",0,"NONE","NONE","NONE","NONE",0,"NONE",0,"NONE",0,"NONE",0,0,"NONE",0,0,"NONE",0,0
"SfM","MA","MHI",2019,"Oahu","OAH_NORTH",13317,"OAH-03234","Forereef","Mid","PAV",21.684098,-158.042318,"7.924413289",8.533983542,15,2.5,1,2.5,7192,0,"Scleractinia","POSP","PLOB","PLOB","Porites lobata",0,"5.374086",10,"NONE","NONE","NONE","NONE",0,"NONE",0,"NONE",0,"ALG",3,0,"NONE",0,0,"NONE",0,0
"SfM","MA","MHI",2019,"Oahu","OAH_NORTH",13317,"OAH-03234","Forereef","Mid","PAV",21.684098,-158.042318,"7.924413289",8.533983542,15,2.5,1,2.5,7193,0,"Scleractinia","POSP","PLOB","PLOB","Porites lobata",0,"22.253074",80,"NONE","NONE","NONE","NONE",0,"NONE",0,"NONE",0,"ALG",2,0,"NONE",0,0,"NONE",0,0
"SfM","MA","MHI",2019,"Oahu","OAH_NORTH",13317,"OAH-03234","Forereef","Mid","PAV",21.684098,-158.042318,"7.924413289",8.533983542,15,2.5,1,2.5,7194,0,"Scleractinia","POCS","PMEA","PMEA","Pocillopora meandrina",0,"5.827332",0,"NONE","NONE","NONE","NONE",0,"NONE",0,"NONE",0,"NONE",0,0,"NONE",0,0,"NONE",0,0
"SfM","MA","MHI",2019,"Oahu","OAH_NORTH",13317,"OAH-03234","Forereef","Mid","PAV",21.684098,-158.042318,"7.924413289",8.533983542,15,2.5,1,2.5,7195,0,"Scleractinia","POSP","PLOB","PLOB","Porites lobata",0,"16.0898788",60,"NONE","NONE","NONE","NONE",0,"NONE",0,"NONE",0,"PRS",2,0,"NONE",0,0,"NONE",0,0
"SfM","MA","MHI",2019,"Oahu","OAH_NORTH",13317,"OAH-03234","Forereef","Mid","PAV",21.684098,-158.042318,"7.924413289",8.533983542,15,2.5,1,2.5,7196,0,"Scleractinia","POSP","PLOB","PLOB","Porites lobata",0,"9.3253739",0,"NONE","NONE","NONE","NONE",0,"NONE",0,"NONE",0,"NONE",0,0,"NONE",0,0,"NONE",0,0
"SfM","MA","MHI",2019,"Oahu","OAH_NORTH",13281,"OAH-03235","Forereef","Mid","PAV",21.60814,-158.108096,"7.924413289",8.229198415,5,1,1,1,7197,0,"Scleractinia","POSP","PLOB","PLOB","Porites lobata",0,"1.8166177",0,"NONE","NONE","NONE","NONE",0,"NONE",0,"NONE",0,"NONE",0,0,"NONE",0,0,"NONE",0,0
"SfM","MA","MHI",2019,"Oahu","OAH_NORTH",13281,"OAH-03235","Forereef","Mid","PAV",21.60814,-158.108096,"7.924413289",8.229198415,5,1,1,1,7198,0,"Scleractinia","POSP","PLOB","PLOB","Porites lobata",0,"3.0884626",0,"NONE","NONE","NONE","NONE",0,"NONE",0,"NONE",0,"NONE",0,0,"NONE",0,0,"NONE",0,0
"SfM","MA","MHI",2019,"Oahu","OAH_NORTH",13281,"OAH-03235","Forereef","Mid","PAV",21.60814,-158.108096,"7.924413289",8.229198415,5,1,1,1,7199,0,"Scleractinia","POSP","PLOB","PLOB","Porites lobata",0,"3.5138583",0,"NONE","NONE","NONE","NONE",0,"NONE",0,"NONE",0,"NONE",0,0,"NONE",0,0,"NONE",0,0
"SfM","MA","MHI",2019,"Oahu","OAH_NORTH",13281,"OAH-03235","Forereef","Mid","PAV",21.60814,-158.108096,"7.924413289",8.229198415,5,1,1,1,7200,0,"Scleractinia","MOSP","MCAP","MCAP","Montipora capitata",0,"1.983633",0,"NONE","NONE","NONE","NONE",0,"NONE",0,"NONE",0,"NONE",0,0,"NONE",0,0,"NONE",0,0
"SfM","MA","MHI",2019,"Oahu","OAH_NORTH",13281,"OAH-03235","Forereef","Mid","PAV",21.60814,-158.108096,"7.924413289",8.229198415,5,1,1,1,7201,0,"Scleractinia","POSP","PLOB","PLOB","Porites lobata",0,"2.570992",0,"NONE","NONE","NONE","NONE",0,"NONE",0,"NONE",0,"NONE",0,0,"NONE",0,0,"NONE",0,0
"SfM","MA","MHI",2019,"Oahu","OAH_NORTH",13281,"OAH-03235","Forereef","Mid","PAV",21.60814,-158.108096,"7.924413289",8.229198415,5,1,1,1,7202,0,"Scleractinia","POSP","PLOB","PLOB","Porites lobata",0,"4.6649867",0,"NONE","NONE","NONE","NONE",0,"NONE",0,"NONE",0,"NONE",0,0,"NONE",0,0,"NONE",0,0
"SfM","MA","MHI",2019,"Oahu","OAH_NORTH",13281,"OAH-03235","Forereef","Mid","PAV",21.60814,-158.108096,"7.924413289",8.229198415,5,2.5,1,2.5,7203,0,"Scleractinia","POSP","PLOB","PLOB","Porites lobata",0,"14.6847436",30,"NONE","NONE","NONE","NONE",0,"NONE",0,"NONE",0,"ALG",5,0,"NONE",0,0,"NONE",0,0
"SfM","MA","MHI",2019,"Oahu","OAH_NORTH",13281,"OAH-03235","Forereef","Mid","PAV",21.60814,-158.108096,"7.924413289",8.229198415,5,1,1,1,7204,0,"Scleractinia","MOSP","MCAP","MCAP","Montipora capitata",0,"4.1508674",0,"NONE","NONE","NONE","NONE",0,"NONE",0,"NONE",0,"NONE",0,0,"NONE",0,0,"NONE",0,0
"SfM","MA","MHI",2019,"Oahu","OAH_NORTH",13281,"OAH-03235","Forereef","Mid","PAV",21.60814,-158.108096,"7.924413289",8.229198415,5,1,1,1,7205,0,"Scleractinia","MOSP","MCAP","MCAP","Montipora capitata",0,"4.6656296",0,"NONE","NONE","NONE","NONE",0,"NONE",0,"NONE",0,"NONE",0,0,"NONE",0,0,"NONE",0,0
"SfM","MA","MHI",2019,"Oahu","OAH_NORTH",13281,"OAH-03235","Forereef","Mid","PAV",21.60814,-158.108096,"7.924413289",8.229198415,5,2.5,1,2.5,7206,0,"Scleractinia","POSP","PLOB","PLOB","Porites lobata",0,"14.621809",35,"NONE","NONE","NONE","NONE",0,"NONE",0,"NONE",0,"NONE",0,0,"NONE",0,0,"NONE",0,0
"SfM","MA","MHI",2019,"Oahu","OAH_NORTH",13281,"OAH-03235","Forereef","Mid","PAV",21.60814,-158.108096,"7.924413289",8.229198415,5,1,1,1,7207,0,"Scleractinia","MOSP","MCAP","MCAP","Montipora capitata",0,"2.4393852",0,"NONE","NONE","NONE","NONE",0,"NONE",0,"NONE",0,"NONE",0,0,"NONE",0,0,"NONE",0,0
"SfM","MA","MHI",2019,"Oahu","OAH_NORTH",13281,"OAH-03235","Forereef","Mid","PAV",21.60814,-158.108096,"7.924413289",8.229198415,5,2.5,1,2.5,7208,0,"Scleractinia","POSP","PLOB","PLOB","Porites lobata",0,"7.9325216",5,"NONE","NONE","NONE","NONE",0,"NONE",0,"NONE",0,"NONE",0,0,"NONE",0,0,"NONE",0,0
"SfM","MA","MHI",2019,"Oahu","OAH_NORTH",13281,"OAH-03235","Forereef","Mid","PAV",21.60814,-158.108096,"7.924413289",8.229198415,5,1,1,1,7209,0,"Scleractinia","POSP","POSP","POSP","Porites sp",0,"0.8904494",0,"NONE","NONE","NONE","NONE",0,"NONE",0,"NONE",0,"NONE",0,0,"NONE",0,0,"NONE",0,0
"SfM","MA","MHI",2019,"Oahu","OAH_NORTH",13281,"OAH-03235","Forereef","Mid","PAV",21.60814,-158.108096,"7.924413289",8.229198415,5,1,1,1,7210,0,"Scleractinia","POSP","POSP","POSP","Porites sp",0,"2.968636",0,"NONE","NONE","NONE","NONE",0,"NONE",0,"NONE",0,"NONE",0,0,"NONE",0,0,"NONE",0,0
"SfM","MA","MHI",2019,"Oahu","OAH_NORTH",13281,"OAH-03235","Forereef","Mid","PAV",21.60814,-158.108096,"7.924413289",8.229198415,5,1,1,1,7211,0,"Scleractinia","MOSP","MCAP","MCAP","Montipora capitata",0,"3.1862831",0,"NONE","NONE","NONE","NONE",0,"NONE",0,"NONE",0,"NONE",0,0,"NONE",0,0,"NONE",0,0
"SfM","MA","MHI",2019,"Oahu","OAH_NORTH",13281,"OAH-03235","Forereef","Mid","PAV",21.60814,-158.108096,"7.924413289",8.229198415,5,1,1,1,7212,0,"Scleractinia","MOSP","MCAP","MCAP","Montipora capitata",0,"2.0640979",0,"NONE","NONE","NONE","NONE",0,"NONE",0,"NONE",0,"NONE",0,0,"NONE",0,0,"NONE",0,0
"SfM","MA","MHI",2019,"Oahu","OAH_NORTH",13281,"OAH-03235","Forereef","Mid","PAV",21.60814,-158.108096,"7.924413289",8.229198415,5,1,1,1,7213,0,"Scleractinia","POSP","POSP","POSP","Porites sp",0,"2.432879",0,"NONE","NONE","NONE","NONE",0,"NONE",0,"NONE",0,"NONE",0,0,"NONE",0,0,"NONE",0,0
"SfM","MA","MHI",2019,"Oahu","OAH_NORTH",13281,"OAH-03235","Forereef","Mid","PAV",21.60814,-158.108096,"7.924413289",8.229198415,5,1,1,1,7214,0,"Scleractinia","POSP","POSP","POSP","Porites sp",0,"1.4286358",0,"NONE","NONE","NONE","NONE",0,"NONE",0,"NONE",0,"NONE",0,0,"NONE",0,0,"NONE",0,0
"SfM","MA","MHI",2019,"Oahu","OAH_NORTH",13281,"OAH-03235","Forereef","Mid","PAV",21.60814,-158.108096,"7.924413289",8.229198415,5,2.5,1,2.5,7215,0,"Scleractinia","POSP","PLUT","PLUT","Porites lutea",0,"13.5874684",45,"PRED","NONE","NONE","PRED",2,"NONE",0,"NONE",0,"NONE",0,0,"NONE",0,0,"NONE",0,0
"SfM","MA","MHI",2019,"Oahu","OAH_NORTH",13281,"OAH-03235","Forereef","Mid","PAV",21.60814,-158.108096,"7.924413289",8.229198415,5,2.5,1,2.5,7216,0,"Scleractinia","POSP","PLOB","PLOB","Porites lobata",0,"17.2729528",65,"NONE","NONE","NONE","NONE",0,"NONE",0,"NONE",0,"ALG",10,0,"NONE",0,0,"NONE",0,0
"SfM","MA","MHI",2019,"Oahu","OAH_NORTH",13281,"OAH-03235","Forereef","Mid","PAV",21.60814,-158.108096,"7.924413289",8.229198415,5,1,1,1,7217,0,"Scleractinia","POSP","POSP","POSP","Porites sp",0,"2.2588715",0,"NONE","NONE","NONE","NONE",0,"NONE",0,"NONE",0,"NONE",0,0,"NONE",0,0,"NONE",0,0
"SfM","MA","MHI",2019,"Oahu","OAH_NORTH",13281,"OAH-03235","Forereef","Mid","PAV",21.60814,-158.108096,"7.924413289",8.229198415,5,1,1,1,7218,0,"Scleractinia","POSP","PLOB","PLOB","Porites lobata",0,"1.8577674",0,"NONE","NONE","NONE","NONE",0,"NONE",0,"NONE",0,"NONE",0,0,"NONE",0,0,"NONE",0,0
"SfM","MA","MHI",2019,"Oahu","OAH_NORTH",13281,"OAH-03235","Forereef","Mid","PAV",21.60814,-158.108096,"7.924413289",8.229198415,5,1,1,1,7219,0,"Scleractinia","POSP","POSP","POSP","Porites sp",0,"2.5292291",0,"NONE","NONE","NONE","NONE",0,"NONE",0,"NONE",0,"NONE",0,0,"NONE",0,0,"NONE",0,0
"SfM","MA","MHI",2019,"Oahu","OAH_NORTH",13281,"OAH-03235","Forereef","Mid","PAV",21.60814,-158.108096,"7.924413289",8.229198415,5,2.5,1,2.5,7220,0,"Scleractinia","POSP","POSP","POSP","Porites sp",0,"8.9252507",60,"NONE","NONE","NONE","NONE",0,"NONE",0,"NONE",0,"NONE",0,0,"NONE",0,0,"NONE",0,0
"SfM","MA","MHI",2019,"Oahu","OAH_NORTH",13281,"OAH-03235","Forereef","Mid","PAV",21.60814,-158.108096,"7.924413289",8.229198415,5,1,1,1,7221,0,"Scleractinia","POSP","PLOB","PLOB","Porites lobata",0,"2.6370628",0,"NONE","NONE","NONE","NONE",0,"NONE",0,"NONE",0,"NONE",0,0,"NONE",0,0,"NONE",0,0
"SfM","MA","MHI",2019,"Oahu","OAH_NORTH",13281,"OAH-03235","Forereef","Mid","PAV",21.60814,-158.108096,"7.924413289",8.229198415,5,2.5,1,2.5,7222,0,"Scleractinia","POSP","PLOB","PLOB","Porites lobata",0,"5.7603558",25,"NONE","NONE","NONE","NONE",0,"NONE",0,"NONE",0,"NONE",0,0,"NONE",0,0,"NONE",0,0
"SfM","MA","MHI",2019,"Oahu","OAH_NORTH",13281,"OAH-03235","Forereef","Mid","PAV",21.60814,-158.108096,"7.924413289",8.229198415,5,2.5,1,2.5,7223,0,"Scleractinia","POSP","PLOB","PLOB","Porites lobata",0,"24.9053449",0,"NONE","NONE","NONE","NONE",0,"NONE",0,"NONE",0,"ALG",3,0,"NONE",0,0,"NONE",0,0
"SfM","MA","MHI",2019,"Oahu","OAH_NORTH",13281,"OAH-03235","Forereef","Mid","PAV",21.60814,-158.108096,"7.924413289",8.229198415,5,2.5,1,2.5,7224,0,"Scleractinia","POSP","PLOB","PLOB","Porites lobata",0,"10.1478914",30,"NONE","NONE","NONE","NONE",0,"NONE",0,"NONE",0,"NONE",0,0,"NONE",0,0,"NONE",0,0
