"FID","ANALYST","OBS_YEAR","MISSION_ID","SITE","TRANSECT","SEGMENT","SEGLENGTH","SEGWIDTH","NO_COLONY","SPCODE","EX_BOUND","JUVENILE","FRAGMENT","REMNANT","OLDDEAD","MORPH_CODE","RDCAUSE1","RD_1","RDCAUSE2","RD_2","RDCAUSE3","RD_3","CON_1","EXTENT_1","SEV_1","CON_2","EXTENT_2","SEV_2","CON_3","EXTENT_3","SEV_3","Shape_Leng","site_seg","SEGAREA"
"7814","MSL",2019,"SE1902","MOL-02254","A","10",2.5,1,"0","MCAP","0","0","0","0",10,"EF","NA",0,"NA",0,"NA",0,"NA",0,0,"NA",0,0,"NA",0,0,0.594410245,"MOL-2254 10",2.5
"7815","MSL",2019,"SE1902","MOL-02254","A","10",2.5,1,"0","MPAT","0","0","0","0",3,"EF","NA",0,"NA",0,"NA",0,"NA",0,0,"NA",0,0,"NA",0,0,0.224979489,"MOL-2254 10",2.5
"7816","MSL",2019,"SE1902","MOL-02254","A","10",2.5,1,"0","MPAT","0","0","0","0",10,"EF","NA",0,"NA",0,"NA",0,"NA",0,0,"NA",0,0,"NA",0,0,0.089456638,"MOL-2254 10",2.5
"7817","MSL",2019,"SE1902","MOL-02254","A","10",2.5,1,"0","MCAP","0","0","0","0",5,"EF","NA",0,"NA",0,"NA",0,"NA",0,0,"NA",0,0,"NA",0,0,0.122413766,"MOL-2254 10",2.5
"7818","MSL",2019,"SE1902","MOL-02254","A","10",2.5,1,"0","PCOM","0","0","0","0",40,"BR","NA",0,"NA",0,"NA",0,"ALG",1,0,"NA",0,0,"NA",0,0,0.243842573,"MOL-2254 10",2.5
"7819","MSL",2019,"SE1902","MOL-02254","A","10",2.5,1,"0","MCAP","0","0","0","0",3,"EF","NA",0,"NA",0,"NA",0,"NA",0,0,"NA",0,0,"NA",0,0,0.170935836,"MOL-2254 10",2.5
"7820","MSL",2019,"SE1902","MOL-02254","A","10",2.5,1,"0","MCAP","0","0","0","0",45,"PL","NA",0,"NA",0,"NA",0,"BLE",100,2,"NA",0,0,"NA",0,0,0.341893462,"MOL-2254 10",2.5
"7821","MSL",2019,"SE1902","MOL-02254","A","10",2.5,1,"0","MCAP","0","0","0","0",10,"EF","NA",0,"NA",0,"NA",0,"NA",0,0,"NA",0,0,"NA",0,0,0.114835577,"MOL-2254 10",2.5
"7822","MSL",2019,"SE1902","MOL-02254","A","10",2.5,1,"0","MCAP","0","0","0","0",3,"EF","GAST",3,"NA",0,"NA",0,"NA",0,0,"NA",0,0,"NA",0,0,0.15255953,"MOL-2254 10",2.5
"7823","MSL",2019,"SE1902","MOL-02254","A","10",2.5,1,"0","MCAP","0","0","0","0",0,"EF","NA",0,"NA",0,"NA",0,"NA",0,0,"NA",0,0,"NA",0,0,0.059845886,"MOL-2254 10",2.5
"7824","MSL",2019,"SE1902","MOL-02254","A","10",2.5,1,"0","MCAP","0","0","0","0",20,"EF","PRED",3,"NA",0,"NA",0,"NA",0,0,"NA",0,0,"NA",0,0,0.176834047,"MOL-2254 10",2.5
"7825","MSL",2019,"SE1902","MOL-02254","A","10",2.5,1,"0","MPAT","0","0","0","0",10,"EF","NA",0,"NA",0,"NA",0,"NA",0,0,"NA",0,0,"NA",0,0,0.21934197,"MOL-2254 10",2.5
"7826","MSL",2019,"SE1902","MOL-02254","A","10",2.5,1,"0","MPAT","0","0","0","0",30,"EF","NA",0,"NA",0,"NA",0,"NA",0,0,"NA",0,0,"NA",0,0,0.171619639,"MOL-2254 10",2.5
"7830","MSL",2019,"SE1902","MOL-02254","A","10",2.5,1,"0","MPAT","0","0","0","0",60,"EF","NA",0,"NA",0,"NA",0,"NA",0,0,"NA",0,0,"NA",0,0,0.128159432,"MOL-2254 10",2.5
"7831","MSL",2019,"SE1902","MOL-02254","A","10",2.5,1,"0","PCOM","0","0","0","0",20,"BR","NA",0,"NA",0,"NA",0,"NA",0,0,"NA",0,0,"NA",0,0,0.141237708,"MOL-2254 10",2.5
"7832","MSL",2019,"SE1902","MOL-02254","A","10",2.5,1,"0","MCAP","0","0","0","0",5,"EF","NA",0,"NA",0,"NA",0,"BLE",100,1,"ALG",1,0,"NA",0,0,0.2957881,"MOL-2254 10",2.5
"7833","MSL",2019,"SE1902","MOL-02254","A","10",2.5,1,"0","PCOM","0","0","0","0",90,"BR","NA",0,"NA",0,"NA",0,"NA",0,0,"NA",0,0,"NA",0,0,0.105534118,"MOL-2254 10",2.5
"7834","MSL",2019,"SE1902","MOL-02254","A","10",2.5,1,"0","PCOM","0","0","0","0",70,"BR","NA",0,"NA",0,"NA",0,"NA",0,0,"NA",0,0,"NA",0,0,0.080232786,"MOL-2254 10",2.5
"7835","MSL",2019,"SE1902","MOL-02254","A","10",2.5,1,"0","MCAP","0","0","0","0",10,"EF","NA",0,"NA",0,"NA",0,"NA",0,0,"NA",0,0,"NA",0,0,0.065788221,"MOL-2254 10",2.5
"7836","MSL",2019,"SE1902","MOL-02254","A","10",2.5,1,"0","MCAP","0","0","0","0",1,"EF","NA",0,"NA",0,"NA",0,"NA",0,0,"NA",0,0,"NA",0,0,0.09581049,"MOL-2254 10",2.5
"7837","MSL",2019,"SE1902","MOL-02254","A","10",2.5,1,"0","MPAT","0","0","0","0",10,"EF","NA",0,"NA",0,"NA",0,"BLE",100,1,"NA",0,0,"NA",0,0,0.202955021,"MOL-2254 10",2.5
"7838","MSL",2019,"SE1902","MOL-02254","A","10",2.5,1,"0","MPAT","0","0","0","0",1,"EF","NA",0,"NA",0,"NA",0,"NA",0,0,"NA",0,0,"NA",0,0,0.12725172,"MOL-2254 10",2.5
"7839","MSL",2019,"SE1902","MOL-02254","A","10",2.5,1,"0","MPAT","0","0","0","0",5,"EF","NA",0,"NA",0,"NA",0,"ALG",1,0,"NA",0,0,"NA",0,0,0.091144993,"MOL-2254 10",2.5
"7840","MSL",2019,"SE1902","MOL-02254","A","10",2.5,1,"0","MPAT","0","0","0","0",10,"EF","NA",0,"NA",0,"NA",0,"NA",0,0,"NA",0,0,"NA",0,0,0.112747728,"MOL-2254 10",2.5
"7841","MSL",2019,"SE1902","MOL-02254","A","10",2.5,1,"0","MCAP","0","0","0","0",5,"EF","NA",0,"NA",0,"NA",0,"NA",0,0,"NA",0,0,"NA",0,0,0.189295458,"MOL-2254 10",2.5
"7842","MSL",2019,"SE1902","MOL-02254","A","10",2.5,1,"0","MCAP","0","0","0","0",0,"EF","NA",0,"NA",0,"NA",0,"NA",0,0,"NA",0,0,"NA",0,0,0.091114105,"MOL-2254 10",2.5
"7843","MSL",2019,"SE1902","MOL-02254","A","10",2.5,1,"0","MPAT","0","0","0","0",0,"EF","NA",0,"NA",0,"NA",0,"NA",0,0,"NA",0,0,"NA",0,0,0.243523736,"MOL-2254 10",2.5
"7844","MSL",2019,"SE1902","MOL-02254","A","10",2.5,1,"0","PVAR","0","0","0","0",90,"EF","NA",0,"NA",0,"NA",0,"NA",0,0,"NA",0,0,"NA",0,0,0.224296077,"MOL-2254 10",2.5
"7845","MSL",2019,"SE1902","MOL-02254","A","10",2.5,1,"0","MPAT","0","0","0","0",20,"EF","NA",0,"NA",0,"NA",0,"DIS",5,0,"NA",0,0,"NA",0,0,0.336888009,"MOL-2254 10",2.5
"7846","MSL",2019,"SE1902","MOL-02254","A","10",2.5,1,"0","PVAR","0","0","0","0",75,"EF","NA",0,"NA",0,"NA",0,"NA",0,0,"NA",0,0,"NA",0,0,0.326414,"MOL-2254 10",2.5
"7847","MSL",2019,"SE1902","MOL-02254","A","10",2.5,1,"0","MPAT","0","0","0","0",30,"EF","NA",0,"NA",0,"NA",0,"NA",0,0,"NA",0,0,"NA",0,0,0.104854995,"MOL-2254 10",2.5
"7848","MSL",2019,"SE1902","MOL-02254","A","10",2.5,1,"0","MPAT","0","0","0","0",1,"EF","NA",0,"NA",0,"NA",0,"BLE",100,2,"NA",0,0,"NA",0,0,0.052441682,"MOL-2254 10",2.5
"7849","MSL",2019,"SE1902","MOL-02254","A","10",2.5,1,"0","MPAT","0","0","0","0",0,"EF","NA",0,"NA",0,"NA",0,"NA",0,0,"NA",0,0,"NA",0,0,0.096811621,"MOL-2254 10",2.5
"7850","MSL",2019,"SE1902","MOL-02254","A","10",2.5,1,"0","PVAR","0","0","0","0",10,"EF","NA",0,"NA",0,"NA",0,"NA",0,0,"NA",0,0,"NA",0,0,0.166758057,"MOL-2254 10",2.5
"7851","MSL",2019,"SE1902","MOL-02254","A","10",2.5,1,"0","PVAR","0","0","0","0",95,"EF","NA",0,"NA",0,"NA",0,"NA",0,0,"NA",0,0,"NA",0,0,0.161074921,"MOL-2254 10",2.5
"7852","MSL",2019,"SE1902","MOL-02254","A","10",2.5,1,"0","PCOM","0","0","0","0",80,"BR","NA",0,"NA",0,"NA",0,"ALG",1,0,"NA",0,0,"NA",0,0,0.328318459,"MOL-2254 10",2.5
"7853","MSL",2019,"SE1902","MOL-02254","A","10",2.5,1,"0","MPAT","0","0","0","0",5,"EF","NA",0,"NA",0,"NA",0,"NA",0,0,"NA",0,0,"NA",0,0,0.228851416,"MOL-2254 10",2.5
"7854","MSL",2019,"SE1902","MOL-02254","A","10",2.5,1,"0","MCAP","0","0","0","0",10,"EF","NA",0,"NA",0,"NA",0,"NA",0,0,"NA",0,0,"NA",0,0,0.166938671,"MOL-2254 10",2.5
"7855","MSL",2019,"SE1902","MOL-02254","A","10",2.5,1,"0","MPAT","0","0","0","0",5,"EF","NA",0,"NA",0,"NA",0,"NA",0,0,"NA",0,0,"NA",0,0,0.193417605,"MOL-2254 10",2.5
"7856","MSL",2019,"SE1902","MOL-02254","A","10",2.5,1,"0","PCOM","0","0","0","0",5,"BR","NA",0,"NA",0,"NA",0,"ALG",1,0,"NA",0,0,"NA",0,0,0.15008161,"MOL-2254 10",2.5
"7857","MSL",2019,"SE1902","MOL-02254","A","10",2.5,1,"0","PCOM","0","0","0","0",95,"BR","NA",0,"NA",0,"NA",0,"NA",0,0,"NA",0,0,"NA",0,0,0.515073053,"MOL-2254 10",2.5
"7858","MSL",2019,"SE1902","MOL-02254","A","10",2.5,1,"0","MPAT","0","0","0","0",10,"EF","PRED",1,"TLS",3,"NA",0,"NA",0,0,"NA",0,0,"NA",0,0,0.495300646,"MOL-2254 10",2.5
"7859","MSL",2019,"SE1902","MOL-02254","A","10",2.5,1,"0","PCOM","0","0","0","0",80,"BR","NA",0,"NA",0,"NA",0,"ALG",1,0,"NA",0,0,"NA",0,0,0.256119992,"MOL-2254 10",2.5
"7860","MSL",2019,"SE1902","MOL-02254","A","10",2.5,1,"0","MPAT","0","0","0","0",1,"EF","NA",0,"NA",0,"NA",0,"NA",0,0,"NA",0,0,"NA",0,0,0.053663021,"MOL-2254 10",2.5
"7861","MSL",2019,"SE1902","MOL-02254","A","10",2.5,1,"0","MPAT","0","0","0","0",0,"EF","NA",0,"NA",0,"NA",0,"NA",0,0,"NA",0,0,"NA",0,0,0.233480106,"MOL-2254 10",2.5
"7862","MSL",2019,"SE1902","MOL-02254","A","10",2.5,1,"0","MPAT","0","0","0","0",10,"EF","NA",0,"NA",0,"NA",0,"BLE",100,1,"NA",0,0,"NA",0,0,0.13955877,"MOL-2254 10",2.5
"7863","MSL",2019,"SE1902","MOL-02254","A","10",2.5,1,"0","MPAT","0","0","0","0",5,"EF","NA",0,"NA",0,"NA",0,"NA",0,0,"NA",0,0,"NA",0,0,0.266176634,"MOL-2254 10",2.5
"7864","MSL",2019,"SE1902","MOL-02254","A","10",2.5,1,"0","MPAT","0","0","0","0",3,"EF","NA",0,"NA",0,"NA",0,"NA",0,0,"NA",0,0,"NA",0,0,0.174212399,"MOL-2254 10",2.5
"7865","MSL",2019,"SE1902","MOL-02254","A","10",2.5,1,"0","MPAT","0","0","0","0",10,"EF","PRED",1,"NA",0,"NA",0,"BLE",50,1,"NA",0,0,"NA",0,0,0.31601424,"MOL-2254 10",2.5
"7866","MSL",2019,"SE1902","MOL-02254","A","10",2.5,1,"0","MPAT","0","0","0","0",10,"EF","PRED",1,"NA",0,"NA",0,"NA",0,0,"NA",0,0,"NA",0,0,0.234845056,"MOL-2254 10",2.5
"7867","MSL",2019,"SE1902","MOL-02254","A","10",2.5,1,"0","MPAT","0","0","0","0",3,"EF","NA",0,"NA",0,"NA",0,"NA",0,0,"NA",0,0,"NA",0,0,0.440363712,"MOL-2254 10",2.5
"7868","MSL",2019,"SE1902","MOL-02254","A","10",2.5,1,"0","MCAP","0","0","0","0",5,"EC","NA",0,"NA",0,"NA",0,"BLE",50,1,"NA",0,0,"NA",0,0,2.030043989,"MOL-2254 10",2.5
"7869","MSL",2019,"SE1902","MOL-02254","A","5",2.5,1,"0","MCAP","0","0","0","0",50,"EC","NA",0,"NA",0,"NA",0,"BLE",100,2,"NA",0,0,"NA",0,0,0.794774087,"MOL-2254 5",2.5
"7870","MSL",2019,"SE1902","MOL-02254","A","5",2.5,1,"0","MCAP","0","0","0","0",60,"EC","NA",0,"NA",0,"NA",0,"BLE",40,1,"NA",0,0,"NA",0,0,0.920669349,"MOL-2254 5",2.5
"7871","MSL",2019,"SE1902","MOL-02255","A","0",2.5,1,"0","MPAT","0","0","0","0",10,"EF","NA",0,"NA",0,"NA",0,"BLE",90,1,"NA",0,0,"NA",0,0,0.200911722,"MOL-2255 0",2.5
"7872","MSL",2019,"SE1902","MOL-02255","A","0",2.5,1,"0","PLOB","0","0","0","0",75,"EM","FISH",3,"NA",0,"NA",0,"NA",0,0,"NA",0,0,"NA",0,0,1.41214647,"MOL-2255 0",2.5
"7873","MSL",2019,"SE1902","MOL-02255","A","0",2.5,1,"0","MPAT","0","0","0","0",20,"EF","NA",0,"NA",0,"NA",0,"NA",0,0,"NA",0,0,"NA",0,0,0.141605967,"MOL-2255 0",2.5
"7874","MSL",2019,"SE1902","MOL-02255","A","0",2.5,1,"0","MPAT","0","0","0","0",0,"EF","NA",0,"NA",0,"NA",0,"NA",0,0,"NA",0,0,"NA",0,0,0.076814712,"MOL-2255 0",2.5
"7875","MSL",2019,"SE1902","MOL-02255","A","0",2.5,1,"0","MPAT","0","0","0","0",0,"EF","NA",0,"NA",0,"NA",0,"NA",0,0,"NA",0,0,"NA",0,0,0.068715355,"MOL-2255 0",2.5
"7876","MSL",2019,"SE1902","MOL-02255","A","0",2.5,1,"0","PCOM","0","0","0","0",80,"BR","NA",0,"NA",0,"NA",0,"ALG",1,0,"NA",0,0,"NA",0,0,1.129491442,"MOL-2255 0",2.5
"7877","MSL",2019,"SE1902","MOL-02255","A","0",2.5,1,"0","PCOM","0","0","0","0",95,"BR","NA",0,"NA",0,"NA",0,"NA",0,0,"NA",0,0,"NA",0,0,0.684616396,"MOL-2255 0",2.5
"7878","MSL",2019,"SE1902","MOL-02255","A","0",2.5,1,"0","MPAT","0","0","0","0",0,"EF","NA",0,"NA",0,"NA",0,"NA",0,0,"NA",0,0,"NA",0,0,0.073561198,"MOL-2255 0",2.5
"7880","MSL",2019,"SE1902","MOL-02255","A","0",2.5,1,"0","PLOB","0","0","0","0",40,"MD","NA",0,"NA",0,"NA",0,"NA",0,0,"NA",0,0,"NA",0,0,0.096473261,"MOL-2255 0",2.5
"7882","MSL",2019,"SE1902","MOL-02255","A","0",2.5,1,"0","MCAP","0","0","0","0",30,"EF","NA",0,"NA",0,"NA",0,"NA",0,0,"NA",0,0,"NA",0,0,0.125727046,"MOL-2255 0",2.5
"7883","MSL",2019,"SE1902","MOL-02255","A","0",2.5,1,"0","PCOM","0","0","0","0",70,"BR","NA",0,"NA",0,"NA",0,"NA",0,0,"NA",0,0,"NA",0,0,0.701114327,"MOL-2255 0",2.5
"7884","MSL",2019,"SE1902","MOL-02255","A","0",2.5,1,"0","MCAP","0","0","0","0",50,"EF","NA",0,"NA",0,"NA",0,"NA",0,0,"NA",0,0,"NA",0,0,0.129548215,"MOL-2255 0",2.5
"7885","MSL",2019,"SE1902","MOL-02255","A","0",2.5,1,"0","PLUT","0","0","0","0",10,"MD","FISH",1,"NA",0,"NA",0,"NA",0,0,"NA",0,0,"NA",0,0,0.474472529,"MOL-2255 0",2.5
"7886","MSL",2019,"SE1902","MOL-02255","A","0",2.5,1,"0","MCAP","0","0","0","0",50,"EF","NA",0,"NA",0,"NA",0,"NA",0,0,"NA",0,0,"NA",0,0,0.106804681,"MOL-2255 0",2.5
"7887","MSL",2019,"SE1902","MOL-02255","A","0",2.5,1,"0","PLOB","0","0","0","0",1,"MD","NA",0,"NA",0,"NA",0,"NA",0,0,"NA",0,0,"NA",0,0,0.182142362,"MOL-2255 0",2.5
"7888","MSL",2019,"SE1902","MOL-02255","A","0",2.5,1,"0","MCAP","0","0","0","0",0,"EM","NA",0,"NA",0,"NA",0,"BLE",100,2,"NA",0,0,"NA",0,0,0.063087638,"MOL-2255 0",2.5
"7889","MSL",2019,"SE1902","MOL-02255","A","0",2.5,1,"0","MPAT","0","0","0","0",50,"EF","NA",0,"NA",0,"NA",0,"BLE",50,2,"NA",0,0,"NA",0,0,0.08034233,"MOL-2255 0",2.5
"7890","MSL",2019,"SE1902","MOL-02255","A","0",2.5,1,"0","MCAP","0","0","0","0",0,"EF","NA",0,"NA",0,"NA",0,"BLE",100,2,"NA",0,0,"NA",0,0,0.064869407,"MOL-2255 0",2.5
"7891","MSL",2019,"SE1902","MOL-02255","A","0",2.5,1,"0","MCAP","0","0","0","0",1,"EF","GAST",1,"NA",0,"NA",0,"NA",0,0,"NA",0,0,"NA",0,0,0.209177867,"MOL-2255 0",2.5
"7892","MSL",2019,"SE1902","MOL-02255","A","0",2.5,1,"0","MPAT","0","0","0","0",55,"EF","NA",0,"NA",0,"NA",0,"NA",0,0,"NA",0,0,"NA",0,0,0.095760534,"MOL-2255 0",2.5
"7893","MSL",2019,"SE1902","MOL-02255","A","0",2.5,1,"0","MPAT","0","0","0","0",0,"EF","NA",0,"NA",0,"NA",0,"NA",0,0,"NA",0,0,"NA",0,0,0.06100664,"MOL-2255 0",2.5
"7894","MSL",2019,"SE1902","MOL-02255","A","0",2.5,1,"0","MPAT","0","0","0","0",0,"EF","NA",0,"NA",0,"NA",0,"BLE",100,2,"NA",0,0,"NA",0,0,0.085268166,"MOL-2255 0",2.5
"7895","MSL",2019,"SE1902","MOL-02255","A","0",2.5,1,"0","MPAT","0","0","0","0",0,"EF","NA",0,"NA",0,"NA",0,"BLE",100,1,"NA",0,0,"NA",0,0,0.159690482,"MOL-2255 0",2.5
"7896","MSL",2019,"SE1902","MOL-02255","A","0",2.5,1,"0","MPAT","0","0","0","0",1,"EF","NA",0,"NA",0,"NA",0,"NA",0,0,"NA",0,0,"NA",0,0,0.139693736,"MOL-2255 0",2.5
"7897","MSL",2019,"SE1902","MOL-02255","A","0",2.5,1,"0","MPAT","0","0","0","0",0,"EF","NA",0,"NA",0,"NA",0,"BLE",100,1,"NA",0,0,"NA",0,0,0.104869681,"MOL-2255 0",2.5
"7898","MSL",2019,"SE1902","MOL-02255","A","0",2.5,1,"0","MPAT","0","0","0","0",0,"EF","NA",0,"NA",0,"NA",0,"NA",0,0,"NA",0,0,"NA",0,0,0.058053855,"MOL-2255 0",2.5
"7899","MSL",2019,"SE1902","MOL-02255","A","0",2.5,1,"0","PLOB","0","0","0","0",25,"MD","FISH",1,"NA",0,"NA",0,"NA",0,0,"NA",0,0,"NA",0,0,0.076925938,"MOL-2255 0",2.5
"7900","MSL",2019,"SE1902","MOL-02255","A","0",2.5,1,"0","PLOB","0","0","0","0",1,"MD","NA",0,"NA",0,"NA",0,"NA",0,0,"NA",0,0,"NA",0,0,0.123233964,"MOL-2255 0",2.5
"7901","MSL",2019,"SE1902","MOL-02255","A","0",2.5,1,"0","PLOB","0","0","0","0",1,"MD","NA",0,"NA",0,"NA",0,"NA",0,0,"NA",0,0,"NA",0,0,0.154172274,"MOL-2255 0",2.5
"7902","MSL",2019,"SE1902","MOL-02255","A","5",2.5,1,"0","MPAT","0","0","0","0",0,"EF","NA",0,"NA",0,"NA",0,"NA",0,0,"NA",0,0,"NA",0,0,0.055722975,"MOL-2255 5",2.5
"7903","MSL",2019,"SE1902","MOL-02255","A","5",2.5,1,"0","MPAT","0","0","0","0",25,"EF","NA",0,"NA",0,"NA",0,"BLE",100,1,"NA",0,0,"NA",0,0,0.087800227,"MOL-2255 5",2.5
"7904","MSL",2019,"SE1902","MOL-02255","A","5",2.5,1,"0","PCOM","0","0","0","0",0,"BR","NA",0,"NA",0,"NA",0,"NA",0,0,"NA",0,0,"NA",0,0,0.107966847,"MOL-2255 5",2.5
"7905","MSL",2019,"SE1902","MOL-02255","A","5",2.5,1,"0","MPAT","0","0","0","0",35,"EF","NA",0,"NA",0,"NA",0,"NA",0,0,"NA",0,0,"NA",0,0,0.111309388,"MOL-2255 5",2.5
"7906","MSL",2019,"SE1902","MOL-02255","A","5",2.5,1,"0","PCOM","0","0","0","0",40,"BR","NA",0,"NA",0,"NA",0,"NA",0,0,"NA",0,0,"NA",0,0,0.145269989,"MOL-2255 5",2.5
"7907","MSL",2019,"SE1902","MOL-02255","A","5",2.5,1,"0","MPAT","0","0","0","0",0,"EF","NA",0,"NA",0,"NA",0,"BLE",50,2,"NA",0,0,"NA",0,0,0.052057756,"MOL-2255 5",2.5
"7908","MSL",2019,"SE1902","MOL-02255","A","5",2.5,1,"0","PLOB","0","0","0","0",40,"EM","NA",0,"NA",0,"NA",0,"NA",0,0,"NA",0,0,"NA",0,0,0.152042132,"MOL-2255 5",2.5
"7909","MSL",2019,"SE1902","MOL-02255","A","5",2.5,1,"0","PVAR","0","0","0","0",20,"EF","NA",0,"NA",0,"NA",0,"NA",0,0,"NA",0,0,"NA",0,0,0.079490879,"MOL-2255 5",2.5
"7910","MSL",2019,"SE1902","MOL-02255","A","5",2.5,1,"0","PCOM","0","0","0","0",15,"BR","NA",0,"NA",0,"NA",0,"NA",0,0,"NA",0,0,"NA",0,0,0.147112237,"MOL-2255 5",2.5
"7911","MSL",2019,"SE1902","MOL-02255","A","5",2.5,1,"0","PLOB","0","0","0","0",0,"MD","NA",0,"NA",0,"NA",0,"NA",0,0,"NA",0,0,"NA",0,0,0.116571439,"MOL-2255 5",2.5
"7912","MSL",2019,"SE1902","MOL-02255","A","5",2.5,1,"0","PLOB","0","0","0","0",25,"MD","FISH",3,"NA",0,"NA",0,"NA",0,0,"NA",0,0,"NA",0,0,0.172517855,"MOL-2255 5",2.5
"7913","MSL",2019,"SE1902","MOL-02255","A","5",2.5,1,"0","MPAT","0","0","0","0",1,"EF","NA",0,"NA",0,"NA",0,"NA",0,0,"NA",0,0,"NA",0,0,0.094820356,"MOL-2255 5",2.5
"7914","MSL",2019,"SE1902","MOL-02255","A","5",2.5,1,"0","PCOM","0","0","0","0",20,"BR","FISH",1,"NA",0,"NA",0,"ALG",1,0,"NA",0,0,"NA",0,0,0.142155724,"MOL-2255 5",2.5
"7917","MSL",2019,"SE1902","MOL-02255","A","5",2.5,1,"0","MPAT","0","0","0","0",0,"EF","NA",0,"NA",0,"NA",0,"BLE",100,1,"NA",0,0,"NA",0,0,0.055419311,"MOL-2255 5",2.5
"7918","MSL",2019,"SE1902","MOL-02255","A","5",2.5,1,"0","MPAT","0","0","0","0",50,"EF","NA",0,"NA",0,"NA",0,"BLE",100,2,"NA",0,0,"NA",0,0,0.056522739,"MOL-2255 5",2.5
"7921","MSL",2019,"SE1902","MOL-02255","A","5",2.5,1,"0","MPAT","0","0","0","0",25,"EF","NA",0,"NA",0,"NA",0,"BLE",100,1,"NA",0,0,"NA",0,0,0.186418374,"MOL-2255 5",2.5
"7922","MSL",2019,"SE1902","MOL-02255","A","5",2.5,1,"0","PCOM","0","0","0","0",40,"BR","NA",0,"NA",0,"NA",0,"NA",0,0,"NA",0,0,"NA",0,0,0.276247082,"MOL-2255 5",2.5
"7924","MSL",2019,"SE1902","MOL-02255","A","5",2.5,1,"0","PCOM","0","0","0","0",0,"BR","NA",0,"NA",0,"NA",0,"NA",0,0,"NA",0,0,"NA",0,0,0.050916598,"MOL-2255 5",2.5
"7925","MSL",2019,"SE1902","MOL-02255","A","5",2.5,1,"0","PCOM","0","0","0","0",10,"BR","NA",0,"NA",0,"NA",0,"ALG",1,0,"NA",0,0,"NA",0,0,0.228032213,"MOL-2255 5",2.5
"7926","MSL",2019,"SE1902","MOL-02255","A","5",2.5,1,"0","MPAT","0","0","0","0",50,"EF","NA",0,"NA",0,"NA",0,"BLE",50,2,"NA",0,0,"NA",0,0,0.120824708,"MOL-2255 5",2.5
"7927","MSL",2019,"SE1902","MOL-02255","A","5",2.5,1,"0","PCOM","0","0","0","0",65,"BR","NA",0,"NA",0,"NA",0,"NA",0,0,"NA",0,0,"NA",0,0,0.854115554,"MOL-2255 5",2.5
"7928","MSL",2019,"SE1902","MOL-02255","A","5",2.5,1,"0","PCOM","0","0","0","0",90,"BR","NA",0,"NA",0,"NA",0,"NA",0,0,"NA",0,0,"NA",0,0,0.570461024,"MOL-2255 5",2.5
"7929","MSL",2019,"SE1902","MOL-02255","A","5",2.5,1,"0","PLOB","0","0","0","0",0,"EM","FISH",1,"NA",0,"NA",0,"NA",0,0,"NA",0,0,"NA",0,0,0.190630795,"MOL-2255 5",2.5
"7930","MSL",2019,"SE1902","MOL-02255","A","5",2.5,1,"0","PCOM","0","0","0","0",95,"BR","NA",0,"NA",0,"NA",0,"ALG",1,0,"NA",0,0,"NA",0,0,0.712696661,"MOL-2255 5",2.5
"7931","MSL",2019,"SE1902","MOL-02255","A","5",2.5,1,"0","MPAT","0","0","0","0",0,"EF","NA",0,"NA",0,"NA",0,"NA",0,0,"NA",0,0,"NA",0,0,0.088239731,"MOL-2255 5",2.5
"7932","MSL",2019,"SE1902","MOL-02255","A","5",2.5,1,"0","MPAT","0","0","0","0",10,"EF","NA",0,"NA",0,"NA",0,"NA",0,0,"NA",0,0,"NA",0,0,0.098178001,"MOL-2255 5",2.5
"7933","MSL",2019,"SE1902","MOL-02255","A","10",2.5,1,"0","MPAT","0","0","0","0",1,"EF","NA",0,"NA",0,"NA",0,"NA",0,0,"NA",0,0,"NA",0,0,0.058210395,"MOL-2255 10",2.5
"7934","MSL",2019,"SE1902","MOL-02255","A","10",2.5,1,"0","PCOM","0","0","0","0",50,"BR","FISH",1,"NA",0,"NA",0,"ALG",1,0,"NA",0,0,"NA",0,0,0.268050761,"MOL-2255 10",2.5
"7935","MSL",2019,"SE1902","MOL-02255","A","10",2.5,1,"0","PLOB","0","0","0","0",0,"MD","FISH",1,"NA",0,"NA",0,"NA",0,0,"NA",0,0,"NA",0,0,0.08224111,"MOL-2255 10",2.5
"7936","MSL",2019,"SE1902","MOL-02255","A","10",2.5,1,"0","MCAP","0","0","0","0",30,"EF","NA",0,"NA",0,"NA",0,"BLE",20,1,"NA",0,0,"NA",0,0,0.24284287,"MOL-2255 10",2.5
"7937","MSL",2019,"SE1902","MOL-02255","A","10",2.5,1,"0","MPAT","0","0","0","0",0,"EF","NA",0,"NA",0,"NA",0,"NA",0,0,"NA",0,0,"NA",0,0,0.112524887,"MOL-2255 10",2.5
"7938","MSL",2019,"SE1902","MOL-02255","A","10",2.5,1,"0","MCAP","0","0","0","0",50,"EF","NA",0,"NA",0,"NA",0,"BLE",50,1,"NA",0,0,"NA",0,0,0.171965112,"MOL-2255 10",2.5
"7939","MSL",2019,"SE1902","MOL-02255","A","10",2.5,1,"0","MPAT","0","0","0","0",10,"EF","NA",0,"NA",0,"NA",0,"NA",0,0,"NA",0,0,"NA",0,0,0.143302093,"MOL-2255 10",2.5
"7941","MSL",2019,"SE1902","MOL-02255","A","10",2.5,1,"0","MPAT","0","0","0","0",20,"EF","NA",0,"NA",0,"NA",0,"BLE",20,1,"NA",0,0,"NA",0,0,0.237800441,"MOL-2255 10",2.5
