"METHOD","SITE","SITEVISITID","SEGMENT","SEG_ad","GENUS_CODE","AdColCount","AdColDen","SEGAREA_j","JuvColCount","JuvColDen","Ave.size","Ave.od","Ave.rd","AcuteDZ","ChronicDZ","BLE","Adpres.abs","Juvpres.abs","OBS_YEAR","REGION","ISLAND","SEC_NAME","REEF_ZONE","DEPTH_BIN","HABITAT_CODE","LATITUDE","LONGITUDE","MIN_DEPTH_M","MAX_DEPTH_M","TRANSECT","SITE_SEG","ANALYST","AREA_HA","REP_CARD","RAMP_CURRENT","RAMP_BASIC","MARI2011","MARI2014","TUT10_12","AS_SANCTUARY","bA_BENTHIC_REP_CARD","bBENTHIC_SEC_CODE","bGEN_MHI_STRUCTURE","bPROTECTION_DS","NH","BENTHIC_BASIC","SAMOA_CLIMATE","BENTHIC_2018","NOTES"
"Diver","LAN-01811",13077,0,2.5,"POSP",2,0.8,1,4,4,16,15.5,0,0,0,0,1,1,2019,"MHI","Lanai","LAN_SOUTH","Forereef","Shallow","ROB",20.883442,-157.057024,2.133495885,2.743066138,1,"LAN-01811_0","CSC",746.0718328,"Maui-nui","LAN_SOUTH","LAN_SOUTH","NOT","NOT","NOT","NOT","LAN_CM","LAN_SO","CM","OPEN",2984,"LAN_CMSO_CM_OPEN","NOT","LAN_SOUTH",""
"Diver","LAN-01811",13077,0,2.5,"PSSP",0,0,1,0,0,NA,NA,NA,NA,NA,NA,0,0,2019,"MHI","Lanai","LAN_SOUTH","Forereef","Shallow","ROB",20.883442,-157.057024,2.133495885,2.743066138,1,"LAN-01811_0","CSC",746.0718328,"Maui-nui","LAN_SOUTH","LAN_SOUTH","NOT","NOT","NOT","NOT","LAN_CM","LAN_SO","CM","OPEN",2984,"LAN_CMSO_CM_OPEN","NOT","LAN_SOUTH",""
"Diver","LAN-01811",13077,0,2.5,"UNKN",0,0,1,0,0,NA,NA,NA,NA,NA,NA,0,0,2019,"MHI","Lanai","LAN_SOUTH","Forereef","Shallow","ROB",20.883442,-157.057024,2.133495885,2.743066138,1,"LAN-01811_0","CSC",746.0718328,"Maui-nui","LAN_SOUTH","LAN_SOUTH","NOT","NOT","NOT","NOT","LAN_CM","LAN_SO","CM","OPEN",2984,"LAN_CMSO_CM_OPEN","NOT","LAN_SOUTH",""
"Diver","LAN-01811",13077,0,2.5,"BASP",0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,0,2019,"MHI","Lanai","LAN_SOUTH","Forereef","Shallow","ROB",20.883442,-157.057024,2.133495885,2.743066138,1,"LAN-01811_0","CSC",746.0718328,"Maui-nui","LAN_SOUTH","LAN_SOUTH","NOT","NOT","NOT","NOT","LAN_CM","LAN_SO","CM","OPEN",2984,"LAN_CMSO_CM_OPEN","NOT","LAN_SOUTH",""
"Diver","LAN-01811",13077,0,2.5,"LESP",0,0,1,0,0,NA,NA,NA,NA,NA,NA,0,0,2019,"MHI","Lanai","LAN_SOUTH","Forereef","Shallow","ROB",20.883442,-157.057024,2.133495885,2.743066138,1,"LAN-01811_0","CSC",746.0718328,"Maui-nui","LAN_SOUTH","LAN_SOUTH","NOT","NOT","NOT","NOT","LAN_CM","LAN_SO","CM","OPEN",2984,"LAN_CMSO_CM_OPEN","NOT","LAN_SOUTH",""
"Diver","LAN-01811",13077,0,2.5,"SSSS",3,1.2,1,5,5,13,10.3333333333333,0,0,0,0,1,1,2019,"MHI","Lanai","LAN_SOUTH","Forereef","Shallow","ROB",20.883442,-157.057024,2.133495885,2.743066138,1,"LAN-01811_0","CSC",746.0718328,"Maui-nui","LAN_SOUTH","LAN_SOUTH","NOT","NOT","NOT","NOT","LAN_CM","LAN_SO","CM","OPEN",2984,"LAN_CMSO_CM_OPEN","NOT","LAN_SOUTH",""
"Diver","LAN-01811",13077,15,2.5,"CYPS",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,2019,"MHI","Lanai","LAN_SOUTH","Forereef","Shallow","ROB",20.883442,-157.057024,2.133495885,2.743066138,1,"LAN-01811_15","CSC",746.0718328,"Maui-nui","LAN_SOUTH","LAN_SOUTH","NOT","NOT","NOT","NOT","LAN_CM","LAN_SO","CM","OPEN",2984,"LAN_CMSO_CM_OPEN","NOT","LAN_SOUTH",""
"Diver","LAN-01811",13077,15,2.5,"CYSP",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,2019,"MHI","Lanai","LAN_SOUTH","Forereef","Shallow","ROB",20.883442,-157.057024,2.133495885,2.743066138,1,"LAN-01811_15","CSC",746.0718328,"Maui-nui","LAN_SOUTH","LAN_SOUTH","NOT","NOT","NOT","NOT","LAN_CM","LAN_SO","CM","OPEN",2984,"LAN_CMSO_CM_OPEN","NOT","LAN_SOUTH",""
"Diver","LAN-01811",13077,15,2.5,"FUSP",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,2019,"MHI","Lanai","LAN_SOUTH","Forereef","Shallow","ROB",20.883442,-157.057024,2.133495885,2.743066138,1,"LAN-01811_15","CSC",746.0718328,"Maui-nui","LAN_SOUTH","LAN_SOUTH","NOT","NOT","NOT","NOT","LAN_CM","LAN_SO","CM","OPEN",2984,"LAN_CMSO_CM_OPEN","NOT","LAN_SOUTH",""
"Diver","LAN-01811",13077,15,2.5,"GARS",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,2019,"MHI","Lanai","LAN_SOUTH","Forereef","Shallow","ROB",20.883442,-157.057024,2.133495885,2.743066138,1,"LAN-01811_15","CSC",746.0718328,"Maui-nui","LAN_SOUTH","LAN_SOUTH","NOT","NOT","NOT","NOT","LAN_CM","LAN_SO","CM","OPEN",2984,"LAN_CMSO_CM_OPEN","NOT","LAN_SOUTH",""
"Diver","LAN-01811",13077,15,2.5,"LEPT",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,2019,"MHI","Lanai","LAN_SOUTH","Forereef","Shallow","ROB",20.883442,-157.057024,2.133495885,2.743066138,1,"LAN-01811_15","CSC",746.0718328,"Maui-nui","LAN_SOUTH","LAN_SOUTH","NOT","NOT","NOT","NOT","LAN_CM","LAN_SO","CM","OPEN",2984,"LAN_CMSO_CM_OPEN","NOT","LAN_SOUTH",""
"Diver","LAN-01811",13077,15,2.5,"MOSP",2,0.8,NA,NA,NA,11,18,0,0,0,0,1,NA,2019,"MHI","Lanai","LAN_SOUTH","Forereef","Shallow","ROB",20.883442,-157.057024,2.133495885,2.743066138,1,"LAN-01811_15","CSC",746.0718328,"Maui-nui","LAN_SOUTH","LAN_SOUTH","NOT","NOT","NOT","NOT","LAN_CM","LAN_SO","CM","OPEN",2984,"LAN_CMSO_CM_OPEN","NOT","LAN_SOUTH",""
"Diver","LAN-01811",13077,15,2.5,"PAVS",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,2019,"MHI","Lanai","LAN_SOUTH","Forereef","Shallow","ROB",20.883442,-157.057024,2.133495885,2.743066138,1,"LAN-01811_15","CSC",746.0718328,"Maui-nui","LAN_SOUTH","LAN_SOUTH","NOT","NOT","NOT","NOT","LAN_CM","LAN_SO","CM","OPEN",2984,"LAN_CMSO_CM_OPEN","NOT","LAN_SOUTH",""
"Diver","LAN-01811",13077,15,2.5,"POCS",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,2019,"MHI","Lanai","LAN_SOUTH","Forereef","Shallow","ROB",20.883442,-157.057024,2.133495885,2.743066138,1,"LAN-01811_15","CSC",746.0718328,"Maui-nui","LAN_SOUTH","LAN_SOUTH","NOT","NOT","NOT","NOT","LAN_CM","LAN_SO","CM","OPEN",2984,"LAN_CMSO_CM_OPEN","NOT","LAN_SOUTH",""
"Diver","LAN-01811",13077,15,2.5,"POSP",1,0.4,NA,NA,NA,30,60,0,0,0,0,1,NA,2019,"MHI","Lanai","LAN_SOUTH","Forereef","Shallow","ROB",20.883442,-157.057024,2.133495885,2.743066138,1,"LAN-01811_15","CSC",746.0718328,"Maui-nui","LAN_SOUTH","LAN_SOUTH","NOT","NOT","NOT","NOT","LAN_CM","LAN_SO","CM","OPEN",2984,"LAN_CMSO_CM_OPEN","NOT","LAN_SOUTH",""
"Diver","LAN-01811",13077,15,2.5,"PSSP",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,2019,"MHI","Lanai","LAN_SOUTH","Forereef","Shallow","ROB",20.883442,-157.057024,2.133495885,2.743066138,1,"LAN-01811_15","CSC",746.0718328,"Maui-nui","LAN_SOUTH","LAN_SOUTH","NOT","NOT","NOT","NOT","LAN_CM","LAN_SO","CM","OPEN",2984,"LAN_CMSO_CM_OPEN","NOT","LAN_SOUTH",""
"Diver","LAN-01811",13077,15,2.5,"UNKN",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,2019,"MHI","Lanai","LAN_SOUTH","Forereef","Shallow","ROB",20.883442,-157.057024,2.133495885,2.743066138,1,"LAN-01811_15","CSC",746.0718328,"Maui-nui","LAN_SOUTH","LAN_SOUTH","NOT","NOT","NOT","NOT","LAN_CM","LAN_SO","CM","OPEN",2984,"LAN_CMSO_CM_OPEN","NOT","LAN_SOUTH",""
"Diver","LAN-01811",13077,15,2.5,"BASP",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,2019,"MHI","Lanai","LAN_SOUTH","Forereef","Shallow","ROB",20.883442,-157.057024,2.133495885,2.743066138,1,"LAN-01811_15","CSC",746.0718328,"Maui-nui","LAN_SOUTH","LAN_SOUTH","NOT","NOT","NOT","NOT","LAN_CM","LAN_SO","CM","OPEN",2984,"LAN_CMSO_CM_OPEN","NOT","LAN_SOUTH",""
"Diver","LAN-01811",13077,15,2.5,"LESP",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,2019,"MHI","Lanai","LAN_SOUTH","Forereef","Shallow","ROB",20.883442,-157.057024,2.133495885,2.743066138,1,"LAN-01811_15","CSC",746.0718328,"Maui-nui","LAN_SOUTH","LAN_SOUTH","NOT","NOT","NOT","NOT","LAN_CM","LAN_SO","CM","OPEN",2984,"LAN_CMSO_CM_OPEN","NOT","LAN_SOUTH",""
"Diver","LAN-01811",13077,15,2.5,"SSSS",3,1.2,NA,NA,NA,17.3333333333333,32,0,0,0,0,1,NA,2019,"MHI","Lanai","LAN_SOUTH","Forereef","Shallow","ROB",20.883442,-157.057024,2.133495885,2.743066138,1,"LAN-01811_15","CSC",746.0718328,"Maui-nui","LAN_SOUTH","LAN_SOUTH","NOT","NOT","NOT","NOT","LAN_CM","LAN_SO","CM","OPEN",2984,"LAN_CMSO_CM_OPEN","NOT","LAN_SOUTH",""
"Diver","HAW-04300",12926,10,1.25,"CYPS",0,0,1,0,0,NA,NA,NA,NA,NA,NA,0,0,2019,"MHI","Hawaii","HAW_KONA","Forereef","Deep","AGR",19.190762,-155.908649,17.67753734,21.33495885,1,"HAW-04300_10","MSW",1546.877064,"Hawaii","HAW_KONA","HAW_KONA","NOT","NOT","NOT","NOT","HAW_CR","HAW_KO","CR","OPEN",6188,"HAW_CRKO_CR_OPEN","NOT","HAW_KONA",""
"Diver","HAW-04300",12926,10,1.25,"CYSP",0,0,1,0,0,NA,NA,NA,NA,NA,NA,0,0,2019,"MHI","Hawaii","HAW_KONA","Forereef","Deep","AGR",19.190762,-155.908649,17.67753734,21.33495885,1,"HAW-04300_10","MSW",1546.877064,"Hawaii","HAW_KONA","HAW_KONA","NOT","NOT","NOT","NOT","HAW_CR","HAW_KO","CR","OPEN",6188,"HAW_CRKO_CR_OPEN","NOT","HAW_KONA",""
"Diver","HAW-04300",12926,10,1.25,"FUSP",0,0,1,0,0,NA,NA,NA,NA,NA,NA,0,0,2019,"MHI","Hawaii","HAW_KONA","Forereef","Deep","AGR",19.190762,-155.908649,17.67753734,21.33495885,1,"HAW-04300_10","MSW",1546.877064,"Hawaii","HAW_KONA","HAW_KONA","NOT","NOT","NOT","NOT","HAW_CR","HAW_KO","CR","OPEN",6188,"HAW_CRKO_CR_OPEN","NOT","HAW_KONA",""
"Diver","HAW-04300",12926,10,1.25,"GARS",0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,0,2019,"MHI","Hawaii","HAW_KONA","Forereef","Deep","AGR",19.190762,-155.908649,17.67753734,21.33495885,1,"HAW-04300_10","MSW",1546.877064,"Hawaii","HAW_KONA","HAW_KONA","NOT","NOT","NOT","NOT","HAW_CR","HAW_KO","CR","OPEN",6188,"HAW_CRKO_CR_OPEN","NOT","HAW_KONA",""
"Diver","HAW-04300",12926,10,1.25,"LEPT",0,0,1,0,0,NA,NA,NA,NA,NA,NA,0,0,2019,"MHI","Hawaii","HAW_KONA","Forereef","Deep","AGR",19.190762,-155.908649,17.67753734,21.33495885,1,"HAW-04300_10","MSW",1546.877064,"Hawaii","HAW_KONA","HAW_KONA","NOT","NOT","NOT","NOT","HAW_CR","HAW_KO","CR","OPEN",6188,"HAW_CRKO_CR_OPEN","NOT","HAW_KONA",""
"Diver","HAW-04300",12926,10,1.25,"MOSP",3,2.4,1,3,3,9,0,0,0,0,0,1,1,2019,"MHI","Hawaii","HAW_KONA","Forereef","Deep","AGR",19.190762,-155.908649,17.67753734,21.33495885,1,"HAW-04300_10","MSW",1546.877064,"Hawaii","HAW_KONA","HAW_KONA","NOT","NOT","NOT","NOT","HAW_CR","HAW_KO","CR","OPEN",6188,"HAW_CRKO_CR_OPEN","NOT","HAW_KONA",""
"Diver","HAW-04300",12926,10,1.25,"PAVS",0,0,1,0,0,NA,NA,NA,NA,NA,NA,0,0,2019,"MHI","Hawaii","HAW_KONA","Forereef","Deep","AGR",19.190762,-155.908649,17.67753734,21.33495885,1,"HAW-04300_10","MSW",1546.877064,"Hawaii","HAW_KONA","HAW_KONA","NOT","NOT","NOT","NOT","HAW_CR","HAW_KO","CR","OPEN",6188,"HAW_CRKO_CR_OPEN","NOT","HAW_KONA",""
"Diver","HAW-04300",12926,10,1.25,"POCS",0,0,1,0,0,NA,NA,NA,NA,NA,NA,0,0,2019,"MHI","Hawaii","HAW_KONA","Forereef","Deep","AGR",19.190762,-155.908649,17.67753734,21.33495885,1,"HAW-04300_10","MSW",1546.877064,"Hawaii","HAW_KONA","HAW_KONA","NOT","NOT","NOT","NOT","HAW_CR","HAW_KO","CR","OPEN",6188,"HAW_CRKO_CR_OPEN","NOT","HAW_KONA",""
"Diver","HAW-04300",12926,10,1.25,"POSP",33,26.4,1,11,11,20.9393939393939,11.6060606060606,0.151515151515152,0,0,0,1,1,2019,"MHI","Hawaii","HAW_KONA","Forereef","Deep","AGR",19.190762,-155.908649,17.67753734,21.33495885,1,"HAW-04300_10","MSW",1546.877064,"Hawaii","HAW_KONA","HAW_KONA","NOT","NOT","NOT","NOT","HAW_CR","HAW_KO","CR","OPEN",6188,"HAW_CRKO_CR_OPEN","NOT","HAW_KONA",""
"Diver","HAW-04300",12926,10,1.25,"PSSP",0,0,1,0,0,NA,NA,NA,NA,NA,NA,0,0,2019,"MHI","Hawaii","HAW_KONA","Forereef","Deep","AGR",19.190762,-155.908649,17.67753734,21.33495885,1,"HAW-04300_10","MSW",1546.877064,"Hawaii","HAW_KONA","HAW_KONA","NOT","NOT","NOT","NOT","HAW_CR","HAW_KO","CR","OPEN",6188,"HAW_CRKO_CR_OPEN","NOT","HAW_KONA",""
"Diver","HAW-04300",12926,10,1.25,"UNKN",0,0,1,0,0,NA,NA,NA,NA,NA,NA,0,0,2019,"MHI","Hawaii","HAW_KONA","Forereef","Deep","AGR",19.190762,-155.908649,17.67753734,21.33495885,1,"HAW-04300_10","MSW",1546.877064,"Hawaii","HAW_KONA","HAW_KONA","NOT","NOT","NOT","NOT","HAW_CR","HAW_KO","CR","OPEN",6188,"HAW_CRKO_CR_OPEN","NOT","HAW_KONA",""
"Diver","HAW-04300",12926,10,1.25,"BASP",0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,0,2019,"MHI","Hawaii","HAW_KONA","Forereef","Deep","AGR",19.190762,-155.908649,17.67753734,21.33495885,1,"HAW-04300_10","MSW",1546.877064,"Hawaii","HAW_KONA","HAW_KONA","NOT","NOT","NOT","NOT","HAW_CR","HAW_KO","CR","OPEN",6188,"HAW_CRKO_CR_OPEN","NOT","HAW_KONA",""
"Diver","HAW-04300",12926,10,1.25,"LESP",0,0,1,0,0,NA,NA,NA,NA,NA,NA,0,0,2019,"MHI","Hawaii","HAW_KONA","Forereef","Deep","AGR",19.190762,-155.908649,17.67753734,21.33495885,1,"HAW-04300_10","MSW",1546.877064,"Hawaii","HAW_KONA","HAW_KONA","NOT","NOT","NOT","NOT","HAW_CR","HAW_KO","CR","OPEN",6188,"HAW_CRKO_CR_OPEN","NOT","HAW_KONA",""
"Diver","HAW-04300",12926,10,1.25,"SSSS",36,28.8,1,14,14,19.9444444444444,10.6388888888889,0.138888888888889,0,0,0,1,1,2019,"MHI","Hawaii","HAW_KONA","Forereef","Deep","AGR",19.190762,-155.908649,17.67753734,21.33495885,1,"HAW-04300_10","MSW",1546.877064,"Hawaii","HAW_KONA","HAW_KONA","NOT","NOT","NOT","NOT","HAW_CR","HAW_KO","CR","OPEN",6188,"HAW_CRKO_CR_OPEN","NOT","HAW_KONA",""
"Diver","HAW-04277",12928,10,2.5,"CYPS",0,0,1,0,0,NA,NA,NA,NA,NA,NA,0,0,2019,"MHI","Hawaii","HAW_KONA","Forereef","Mid","AGR",19.076322,-155.904967,11.27704968,12.49619019,1,"HAW-04277_10","MSW",2362.718917,"Hawaii","HAW_KONA","HAW_KONA","NOT","NOT","NOT","NOT","HAW_CR","HAW_KO","CR","OPEN",9451,"HAW_CRKO_CR_OPEN","NOT","HAW_KONA",""
"Diver","HAW-04277",12928,10,2.5,"CYSP",0,0,1,0,0,NA,NA,NA,NA,NA,NA,0,0,2019,"MHI","Hawaii","HAW_KONA","Forereef","Mid","AGR",19.076322,-155.904967,11.27704968,12.49619019,1,"HAW-04277_10","MSW",2362.718917,"Hawaii","HAW_KONA","HAW_KONA","NOT","NOT","NOT","NOT","HAW_CR","HAW_KO","CR","OPEN",9451,"HAW_CRKO_CR_OPEN","NOT","HAW_KONA",""
"Diver","HAW-04277",12928,10,2.5,"FUSP",0,0,1,0,0,NA,NA,NA,NA,NA,NA,0,0,2019,"MHI","Hawaii","HAW_KONA","Forereef","Mid","AGR",19.076322,-155.904967,11.27704968,12.49619019,1,"HAW-04277_10","MSW",2362.718917,"Hawaii","HAW_KONA","HAW_KONA","NOT","NOT","NOT","NOT","HAW_CR","HAW_KO","CR","OPEN",9451,"HAW_CRKO_CR_OPEN","NOT","HAW_KONA",""
"Diver","HAW-04277",12928,10,2.5,"GARS",0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,0,2019,"MHI","Hawaii","HAW_KONA","Forereef","Mid","AGR",19.076322,-155.904967,11.27704968,12.49619019,1,"HAW-04277_10","MSW",2362.718917,"Hawaii","HAW_KONA","HAW_KONA","NOT","NOT","NOT","NOT","HAW_CR","HAW_KO","CR","OPEN",9451,"HAW_CRKO_CR_OPEN","NOT","HAW_KONA",""
"Diver","HAW-04277",12928,10,2.5,"LEPT",0,0,1,0,0,NA,NA,NA,NA,NA,NA,0,0,2019,"MHI","Hawaii","HAW_KONA","Forereef","Mid","AGR",19.076322,-155.904967,11.27704968,12.49619019,1,"HAW-04277_10","MSW",2362.718917,"Hawaii","HAW_KONA","HAW_KONA","NOT","NOT","NOT","NOT","HAW_CR","HAW_KO","CR","OPEN",9451,"HAW_CRKO_CR_OPEN","NOT","HAW_KONA",""
"Diver","HAW-04277",12928,10,2.5,"MOSP",7,2.8,1,2,2,10.7142857142857,0.285714285714286,0,0,0,0,1,1,2019,"MHI","Hawaii","HAW_KONA","Forereef","Mid","AGR",19.076322,-155.904967,11.27704968,12.49619019,1,"HAW-04277_10","MSW",2362.718917,"Hawaii","HAW_KONA","HAW_KONA","NOT","NOT","NOT","NOT","HAW_CR","HAW_KO","CR","OPEN",9451,"HAW_CRKO_CR_OPEN","NOT","HAW_KONA",""
"Diver","HAW-04277",12928,10,2.5,"PAVS",1,0.4,1,0,0,5,0,0,0,0,0,1,0,2019,"MHI","Hawaii","HAW_KONA","Forereef","Mid","AGR",19.076322,-155.904967,11.27704968,12.49619019,1,"HAW-04277_10","MSW",2362.718917,"Hawaii","HAW_KONA","HAW_KONA","NOT","NOT","NOT","NOT","HAW_CR","HAW_KO","CR","OPEN",9451,"HAW_CRKO_CR_OPEN","NOT","HAW_KONA",""
"Diver","HAW-04277",12928,10,2.5,"POCS",0,0,1,0,0,NA,NA,NA,NA,NA,NA,0,0,2019,"MHI","Hawaii","HAW_KONA","Forereef","Mid","AGR",19.076322,-155.904967,11.27704968,12.49619019,1,"HAW-04277_10","MSW",2362.718917,"Hawaii","HAW_KONA","HAW_KONA","NOT","NOT","NOT","NOT","HAW_CR","HAW_KO","CR","OPEN",9451,"HAW_CRKO_CR_OPEN","NOT","HAW_KONA",""
"Diver","HAW-04277",12928,10,2.5,"POSP",45,18,1,8,8,12.4888888888889,11.2,0,0,0,0,1,1,2019,"MHI","Hawaii","HAW_KONA","Forereef","Mid","AGR",19.076322,-155.904967,11.27704968,12.49619019,1,"HAW-04277_10","MSW",2362.718917,"Hawaii","HAW_KONA","HAW_KONA","NOT","NOT","NOT","NOT","HAW_CR","HAW_KO","CR","OPEN",9451,"HAW_CRKO_CR_OPEN","NOT","HAW_KONA",""
"Diver","HAW-04277",12928,10,2.5,"PSSP",0,0,1,0,0,NA,NA,NA,NA,NA,NA,0,0,2019,"MHI","Hawaii","HAW_KONA","Forereef","Mid","AGR",19.076322,-155.904967,11.27704968,12.49619019,1,"HAW-04277_10","MSW",2362.718917,"Hawaii","HAW_KONA","HAW_KONA","NOT","NOT","NOT","NOT","HAW_CR","HAW_KO","CR","OPEN",9451,"HAW_CRKO_CR_OPEN","NOT","HAW_KONA",""
"Diver","HAW-04277",12928,10,2.5,"UNKN",0,0,1,0,0,NA,NA,NA,NA,NA,NA,0,0,2019,"MHI","Hawaii","HAW_KONA","Forereef","Mid","AGR",19.076322,-155.904967,11.27704968,12.49619019,1,"HAW-04277_10","MSW",2362.718917,"Hawaii","HAW_KONA","HAW_KONA","NOT","NOT","NOT","NOT","HAW_CR","HAW_KO","CR","OPEN",9451,"HAW_CRKO_CR_OPEN","NOT","HAW_KONA",""
"Diver","HAW-04277",12928,10,2.5,"BASP",0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,0,2019,"MHI","Hawaii","HAW_KONA","Forereef","Mid","AGR",19.076322,-155.904967,11.27704968,12.49619019,1,"HAW-04277_10","MSW",2362.718917,"Hawaii","HAW_KONA","HAW_KONA","NOT","NOT","NOT","NOT","HAW_CR","HAW_KO","CR","OPEN",9451,"HAW_CRKO_CR_OPEN","NOT","HAW_KONA",""
"Diver","HAW-04277",12928,10,2.5,"LESP",0,0,1,0,0,NA,NA,NA,NA,NA,NA,0,0,2019,"MHI","Hawaii","HAW_KONA","Forereef","Mid","AGR",19.076322,-155.904967,11.27704968,12.49619019,1,"HAW-04277_10","MSW",2362.718917,"Hawaii","HAW_KONA","HAW_KONA","NOT","NOT","NOT","NOT","HAW_CR","HAW_KO","CR","OPEN",9451,"HAW_CRKO_CR_OPEN","NOT","HAW_KONA",""
"Diver","HAW-04277",12928,10,2.5,"SSSS",53,21.2,1,10,10,12.1132075471698,9.54716981132075,0,0,0,0,1,1,2019,"MHI","Hawaii","HAW_KONA","Forereef","Mid","AGR",19.076322,-155.904967,11.27704968,12.49619019,1,"HAW-04277_10","MSW",2362.718917,"Hawaii","HAW_KONA","HAW_KONA","NOT","NOT","NOT","NOT","HAW_CR","HAW_KO","CR","OPEN",9451,"HAW_CRKO_CR_OPEN","NOT","HAW_KONA",""
"Diver","HAW-04231",12973,0,2.5,"CYPS",0,0,1,1,1,NA,NA,NA,NA,NA,NA,0,1,2019,"MHI","Hawaii","HAW_PUNA","Forereef","Mid","ROB",19.553661,-154.8712,8.229198415,10.66747943,1,"HAW-04231_0","CSC",1603.885128,"Hawaii","HAW_PUNA","HAW_PUNA","NOT","NOT","NOT","NOT","HAW_CM","HAW_PU","CM","OPEN",6416,"HAW_CMPU_CM_OPEN","NOT","HAW_PUNA",""
"Diver","HAW-04231",12973,0,2.5,"CYSP",0,0,1,0,0,NA,NA,NA,NA,NA,NA,0,0,2019,"MHI","Hawaii","HAW_PUNA","Forereef","Mid","ROB",19.553661,-154.8712,8.229198415,10.66747943,1,"HAW-04231_0","CSC",1603.885128,"Hawaii","HAW_PUNA","HAW_PUNA","NOT","NOT","NOT","NOT","HAW_CM","HAW_PU","CM","OPEN",6416,"HAW_CMPU_CM_OPEN","NOT","HAW_PUNA",""
"Diver","HAW-04231",12973,0,2.5,"FUSP",0,0,1,0,0,NA,NA,NA,NA,NA,NA,0,0,2019,"MHI","Hawaii","HAW_PUNA","Forereef","Mid","ROB",19.553661,-154.8712,8.229198415,10.66747943,1,"HAW-04231_0","CSC",1603.885128,"Hawaii","HAW_PUNA","HAW_PUNA","NOT","NOT","NOT","NOT","HAW_CM","HAW_PU","CM","OPEN",6416,"HAW_CMPU_CM_OPEN","NOT","HAW_PUNA",""
"Diver","HAW-04231",12973,0,2.5,"GARS",0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,0,2019,"MHI","Hawaii","HAW_PUNA","Forereef","Mid","ROB",19.553661,-154.8712,8.229198415,10.66747943,1,"HAW-04231_0","CSC",1603.885128,"Hawaii","HAW_PUNA","HAW_PUNA","NOT","NOT","NOT","NOT","HAW_CM","HAW_PU","CM","OPEN",6416,"HAW_CMPU_CM_OPEN","NOT","HAW_PUNA",""
"Diver","HAW-04231",12973,0,2.5,"LEPT",0,0,1,0,0,NA,NA,NA,NA,NA,NA,0,0,2019,"MHI","Hawaii","HAW_PUNA","Forereef","Mid","ROB",19.553661,-154.8712,8.229198415,10.66747943,1,"HAW-04231_0","CSC",1603.885128,"Hawaii","HAW_PUNA","HAW_PUNA","NOT","NOT","NOT","NOT","HAW_CM","HAW_PU","CM","OPEN",6416,"HAW_CMPU_CM_OPEN","NOT","HAW_PUNA",""
"Diver","HAW-04231",12973,0,2.5,"MOSP",1,0.4,1,19,19,6,50,0,0,0,0.4,1,1,2019,"MHI","Hawaii","HAW_PUNA","Forereef","Mid","ROB",19.553661,-154.8712,8.229198415,10.66747943,1,"HAW-04231_0","CSC",1603.885128,"Hawaii","HAW_PUNA","HAW_PUNA","NOT","NOT","NOT","NOT","HAW_CM","HAW_PU","CM","OPEN",6416,"HAW_CMPU_CM_OPEN","NOT","HAW_PUNA",""
"Diver","HAW-04231",12973,0,2.5,"PAVS",0,0,1,0,0,NA,NA,NA,NA,NA,NA,0,0,2019,"MHI","Hawaii","HAW_PUNA","Forereef","Mid","ROB",19.553661,-154.8712,8.229198415,10.66747943,1,"HAW-04231_0","CSC",1603.885128,"Hawaii","HAW_PUNA","HAW_PUNA","NOT","NOT","NOT","NOT","HAW_CM","HAW_PU","CM","OPEN",6416,"HAW_CMPU_CM_OPEN","NOT","HAW_PUNA",""
"Diver","HAW-04231",12973,0,2.5,"POCS",4,1.6,1,2,2,16.75,2,1.25,0,0,1.6,1,1,2019,"MHI","Hawaii","HAW_PUNA","Forereef","Mid","ROB",19.553661,-154.8712,8.229198415,10.66747943,1,"HAW-04231_0","CSC",1603.885128,"Hawaii","HAW_PUNA","HAW_PUNA","NOT","NOT","NOT","NOT","HAW_CM","HAW_PU","CM","OPEN",6416,"HAW_CMPU_CM_OPEN","NOT","HAW_PUNA",""
