"ANALYST","OBS_YEAR","MISSION_ID","SITE","TRANSECT","SEGMENT","SEGLENGTH","SEGWIDTH","NO_COLONY","SPCODE","EX_BOUND","FRAGMENT","JUVENILE","REMNANT","OLD_DEAD","MORPH_CODE","RDCAUSE1","RD_1","RDCAUSE2","RD_2","RDCAUSE3","RD_3","CON_1","EXTENT_1","SEV_1","CON_2","EXTENT_2","SEV_2","CON_3","EXTENT_3","SEV_3","Shape_Length","site_seg","COLONYID"
"NBO",2022,"RA2201","MAU-1222","A","5",2.5,1,0,"PVAR",0,0,0,0,40,"EM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.073086124,"MAU-1222 5",434
"NBO",2022,"RA2201","MAU-1222","A","5",2.5,1,0,"GEDW",0,0,0,0,10,"MD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.06062236,"MAU-1222 5",435
"NBO",2022,"RA2201","MAU-1222","A","5",2.5,1,0,"PVAR",0,0,0,0,10,"EM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.07905844,"MAU-1222 5",436
"NBO",2022,"RA2201","MAU-1222","A","5",2.5,1,0,"PHSP",0,0,0,0,70,"EM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.10334694,"MAU-1222 5",438
"NBO",2022,"RA2201","MAU-1222","A","5",2.5,1,0,"HCOE",0,0,0,0,15,"CO",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.056048523,"MAU-1222 5",439
"NBO",2022,"RA2201","MAU-1222","A","5",2.5,1,0,"PVAR",0,0,0,0,15,"EM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.070613639,"MAU-1222 5",440
"NBO",2022,"RA2201","MAU-1222","A","5",2.5,1,0,"PVAR",0,0,0,0,10,"EM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.032880523,"MAU-1222 5",441
"NBO",2022,"RA2201","MAU-1222","A","5",2.5,1,0,"PMEA",0,0,0,0,0,"BR",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.116579475,"MAU-1222 5",443
"NBO",2022,"RA2201","MAU-1222","A","5",2.5,1,0,"PVAR",0,0,0,0,80,"EM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.095169073,"MAU-1222 5",444
"NBO",2022,"RA2201","MAU-1222","A","5",2.5,1,0,"HCOE",0,0,0,0,0,"BR",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.183664516,"MAU-1222 5",445
"NBO",2022,"RA2201","MAU-1222","A","5",2.5,1,0,"PHSP",0,0,0,0,5,"EM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.055117652,"MAU-1222 5",446
"NBO",2022,"RA2201","MAU-1222","A","5",2.5,1,0,"PMEA",0,0,0,0,0,"BR",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.048504704,"MAU-1222 5",447
"NBO",2022,"RA2201","MAU-1222","A","5",2.5,1,0,"GEDW",0,0,0,0,60,"MD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.175518172,"MAU-1222 5",448
"NBO",2022,"RA2201","MAU-1222","A","5",2.5,1,0,"PHSP",0,0,0,0,15,"EM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.09473866,"MAU-1222 5",449
"NBO",2022,"RA2201","MAU-1222","A","5",2.5,1,0,"PVAR",0,0,0,0,15,"EM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.069086099,"MAU-1222 5",450
"NBO",2022,"RA2201","MAU-1222","A","5",2.5,1,0,"PCHI",0,0,0,0,70,"EM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.134776013,"MAU-1222 5",451
"NBO",2022,"RA2201","MAU-1222","A","5",2.5,1,0,"PVAR",0,0,0,0,60,"EM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.09212586,"MAU-1222 5",452
"NBO",2022,"RA2201","MAU-1222","A","5",2.5,1,0,"PVAR",0,0,0,0,40,"EM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.081293302,"MAU-1222 5",453
"NBO",2022,"RA2201","MAU-1222","A","5",2.5,1,0,"PVAR",0,0,0,0,15,"EM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.080226624,"MAU-1222 5",454
"NBO",2022,"RA2201","MAU-1222","A","5",2.5,1,0,"ACSP",0,0,0,0,40,"BR",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.282231567,"MAU-1222 5",455
"NBO",2022,"RA2201","MAU-1222","A","5",2.5,1,0,"HCOE",0,0,0,0,30,"BR",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.076798473,"MAU-1222 5",456
"NBO",2022,"RA2201","MAU-1222","A","5",2.5,1,0,"FASP",0,0,0,0,75,"MD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.079926596,"MAU-1222 5",457
"NBO",2022,"RA2201","MAU-1222","A","5",2.5,1,0,"PVAR",0,0,0,0,30,"EM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.06789478,"MAU-1222 5",458
"NBO",2022,"RA2201","MAU-1222","A","5",2.5,1,0,"GEDW",0,0,0,0,3,"MD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.058862788,"MAU-1222 5",459
"NBO",2022,"RA2201","MAU-1222","A","5",2.5,1,0,"HCOE",0,-1,0,0,5,"BR",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.234825412,"MAU-1222 5",460
"NBO",2022,"RA2201","MAU-1222","A","5",2.5,1,0,"STYS",0,0,0,0,5,"BR",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.20022337,"MAU-1222 5",461
"NBO",2022,"RA2201","MAU-1222","A","5",2.5,1,0,"PHSP",0,0,0,0,20,"EM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.128225295,"MAU-1222 5",462
"NBO",2022,"RA2201","MAU-1222","A","5",2.5,1,0,"PHSP",0,0,0,0,5,"EM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.085536053,"MAU-1222 5",463
"NBO",2022,"RA2201","MAU-1222","A","5",2.5,1,0,"AMYR",0,0,0,0,30,"EM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.059779607,"MAU-1222 5",464
"NBO",2022,"RA2201","MAU-1222","A","5",2.5,1,0,"PVAR",0,0,0,0,70,"EM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.100055968,"MAU-1222 5",465
"NBO",2022,"RA2201","MAU-1222","A","5",2.5,1,0,"PVAR",0,0,0,0,40,"EM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.09257611,"MAU-1222 5",466
"NBO",2022,"RA2201","MAU-1222","A","5",2.5,1,0,"PVAR",0,0,0,0,20,"EM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.19652106,"MAU-1222 5",467
"NBO",2022,"RA2201","MAU-1222","A","5",2.5,1,0,"PVAR",0,0,0,0,25,"EM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.132167335,"MAU-1222 5",468
"NBO",2022,"RA2201","MAU-1222","A","5",2.5,1,0,"PVAR",0,0,0,0,25,"EM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.087138984,"MAU-1222 5",469
"NBO",2022,"RA2201","MAU-1222","A","5",2.5,1,0,"FASP",0,0,0,0,70,"EM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.092118259,"MAU-1222 5",470
"NBO",2022,"RA2201","MAU-1222","A","5",2.5,1,0,"UNKN",0,-1,0,0,60,"MD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.053707574,"MAU-1222 5",471
"NBO",2022,"RA2201","MAU-1222","A","5",2.5,1,0,"AMYR",0,0,0,0,5,"MD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.166723796,"MAU-1222 5",472
"NBO",2022,"RA2201","MAU-1222","A","5",2.5,1,0,"GEDW",0,0,0,0,90,"MD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.108669583,"MAU-1222 5",473
"NBO",2022,"RA2201","MAU-1222","A","15",2.5,1,0,"AMYR",0,0,0,0,10,"EM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.132474171,"MAU-1222 15",474
"NBO",2022,"RA2201","MAU-1222","A","15",2.5,1,0,"AMYR",0,0,0,0,50,"MD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.072188275,"MAU-1222 15",475
"NBO",2022,"RA2201","MAU-1222","A","15",2.5,1,0,"PVAR",0,0,0,0,15,"EM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.08271972,"MAU-1222 15",476
"NBO",2022,"RA2201","MAU-1222","A","15",2.5,1,0,"HCOE",0,0,0,0,30,"CO",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.065100073,"MAU-1222 15",477
"NBO",2022,"RA2201","MAU-1222","A","15",2.5,1,0,"AMYR",0,0,0,0,5,"EM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.286942902,"MAU-1222 15",478
"NBO",2022,"RA2201","MAU-1222","A","15",2.5,1,0,"AMYR",0,0,0,0,30,"MD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.208213578,"MAU-1222 15",479
"NBO",2022,"RA2201","MAU-1222","A","15",2.5,1,0,"PMEA",0,0,0,0,0,"BR",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.086498216,"MAU-1222 15",480
"NBO",2022,"RA2201","MAU-1222","A","15",2.5,1,0,"ACUR",0,0,0,0,10,"MD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.083045909,"MAU-1222 15",481
"NBO",2022,"RA2201","MAU-1222","A","15",2.5,1,0,"AMYR",0,0,0,0,5,"EM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.11283473,"MAU-1222 15",482
"NBO",2022,"RA2201","MAU-1222","A","15",2.5,1,0,"PVAR",0,0,0,0,50,"EM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.210215001,"MAU-1222 15",485
"NBO",2022,"RA2201","MAU-1222","A","15",2.5,1,0,"PLUT",0,0,0,0,45,"MD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.221810666,"MAU-1222 15",486
"NBO",2022,"RA2201","MAU-1222","A","15",2.5,1,0,"AMYR",0,0,0,0,20,"MD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.53792376,"MAU-1222 15",487
"NBO",2022,"RA2201","MAU-1222","A","15",2.5,1,0,"FASP",0,0,0,0,15,"MD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.067211593,"MAU-1222 15",488
"NBO",2022,"RA2201","MAU-1222","A","15",2.5,1,0,"AMYR",0,0,0,0,20,"EM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.264359021,"MAU-1222 15",489
"NBO",2022,"RA2201","MAU-1222","A","15",2.5,1,0,"PMEA",0,0,0,0,5,"BR",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.075491958,"MAU-1222 15",491
"NBO",2022,"RA2201","MAU-1222","A","15",2.5,1,0,"AMYR",0,0,0,0,5,"EM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.07736396,"MAU-1222 15",492
"NBO",2022,"RA2201","MAU-1222","A","15",2.5,1,0,"GEDW",0,0,0,0,15,"MD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.123826161,"MAU-1222 15",493
"NBO",2022,"RA2201","MAU-1222","A","15",2.5,1,0,"PVAR",0,0,0,0,50,"EM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.284566261,"MAU-1222 15",494
"NBO",2022,"RA2201","MAU-1222","A","15",2.5,1,0,"FSTE",0,0,0,0,20,"ML",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.088066509,"MAU-1222 15",496
"NBO",2022,"RA2201","MAU-1222","A","15",2.5,1,0,"AMYR",0,0,0,0,15,"EM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.103566406,"MAU-1222 15",497
"NBO",2022,"RA2201","MAU-1222","A","15",2.5,1,0,"HCOE",0,0,0,0,5,"CO",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.085824702,"MAU-1222 15",498
"NBO",2022,"RA2201","MAU-1222","A","15",2.5,1,0,"HCOE",0,0,0,0,5,"CO",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0510124,"MAU-1222 15",499
"NBO",2022,"RA2201","MAU-1222","A","15",2.5,1,0,"GEDW",0,0,0,0,5,"MD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.066591501,"MAU-1222 15",501
"NBO",2022,"RA2201","MAU-1222","A","15",2.5,1,0,"PVAR",0,0,0,0,25,"EM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.190489662,"MAU-1222 15",502
"NBO",2022,"RA2201","MAU-1222","A","15",2.5,1,0,"ACAS",0,0,0,0,10,"EM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.049999011,"MAU-1222 15",503
"NBO",2022,"RA2201","MAU-1222","A","15",2.5,1,0,"PHSP",0,0,0,0,40,"EM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.113807138,"MAU-1222 15",505
"NBO",2022,"RA2201","MAU-1222","A","15",2.5,1,0,"PVAR",0,0,0,0,10,"EM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.076930808,"MAU-1222 15",506
"NBO",2022,"RA2201","MAU-1222","A","15",2.5,1,0,"AMYR",0,0,0,0,15,"EM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.055371606,"MAU-1222 15",507
"NBO",2022,"RA2201","MAU-1222","A","15",2.5,1,0,"PHSP",0,0,0,0,5,"EM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.081576499,"MAU-1222 15",508
"NBO",2022,"RA2201","MAU-1222","A","15",2.5,1,0,"GEDW",0,0,0,0,65,"MD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.128133052,"MAU-1222 15",509
"NBO",2022,"RA2201","MAU-1222","A","15",2.5,1,0,"AMYR",0,0,0,0,15,"EM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.210795641,"MAU-1222 15",510
"NBO",2022,"RA2201","MAU-1222","A","15",2.5,1,0,"FMAT",0,0,0,0,15,"EM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.050734308,"MAU-1222 15",511
"NBO",2022,"RA2201","MAU-1222","A","15",2.5,1,0,"GEDW",0,0,0,0,65,"MD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.220163244,"MAU-1222 15",512
"NBO",2022,"RA2201","MAU-1222","A","15",2.5,1,0,"PVAR",0,0,0,0,35,"EM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.13395349,"MAU-1222 15",513
"NBO",2022,"RA2201","MAU-1222","A","15",2.5,1,0,"GOSP",0,0,0,0,0,"MD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.103777275,"MAU-1222 15",514
"NBO",2022,"RA2201","MAU-1222","A","15",2.5,1,0,"ACUR",0,0,0,0,50,"MD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.103768816,"MAU-1222 15",515
"NBO",2022,"RA2201","MAU-1222","A","15",2.5,1,0,"POCS",0,0,0,0,0,"BR",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.079452257,"MAU-1222 15",516
"NBO",2022,"RA2201","MAU-1222","A","15",2.5,1,0,"GRET",0,0,0,0,80,"MD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.094588165,"MAU-1222 15",517
"NBO",2022,"RA2201","MAU-1222","A","15",2.5,1,0,"GEDW",0,0,0,0,30,"MD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.131304689,"MAU-1222 15",518
"NBO",2022,"RA2201","MAU-1222","A","15",2.5,1,0,"AMYR",0,0,0,0,15,"EM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.066256858,"MAU-1222 15",519
"NBO",2022,"RA2201","MAU-1222","A","15",2.5,1,0,"PVAR",0,0,0,0,80,"EM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.07530549,"MAU-1222 15",520
"NBO",2022,"RA2201","MAU-1222","A","15",2.5,1,0,"AMYR",0,0,0,0,10,"EM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.144129595,"MAU-1222 15",521
"NBO",2022,"RA2201","MAU-1222","A","15",2.5,1,0,"AMYR",0,0,0,0,15,"MD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.368052457,"MAU-1222 15",522
"NBO",2022,"RA2201","MAU-1222","A","15",2.5,1,0,"PMEA",0,0,0,0,0,"BR",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.054129614,"MAU-1222 15",523
"NBO",2022,"RA2201","MAU-1222","A","15",2.5,1,0,"PVAR",0,0,0,0,75,"EM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.306429297,"MAU-1222 15",524
"NBO",2022,"RA2201","MAU-1222","A","15",2.5,1,0,"PHSP",0,0,0,0,75,"EM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.162912993,"MAU-1222 15",525
"NBO",2022,"RA2201","MAU-1222","A","15",2.5,1,0,"GEDW",0,0,0,0,50,"MD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.054438495,"MAU-1222 15",526
"NBO",2022,"RA2201","MAU-1222","A","15",2.5,1,0,"HCOE",0,0,0,0,5,"MD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.114460069,"MAU-1222 15",527
"NBO",2022,"RA2201","MAU-1222","A","15",2.5,1,0,"UNKN",0,0,0,0,30,"MD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.052279983,"MAU-1222 15",528
"NBO",2022,"RA2201","MAU-1222","A","15",2.5,1,0,"HCOE",0,0,0,0,35,"MD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.047608888,"MAU-1222 15",529
"NBO",2022,"RA2201","MAU-1222","A","15",2.5,1,0,"LPUR",0,0,0,0,10,"EM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.096957848,"MAU-1222 15",530
"NBO",2022,"RA2201","MAU-1222","A","15",2.5,1,0,"PVAR",0,0,0,0,75,"MD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.069996063,"MAU-1222 15",531
"NBO",2022,"RA2201","MAU-1222","A","15",2.5,1,0,"PCHI",0,0,0,0,40,"EM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.275756058,"MAU-1222 15",532
"NBO",2022,"RA2201","MAU-1222","A","15",2.5,1,0,"PVAR",0,0,0,0,60,"EM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.219380281,"MAU-1222 15",533
"NBO",2022,"RA2201","MAU-1222","A","15",2.5,1,0,"AMYR",0,0,0,0,40,"EM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.102989321,"MAU-1222 15",534
"NBO",2022,"RA2201","MAU-1222","A","15",2.5,1,0,"PHSP",0,0,0,0,85,"EM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.296166264,"MAU-1222 15",535
"NBO",2022,"RA2201","MAU-1222","A","15",2.5,1,0,"HCOE",0,0,0,0,5,"MD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.126909267,"MAU-1222 15",536
"NBO",2022,"RA2201","MAU-1222","A","15",2.5,1,0,"PMEA",0,0,0,0,0,"BR",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.121644183,"MAU-1222 15",537
"NBO",2022,"RA2201","MAU-1222","A","15",2.5,1,0,"GEDW",0,0,0,0,50,"MD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.123973099,"MAU-1222 15",538
"NBO",2022,"RA2201","MAU-1222","A","15",2.5,1,0,"UNKN",0,0,0,0,75,"MD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.111473168,"MAU-1222 15",539
"NBO",2022,"RA2201","MAU-1222","A","15",2.5,1,0,"UNKN",0,0,0,0,40,"MD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.071057926,"MAU-1222 15",540
"NBO",2022,"RA2201","MAU-1222","A","15",2.5,1,0,"AMYR",0,0,0,0,20,"EM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.972800885,"MAU-1222 15",541
"JC",2022,"RA2201","PAG-1323","A","0",2.5,1,0,"FASP",0,0,0,0,10,"EM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.093884758,"PAG-1323 0",542
"JC",2022,"RA2201","PAG-1323","A","0",2.5,1,0,"GASP",0,0,0,0,2,"EM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.107764804,"PAG-1323 0",543
"JC",2022,"RA2201","PAG-1323","A","0",2.5,1,0,"GASP",0,0,0,0,1,"EM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.085841343,"PAG-1323 0",544
"JC",2022,"RA2201","PAG-1323","A","0",2.5,1,0,"PVAR",0,0,0,0,90,"EM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.14344216,"PAG-1323 0",545
"JC",2022,"RA2201","PAG-1323","A","0",2.5,1,0,"FSTE",0,0,0,0,85,"EM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.467424347,"PAG-1323 0",546
"JC",2022,"RA2201","PAG-1323","A","0",2.5,1,0,"GASP",0,0,0,0,8,"MD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.138612872,"PAG-1323 0",548
"JC",2022,"RA2201","PAG-1323","A","0",2.5,1,0,"AMYR",0,0,0,0,25,"EM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.056124686,"PAG-1323 0",552
"JC",2022,"RA2201","PAG-1323","A","0",2.5,1,0,"PCHI",0,0,0,0,45,"EM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.053681787,"PAG-1323 0",554
"JC",2022,"RA2201","PAG-1323","A","0",2.5,1,0,"FASP",0,0,0,0,95,"MD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.058721414,"PAG-1323 0",555
"JC",2022,"RA2201","PAG-1323","A","0",2.5,1,0,"GASP",0,0,0,0,8,"MD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.202638844,"PAG-1323 0",558
"JC",2022,"RA2201","PAG-1323","A","0",2.5,1,0,"GEDW",0,0,0,0,70,"MD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.067409881,"PAG-1323 0",559
"JC",2022,"RA2201","PAG-1323","A","0",2.5,1,0,"GEDW",0,0,0,0,30,"MD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.068087792,"PAG-1323 0",560
"JC",2022,"RA2201","PAG-1323","A","0",2.5,1,0,"GASP",0,0,0,0,5,"MD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.125736495,"PAG-1323 0",561
"JC",2022,"RA2201","PAG-1323","A","0",2.5,1,0,"GASP",0,0,0,0,40,"MD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.123766053,"PAG-1323 0",562
"JC",2022,"RA2201","PAG-1323","A","0",2.5,1,0,"GEDW",0,0,0,0,98,"MD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.057227309,"PAG-1323 0",563
"JC",2022,"RA2201","PAG-1323","A","0",2.5,1,0,"GEDW",0,0,0,0,95,"MD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.055568961,"PAG-1323 0",564
"JC",2022,"RA2201","PAG-1323","A","0",2.5,1,0,"PCHI",0,0,0,0,97,"EM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.158252578,"PAG-1323 0",565
"JC",2022,"RA2201","PAG-1323","A","0",2.5,1,0,"PCHI",0,0,0,0,25,"EM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.057062901,"PAG-1323 0",566
