"METHOD","SITE","SITEVISITID","TRANSECTAREA_ad","GENUS_CODE","AdColCount","AdColDen","TRANSECTAREA_j","JuvColCount","JuvColDen","Ave.size","Ave.od","Ave.rd","AcuteDZ","ChronicDZ","BLE","AcuteDZ_prev","BLE_prev","ChronicDZ_prev","Adpres.abs","Juvpres.abs","OBS_YEAR","REGION","ISLAND","SEC_NAME","REEF_ZONE","DEPTH_BIN","HABITAT_CODE","LATITUDE","LONGITUDE","MIN_DEPTH_M","MAX_DEPTH_M","AREA_HA","REP_CARD","RAMP_CURRENT","RAMP_BASIC","MARI2011","MARI2014","TUT10_12","AS_SANCTUARY","bA_BENTHIC_REP_CARD","bBENTHIC_SEC_CODE","bGEN_MHI_STRUCTURE","bPROTECTION_DS","NH","BENTHIC_BASIC","SAMOA_CLIMATE","BENTHIC_2018","NOTES","DB_RZ","STRATANAME","ANALYSIS_SCHEMA","DOMAIN_SCHEMA","ANALYSIS_YEAR"
"Diver","MOL-02276",12864,10,"LEPT",0,0,3,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,2019,"MHI","Molokai","MOL_SOUTH","Forereef","Shallow","PAV",21.05343,-156.83035,1.523925632,1.523925632,4232.003508,"Maui-nui","MOL_SOUTH","MOL_SOUTH","NOT","NOT","NOT","NOT","MOL_CR","MOL_SO","CR","OPEN",16928,"MOL_CRSO_CR_OPEN","NOT","MOL_SOUTH","","Shallow_Forereef","MOL_SOUTH_Shallow_Forereef","MOL_SOUTH_Shallow_Forereef","MOL_SOUTH",2019
"Diver","MOL-02276",12864,10,"LESP",0,0,3,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,2019,"MHI","Molokai","MOL_SOUTH","Forereef","Shallow","PAV",21.05343,-156.83035,1.523925632,1.523925632,4232.003508,"Maui-nui","MOL_SOUTH","MOL_SOUTH","NOT","NOT","NOT","NOT","MOL_CR","MOL_SO","CR","OPEN",16928,"MOL_CRSO_CR_OPEN","NOT","MOL_SOUTH","","Shallow_Forereef","MOL_SOUTH_Shallow_Forereef","MOL_SOUTH_Shallow_Forereef","MOL_SOUTH",2019
"Diver","MOL-02276",12864,10,"MOSP",0,0,3,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,2019,"MHI","Molokai","MOL_SOUTH","Forereef","Shallow","PAV",21.05343,-156.83035,1.523925632,1.523925632,4232.003508,"Maui-nui","MOL_SOUTH","MOL_SOUTH","NOT","NOT","NOT","NOT","MOL_CR","MOL_SO","CR","OPEN",16928,"MOL_CRSO_CR_OPEN","NOT","MOL_SOUTH","","Shallow_Forereef","MOL_SOUTH_Shallow_Forereef","MOL_SOUTH_Shallow_Forereef","MOL_SOUTH",2019
"Diver","MOL-02276",12864,10,"PAVS",0,0,3,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,2019,"MHI","Molokai","MOL_SOUTH","Forereef","Shallow","PAV",21.05343,-156.83035,1.523925632,1.523925632,4232.003508,"Maui-nui","MOL_SOUTH","MOL_SOUTH","NOT","NOT","NOT","NOT","MOL_CR","MOL_SO","CR","OPEN",16928,"MOL_CRSO_CR_OPEN","NOT","MOL_SOUTH","","Shallow_Forereef","MOL_SOUTH_Shallow_Forereef","MOL_SOUTH_Shallow_Forereef","MOL_SOUTH",2019
"Diver","MOL-02276",12864,10,"POCS",17,1.7,3,1,0.333333333333333,9.05882352941176,4.58823529411765,0,0,0,0,0,0,0,1,1,2019,"MHI","Molokai","MOL_SOUTH","Forereef","Shallow","PAV",21.05343,-156.83035,1.523925632,1.523925632,4232.003508,"Maui-nui","MOL_SOUTH","MOL_SOUTH","NOT","NOT","NOT","NOT","MOL_CR","MOL_SO","CR","OPEN",16928,"MOL_CRSO_CR_OPEN","NOT","MOL_SOUTH","","Shallow_Forereef","MOL_SOUTH_Shallow_Forereef","MOL_SOUTH_Shallow_Forereef","MOL_SOUTH",2019
"Diver","MOL-02276",12864,10,"POSP",19,1.9,3,5,1.66666666666667,34.8947368421053,21.3157894736842,0,0,0,0,0,0,0,1,1,2019,"MHI","Molokai","MOL_SOUTH","Forereef","Shallow","PAV",21.05343,-156.83035,1.523925632,1.523925632,4232.003508,"Maui-nui","MOL_SOUTH","MOL_SOUTH","NOT","NOT","NOT","NOT","MOL_CR","MOL_SO","CR","OPEN",16928,"MOL_CRSO_CR_OPEN","NOT","MOL_SOUTH","","Shallow_Forereef","MOL_SOUTH_Shallow_Forereef","MOL_SOUTH_Shallow_Forereef","MOL_SOUTH",2019
"Diver","MOL-02276",12864,10,"PSSP",0,0,3,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,2019,"MHI","Molokai","MOL_SOUTH","Forereef","Shallow","PAV",21.05343,-156.83035,1.523925632,1.523925632,4232.003508,"Maui-nui","MOL_SOUTH","MOL_SOUTH","NOT","NOT","NOT","NOT","MOL_CR","MOL_SO","CR","OPEN",16928,"MOL_CRSO_CR_OPEN","NOT","MOL_SOUTH","","Shallow_Forereef","MOL_SOUTH_Shallow_Forereef","MOL_SOUTH_Shallow_Forereef","MOL_SOUTH",2019
"Diver","MOL-02276",12864,10,"UNKN",0,0,3,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,2019,"MHI","Molokai","MOL_SOUTH","Forereef","Shallow","PAV",21.05343,-156.83035,1.523925632,1.523925632,4232.003508,"Maui-nui","MOL_SOUTH","MOL_SOUTH","NOT","NOT","NOT","NOT","MOL_CR","MOL_SO","CR","OPEN",16928,"MOL_CRSO_CR_OPEN","NOT","MOL_SOUTH","","Shallow_Forereef","MOL_SOUTH_Shallow_Forereef","MOL_SOUTH_Shallow_Forereef","MOL_SOUTH",2019
"Diver","MOL-02276",12864,10,"SSSS",36,3.6,3,6,2,22.6944444444444,13.4166666666667,0,0,0,0,0,0,0,1,1,2019,"MHI","Molokai","MOL_SOUTH","Forereef","Shallow","PAV",21.05343,-156.83035,1.523925632,1.523925632,4232.003508,"Maui-nui","MOL_SOUTH","MOL_SOUTH","NOT","NOT","NOT","NOT","MOL_CR","MOL_SO","CR","OPEN",16928,"MOL_CRSO_CR_OPEN","NOT","MOL_SOUTH","","Shallow_Forereef","MOL_SOUTH_Shallow_Forereef","MOL_SOUTH_Shallow_Forereef","MOL_SOUTH",2019
"Diver","MOL-02240",12778,7.5,"BASP",0,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,2019,"MHI","Molokai","MOL_PALI","Forereef","Shallow","ROB",21.170277,-156.930981,4.876562024,6.09570253,516.2585992,"Maui-nui","MOL_PALI","MOL_PALI","NOT","NOT","NOT","NOT","MOL_CM","MOL_PA","CM","OPEN",2065,"MOL_CMPA_CM_OPEN","NOT","MOL_PALI","","Shallow_Forereef","MOL_PALI_Shallow_Forereef","MOL_PALI_Shallow_Forereef","MOL_PALI",2019
"Diver","MOL-02240",12778,7.5,"CYPS",0,0,3,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,2019,"MHI","Molokai","MOL_PALI","Forereef","Shallow","ROB",21.170277,-156.930981,4.876562024,6.09570253,516.2585992,"Maui-nui","MOL_PALI","MOL_PALI","NOT","NOT","NOT","NOT","MOL_CM","MOL_PA","CM","OPEN",2065,"MOL_CMPA_CM_OPEN","NOT","MOL_PALI","","Shallow_Forereef","MOL_PALI_Shallow_Forereef","MOL_PALI_Shallow_Forereef","MOL_PALI",2019
"Diver","MOL-02240",12778,7.5,"CYSP",0,0,3,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,2019,"MHI","Molokai","MOL_PALI","Forereef","Shallow","ROB",21.170277,-156.930981,4.876562024,6.09570253,516.2585992,"Maui-nui","MOL_PALI","MOL_PALI","NOT","NOT","NOT","NOT","MOL_CM","MOL_PA","CM","OPEN",2065,"MOL_CMPA_CM_OPEN","NOT","MOL_PALI","","Shallow_Forereef","MOL_PALI_Shallow_Forereef","MOL_PALI_Shallow_Forereef","MOL_PALI",2019
"Diver","MOL-02240",12778,7.5,"FUSP",0,0,3,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,2019,"MHI","Molokai","MOL_PALI","Forereef","Shallow","ROB",21.170277,-156.930981,4.876562024,6.09570253,516.2585992,"Maui-nui","MOL_PALI","MOL_PALI","NOT","NOT","NOT","NOT","MOL_CM","MOL_PA","CM","OPEN",2065,"MOL_CMPA_CM_OPEN","NOT","MOL_PALI","","Shallow_Forereef","MOL_PALI_Shallow_Forereef","MOL_PALI_Shallow_Forereef","MOL_PALI",2019
"Diver","MOL-02240",12778,7.5,"LEPT",0,0,3,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,2019,"MHI","Molokai","MOL_PALI","Forereef","Shallow","ROB",21.170277,-156.930981,4.876562024,6.09570253,516.2585992,"Maui-nui","MOL_PALI","MOL_PALI","NOT","NOT","NOT","NOT","MOL_CM","MOL_PA","CM","OPEN",2065,"MOL_CMPA_CM_OPEN","NOT","MOL_PALI","","Shallow_Forereef","MOL_PALI_Shallow_Forereef","MOL_PALI_Shallow_Forereef","MOL_PALI",2019
"Diver","MOL-02240",12778,7.5,"LESP",0,0,3,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,2019,"MHI","Molokai","MOL_PALI","Forereef","Shallow","ROB",21.170277,-156.930981,4.876562024,6.09570253,516.2585992,"Maui-nui","MOL_PALI","MOL_PALI","NOT","NOT","NOT","NOT","MOL_CM","MOL_PA","CM","OPEN",2065,"MOL_CMPA_CM_OPEN","NOT","MOL_PALI","","Shallow_Forereef","MOL_PALI_Shallow_Forereef","MOL_PALI_Shallow_Forereef","MOL_PALI",2019
"Diver","MOL-02240",12778,7.5,"MOSP",0,0,3,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,2019,"MHI","Molokai","MOL_PALI","Forereef","Shallow","ROB",21.170277,-156.930981,4.876562024,6.09570253,516.2585992,"Maui-nui","MOL_PALI","MOL_PALI","NOT","NOT","NOT","NOT","MOL_CM","MOL_PA","CM","OPEN",2065,"MOL_CMPA_CM_OPEN","NOT","MOL_PALI","","Shallow_Forereef","MOL_PALI_Shallow_Forereef","MOL_PALI_Shallow_Forereef","MOL_PALI",2019
"Diver","MOL-02240",12778,7.5,"PAVS",0,0,3,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,2019,"MHI","Molokai","MOL_PALI","Forereef","Shallow","ROB",21.170277,-156.930981,4.876562024,6.09570253,516.2585992,"Maui-nui","MOL_PALI","MOL_PALI","NOT","NOT","NOT","NOT","MOL_CM","MOL_PA","CM","OPEN",2065,"MOL_CMPA_CM_OPEN","NOT","MOL_PALI","","Shallow_Forereef","MOL_PALI_Shallow_Forereef","MOL_PALI_Shallow_Forereef","MOL_PALI",2019
"Diver","MOL-02240",12778,7.5,"POCS",6,0.8,3,8,2.66666666666667,7.83333333333333,0,0,0,0,0,0,0,0,1,1,2019,"MHI","Molokai","MOL_PALI","Forereef","Shallow","ROB",21.170277,-156.930981,4.876562024,6.09570253,516.2585992,"Maui-nui","MOL_PALI","MOL_PALI","NOT","NOT","NOT","NOT","MOL_CM","MOL_PA","CM","OPEN",2065,"MOL_CMPA_CM_OPEN","NOT","MOL_PALI","","Shallow_Forereef","MOL_PALI_Shallow_Forereef","MOL_PALI_Shallow_Forereef","MOL_PALI",2019
"Diver","MOL-02240",12778,7.5,"POSP",7,0.933333333333333,3,8,2.66666666666667,10,13.5714285714286,0,0,0,0,0,0,0,1,1,2019,"MHI","Molokai","MOL_PALI","Forereef","Shallow","ROB",21.170277,-156.930981,4.876562024,6.09570253,516.2585992,"Maui-nui","MOL_PALI","MOL_PALI","NOT","NOT","NOT","NOT","MOL_CM","MOL_PA","CM","OPEN",2065,"MOL_CMPA_CM_OPEN","NOT","MOL_PALI","","Shallow_Forereef","MOL_PALI_Shallow_Forereef","MOL_PALI_Shallow_Forereef","MOL_PALI",2019
"Diver","MOL-02240",12778,7.5,"PSSP",0,0,3,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,2019,"MHI","Molokai","MOL_PALI","Forereef","Shallow","ROB",21.170277,-156.930981,4.876562024,6.09570253,516.2585992,"Maui-nui","MOL_PALI","MOL_PALI","NOT","NOT","NOT","NOT","MOL_CM","MOL_PA","CM","OPEN",2065,"MOL_CMPA_CM_OPEN","NOT","MOL_PALI","","Shallow_Forereef","MOL_PALI_Shallow_Forereef","MOL_PALI_Shallow_Forereef","MOL_PALI",2019
"Diver","MOL-02240",12778,7.5,"UNKN",0,0,3,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,2019,"MHI","Molokai","MOL_PALI","Forereef","Shallow","ROB",21.170277,-156.930981,4.876562024,6.09570253,516.2585992,"Maui-nui","MOL_PALI","MOL_PALI","NOT","NOT","NOT","NOT","MOL_CM","MOL_PA","CM","OPEN",2065,"MOL_CMPA_CM_OPEN","NOT","MOL_PALI","","Shallow_Forereef","MOL_PALI_Shallow_Forereef","MOL_PALI_Shallow_Forereef","MOL_PALI",2019
"Diver","MOL-02240",12778,7.5,"SSSS",13,1.73333333333333,3,16,5.33333333333333,9,7.30769230769231,0,0,0,0,0,0,0,1,1,2019,"MHI","Molokai","MOL_PALI","Forereef","Shallow","ROB",21.170277,-156.930981,4.876562024,6.09570253,516.2585992,"Maui-nui","MOL_PALI","MOL_PALI","NOT","NOT","NOT","NOT","MOL_CM","MOL_PA","CM","OPEN",2065,"MOL_CMPA_CM_OPEN","NOT","MOL_PALI","","Shallow_Forereef","MOL_PALI_Shallow_Forereef","MOL_PALI_Shallow_Forereef","MOL_PALI",2019
"Diver","HAW-03434",12868,5,"BASP",0,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,2019,"MHI","Hawaii","HAW_HAMAKUA","Forereef","Deep","ROB",20.069002,-155.391537,20.7253886,21.94452911,1479.311358,"Hawaii","HAW_HAMAKUA","HAW_HAMAKUA","NOT","NOT","NOT","NOT","HAW_CM","HAW_HA","CM","OPEN",5917,"HAW_CMHA_CM_OPEN","NOT","HAW_HAMAKUA","Not much hard/soft information","Deep_Forereef","HAW_HAMAKUA_Deep_Forereef","HAW_HAMAKUA_Deep_Forereef","HAW_HAMAKUA",2019
"Diver","HAW-03434",12868,5,"CYPS",0,0,2,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,2019,"MHI","Hawaii","HAW_HAMAKUA","Forereef","Deep","ROB",20.069002,-155.391537,20.7253886,21.94452911,1479.311358,"Hawaii","HAW_HAMAKUA","HAW_HAMAKUA","NOT","NOT","NOT","NOT","HAW_CM","HAW_HA","CM","OPEN",5917,"HAW_CMHA_CM_OPEN","NOT","HAW_HAMAKUA","Not much hard/soft information","Deep_Forereef","HAW_HAMAKUA_Deep_Forereef","HAW_HAMAKUA_Deep_Forereef","HAW_HAMAKUA",2019
"Diver","HAW-03434",12868,5,"CYSP",0,0,2,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,2019,"MHI","Hawaii","HAW_HAMAKUA","Forereef","Deep","ROB",20.069002,-155.391537,20.7253886,21.94452911,1479.311358,"Hawaii","HAW_HAMAKUA","HAW_HAMAKUA","NOT","NOT","NOT","NOT","HAW_CM","HAW_HA","CM","OPEN",5917,"HAW_CMHA_CM_OPEN","NOT","HAW_HAMAKUA","Not much hard/soft information","Deep_Forereef","HAW_HAMAKUA_Deep_Forereef","HAW_HAMAKUA_Deep_Forereef","HAW_HAMAKUA",2019
"Diver","HAW-03434",12868,5,"FUSP",0,0,2,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,2019,"MHI","Hawaii","HAW_HAMAKUA","Forereef","Deep","ROB",20.069002,-155.391537,20.7253886,21.94452911,1479.311358,"Hawaii","HAW_HAMAKUA","HAW_HAMAKUA","NOT","NOT","NOT","NOT","HAW_CM","HAW_HA","CM","OPEN",5917,"HAW_CMHA_CM_OPEN","NOT","HAW_HAMAKUA","Not much hard/soft information","Deep_Forereef","HAW_HAMAKUA_Deep_Forereef","HAW_HAMAKUA_Deep_Forereef","HAW_HAMAKUA",2019
"Diver","HAW-03434",12868,5,"LEPT",0,0,2,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,2019,"MHI","Hawaii","HAW_HAMAKUA","Forereef","Deep","ROB",20.069002,-155.391537,20.7253886,21.94452911,1479.311358,"Hawaii","HAW_HAMAKUA","HAW_HAMAKUA","NOT","NOT","NOT","NOT","HAW_CM","HAW_HA","CM","OPEN",5917,"HAW_CMHA_CM_OPEN","NOT","HAW_HAMAKUA","Not much hard/soft information","Deep_Forereef","HAW_HAMAKUA_Deep_Forereef","HAW_HAMAKUA_Deep_Forereef","HAW_HAMAKUA",2019
"Diver","HAW-03434",12868,5,"LESP",0,0,2,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,2019,"MHI","Hawaii","HAW_HAMAKUA","Forereef","Deep","ROB",20.069002,-155.391537,20.7253886,21.94452911,1479.311358,"Hawaii","HAW_HAMAKUA","HAW_HAMAKUA","NOT","NOT","NOT","NOT","HAW_CM","HAW_HA","CM","OPEN",5917,"HAW_CMHA_CM_OPEN","NOT","HAW_HAMAKUA","Not much hard/soft information","Deep_Forereef","HAW_HAMAKUA_Deep_Forereef","HAW_HAMAKUA_Deep_Forereef","HAW_HAMAKUA",2019
"Diver","HAW-03434",12868,5,"MOSP",25,5,2,12,6,11.88,11,0,0,0,0,0,0,0,1,1,2019,"MHI","Hawaii","HAW_HAMAKUA","Forereef","Deep","ROB",20.069002,-155.391537,20.7253886,21.94452911,1479.311358,"Hawaii","HAW_HAMAKUA","HAW_HAMAKUA","NOT","NOT","NOT","NOT","HAW_CM","HAW_HA","CM","OPEN",5917,"HAW_CMHA_CM_OPEN","NOT","HAW_HAMAKUA","Not much hard/soft information","Deep_Forereef","HAW_HAMAKUA_Deep_Forereef","HAW_HAMAKUA_Deep_Forereef","HAW_HAMAKUA",2019
"Diver","HAW-03434",12868,5,"PAVS",0,0,2,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,2019,"MHI","Hawaii","HAW_HAMAKUA","Forereef","Deep","ROB",20.069002,-155.391537,20.7253886,21.94452911,1479.311358,"Hawaii","HAW_HAMAKUA","HAW_HAMAKUA","NOT","NOT","NOT","NOT","HAW_CM","HAW_HA","CM","OPEN",5917,"HAW_CMHA_CM_OPEN","NOT","HAW_HAMAKUA","Not much hard/soft information","Deep_Forereef","HAW_HAMAKUA_Deep_Forereef","HAW_HAMAKUA_Deep_Forereef","HAW_HAMAKUA",2019
"Diver","HAW-03434",12868,5,"POCS",2,0.4,2,1,0.5,18,5,0,0,0,0,0,0,0,1,1,2019,"MHI","Hawaii","HAW_HAMAKUA","Forereef","Deep","ROB",20.069002,-155.391537,20.7253886,21.94452911,1479.311358,"Hawaii","HAW_HAMAKUA","HAW_HAMAKUA","NOT","NOT","NOT","NOT","HAW_CM","HAW_HA","CM","OPEN",5917,"HAW_CMHA_CM_OPEN","NOT","HAW_HAMAKUA","Not much hard/soft information","Deep_Forereef","HAW_HAMAKUA_Deep_Forereef","HAW_HAMAKUA_Deep_Forereef","HAW_HAMAKUA",2019
"Diver","HAW-03434",12868,5,"POSP",39,7.8,2,7,3.5,17.3076923076923,19.6410256410256,0,0,0.6,0,0,0,7.69230769230769,1,1,2019,"MHI","Hawaii","HAW_HAMAKUA","Forereef","Deep","ROB",20.069002,-155.391537,20.7253886,21.94452911,1479.311358,"Hawaii","HAW_HAMAKUA","HAW_HAMAKUA","NOT","NOT","NOT","NOT","HAW_CM","HAW_HA","CM","OPEN",5917,"HAW_CMHA_CM_OPEN","NOT","HAW_HAMAKUA","Not much hard/soft information","Deep_Forereef","HAW_HAMAKUA_Deep_Forereef","HAW_HAMAKUA_Deep_Forereef","HAW_HAMAKUA",2019
"Diver","HAW-03434",12868,5,"PSSP",0,0,2,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,2019,"MHI","Hawaii","HAW_HAMAKUA","Forereef","Deep","ROB",20.069002,-155.391537,20.7253886,21.94452911,1479.311358,"Hawaii","HAW_HAMAKUA","HAW_HAMAKUA","NOT","NOT","NOT","NOT","HAW_CM","HAW_HA","CM","OPEN",5917,"HAW_CMHA_CM_OPEN","NOT","HAW_HAMAKUA","Not much hard/soft information","Deep_Forereef","HAW_HAMAKUA_Deep_Forereef","HAW_HAMAKUA_Deep_Forereef","HAW_HAMAKUA",2019
"Diver","HAW-03434",12868,5,"UNKN",0,0,2,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,2019,"MHI","Hawaii","HAW_HAMAKUA","Forereef","Deep","ROB",20.069002,-155.391537,20.7253886,21.94452911,1479.311358,"Hawaii","HAW_HAMAKUA","HAW_HAMAKUA","NOT","NOT","NOT","NOT","HAW_CM","HAW_HA","CM","OPEN",5917,"HAW_CMHA_CM_OPEN","NOT","HAW_HAMAKUA","Not much hard/soft information","Deep_Forereef","HAW_HAMAKUA_Deep_Forereef","HAW_HAMAKUA_Deep_Forereef","HAW_HAMAKUA",2019
"Diver","HAW-03434",12868,5,"SSSS",66,13.2,2,20,10,15.2727272727273,15.9242424242424,0,0,0.6,0,0,0,4.54545454545455,1,1,2019,"MHI","Hawaii","HAW_HAMAKUA","Forereef","Deep","ROB",20.069002,-155.391537,20.7253886,21.94452911,1479.311358,"Hawaii","HAW_HAMAKUA","HAW_HAMAKUA","NOT","NOT","NOT","NOT","HAW_CM","HAW_HA","CM","OPEN",5917,"HAW_CMHA_CM_OPEN","NOT","HAW_HAMAKUA","Not much hard/soft information","Deep_Forereef","HAW_HAMAKUA_Deep_Forereef","HAW_HAMAKUA_Deep_Forereef","HAW_HAMAKUA",2019
"Diver","MOL-02255",12863,10,"BASP",0,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,2019,"MHI","Molokai","MOL_SOUTH","Forereef","Mid","AGR",21.03949,-156.842741,11.27704968,11.88661993,1293.344283,"Maui-nui","MOL_SOUTH","MOL_SOUTH","NOT","NOT","NOT","NOT","MOL_CR","MOL_SO","CR","OPEN",5173,"MOL_CRSO_CR_OPEN","NOT","MOL_SOUTH","","Mid_Forereef","MOL_SOUTH_Mid_Forereef","MOL_SOUTH_Mid_Forereef","MOL_SOUTH",2019
"Diver","MOL-02255",12863,10,"CYPS",0,0,3,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,2019,"MHI","Molokai","MOL_SOUTH","Forereef","Mid","AGR",21.03949,-156.842741,11.27704968,11.88661993,1293.344283,"Maui-nui","MOL_SOUTH","MOL_SOUTH","NOT","NOT","NOT","NOT","MOL_CR","MOL_SO","CR","OPEN",5173,"MOL_CRSO_CR_OPEN","NOT","MOL_SOUTH","","Mid_Forereef","MOL_SOUTH_Mid_Forereef","MOL_SOUTH_Mid_Forereef","MOL_SOUTH",2019
"Diver","MOL-02255",12863,10,"CYSP",0,0,3,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,2019,"MHI","Molokai","MOL_SOUTH","Forereef","Mid","AGR",21.03949,-156.842741,11.27704968,11.88661993,1293.344283,"Maui-nui","MOL_SOUTH","MOL_SOUTH","NOT","NOT","NOT","NOT","MOL_CR","MOL_SO","CR","OPEN",5173,"MOL_CRSO_CR_OPEN","NOT","MOL_SOUTH","","Mid_Forereef","MOL_SOUTH_Mid_Forereef","MOL_SOUTH_Mid_Forereef","MOL_SOUTH",2019
"Diver","MOL-02255",12863,10,"FUSP",0,0,3,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,2019,"MHI","Molokai","MOL_SOUTH","Forereef","Mid","AGR",21.03949,-156.842741,11.27704968,11.88661993,1293.344283,"Maui-nui","MOL_SOUTH","MOL_SOUTH","NOT","NOT","NOT","NOT","MOL_CR","MOL_SO","CR","OPEN",5173,"MOL_CRSO_CR_OPEN","NOT","MOL_SOUTH","","Mid_Forereef","MOL_SOUTH_Mid_Forereef","MOL_SOUTH_Mid_Forereef","MOL_SOUTH",2019
"Diver","MOL-02255",12863,10,"LEPT",0,0,3,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,2019,"MHI","Molokai","MOL_SOUTH","Forereef","Mid","AGR",21.03949,-156.842741,11.27704968,11.88661993,1293.344283,"Maui-nui","MOL_SOUTH","MOL_SOUTH","NOT","NOT","NOT","NOT","MOL_CR","MOL_SO","CR","OPEN",5173,"MOL_CRSO_CR_OPEN","NOT","MOL_SOUTH","","Mid_Forereef","MOL_SOUTH_Mid_Forereef","MOL_SOUTH_Mid_Forereef","MOL_SOUTH",2019
"Diver","MOL-02255",12863,10,"LESP",0,0,3,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,2019,"MHI","Molokai","MOL_SOUTH","Forereef","Mid","AGR",21.03949,-156.842741,11.27704968,11.88661993,1293.344283,"Maui-nui","MOL_SOUTH","MOL_SOUTH","NOT","NOT","NOT","NOT","MOL_CR","MOL_SO","CR","OPEN",5173,"MOL_CRSO_CR_OPEN","NOT","MOL_SOUTH","","Mid_Forereef","MOL_SOUTH_Mid_Forereef","MOL_SOUTH_Mid_Forereef","MOL_SOUTH",2019
"Diver","MOL-02255",12863,10,"MOSP",48,4.8,3,14,4.66666666666667,8.80208333333333,8,0,0,0,0,0,0,0,1,1,2019,"MHI","Molokai","MOL_SOUTH","Forereef","Mid","AGR",21.03949,-156.842741,11.27704968,11.88661993,1293.344283,"Maui-nui","MOL_SOUTH","MOL_SOUTH","NOT","NOT","NOT","NOT","MOL_CR","MOL_SO","CR","OPEN",5173,"MOL_CRSO_CR_OPEN","NOT","MOL_SOUTH","","Mid_Forereef","MOL_SOUTH_Mid_Forereef","MOL_SOUTH_Mid_Forereef","MOL_SOUTH",2019
"Diver","MOL-02255",12863,10,"PAVS",1,0.1,3,0,0,6,0,0,0,0,0,0,0,0,1,0,2019,"MHI","Molokai","MOL_SOUTH","Forereef","Mid","AGR",21.03949,-156.842741,11.27704968,11.88661993,1293.344283,"Maui-nui","MOL_SOUTH","MOL_SOUTH","NOT","NOT","NOT","NOT","MOL_CR","MOL_SO","CR","OPEN",5173,"MOL_CRSO_CR_OPEN","NOT","MOL_SOUTH","","Mid_Forereef","MOL_SOUTH_Mid_Forereef","MOL_SOUTH_Mid_Forereef","MOL_SOUTH",2019
"Diver","MOL-02255",12863,10,"POCS",4,0.4,3,0,0,13.5,18.75,0,0,0,0,0,0,0,1,0,2019,"MHI","Molokai","MOL_SOUTH","Forereef","Mid","AGR",21.03949,-156.842741,11.27704968,11.88661993,1293.344283,"Maui-nui","MOL_SOUTH","MOL_SOUTH","NOT","NOT","NOT","NOT","MOL_CR","MOL_SO","CR","OPEN",5173,"MOL_CRSO_CR_OPEN","NOT","MOL_SOUTH","","Mid_Forereef","MOL_SOUTH_Mid_Forereef","MOL_SOUTH_Mid_Forereef","MOL_SOUTH",2019
"Diver","MOL-02255",12863,10,"POSP",68,6.8,3,3,1,31.8088235294118,30.2941176470588,0.25,0.1,0.5,0,1.47058823529412,0,7.35294117647059,1,1,2019,"MHI","Molokai","MOL_SOUTH","Forereef","Mid","AGR",21.03949,-156.842741,11.27704968,11.88661993,1293.344283,"Maui-nui","MOL_SOUTH","MOL_SOUTH","NOT","NOT","NOT","NOT","MOL_CR","MOL_SO","CR","OPEN",5173,"MOL_CRSO_CR_OPEN","NOT","MOL_SOUTH","","Mid_Forereef","MOL_SOUTH_Mid_Forereef","MOL_SOUTH_Mid_Forereef","MOL_SOUTH",2019
