"SITE","SITEVISITID","GENUS_CODE","TRANSECTAREA_ad","TRANSECTAREA_j","AdColCount","AdColDen","Ave.od","Ave.rd","Ave.size","JuvColDen","BLE","AcuteDZ","ChronicDZ","BLE_prev","AcuteDZ_prev","ChronicDZ_prev","Adpres.abs","Juvpres.abs","MISSIONID","DATE_","ANALYSIS_YEAR","OBS_YEAR","REGION","REGION_NAME","ISLAND","ISLANDCODE","SEC_NAME","REEF_ZONE","DEPTH_BIN","LATITUDE","LONGITUDE","MIN_DEPTH_M","MAX_DEPTH_M","HABITAT_CODE","AREA_HA","REP_CARD","RAMP_CURRENT","RAMP_BASIC","MARI2011","MARI2014","TUT10_12","AS_SANCTUARY","bA_BENTHIC_REP_CARD","bBENTHIC_SEC_CODE","bGEN_MHI_STRUCTURE","bPROTECTION_DS","NH","BENTHIC_BASIC","SAMOA_CLIMATE","BENTHIC_2018","NOTES","METHOD","DB_RZ","STRATANAME","ANALYSIS_SCHEMA","DOMAIN_SCHEMA"
"MAI-02529",12622,"MOSP",10,4,0,0,NA,NA,NA,1.25,NA,NA,NA,NA,NA,NA,0,1,"SE1902_MHI_LEG1",2019-04-22,2019,2019,"MHI","Main Hawaiian Islands","Maui","MAI","MAI_LAHAINA","Forereef","Mid",20.90868,-156.6908,7.924413289,7.924413,"PAV",483.9295632,"Maui-nui","MAI_LAHAINA","MAI_LAHAINA","NOT","NOT","NOT","NOT","MAI_SI","MAI_LA","SI","OPEN",1936,"MAI_SILA_SI_OPEN","NOT","MAI_LAHAINA","","Diver","Mid_Forereef","MAI_LAHAINA_Mid_Forereef","MAI_LAHAINA_Mid_Forereef","MAI_LAHAINA"
"MAI-02529",12622,"PAVS",10,4,0,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,0,"SE1902_MHI_LEG1",2019-04-22,2019,2019,"MHI","Main Hawaiian Islands","Maui","MAI","MAI_LAHAINA","Forereef","Mid",20.90868,-156.6908,7.924413289,7.924413,"PAV",483.9295632,"Maui-nui","MAI_LAHAINA","MAI_LAHAINA","NOT","NOT","NOT","NOT","MAI_SI","MAI_LA","SI","OPEN",1936,"MAI_SILA_SI_OPEN","NOT","MAI_LAHAINA","","Diver","Mid_Forereef","MAI_LAHAINA_Mid_Forereef","MAI_LAHAINA_Mid_Forereef","MAI_LAHAINA"
"MAI-02529",12622,"POCS",10,4,0,0,NA,NA,NA,0.25,NA,NA,NA,NA,NA,NA,0,1,"SE1902_MHI_LEG1",2019-04-22,2019,2019,"MHI","Main Hawaiian Islands","Maui","MAI","MAI_LAHAINA","Forereef","Mid",20.90868,-156.6908,7.924413289,7.924413,"PAV",483.9295632,"Maui-nui","MAI_LAHAINA","MAI_LAHAINA","NOT","NOT","NOT","NOT","MAI_SI","MAI_LA","SI","OPEN",1936,"MAI_SILA_SI_OPEN","NOT","MAI_LAHAINA","","Diver","Mid_Forereef","MAI_LAHAINA_Mid_Forereef","MAI_LAHAINA_Mid_Forereef","MAI_LAHAINA"
"MAI-02529",12622,"POSP",10,4,0,0,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,0,1,"SE1902_MHI_LEG1",2019-04-22,2019,2019,"MHI","Main Hawaiian Islands","Maui","MAI","MAI_LAHAINA","Forereef","Mid",20.90868,-156.6908,7.924413289,7.924413,"PAV",483.9295632,"Maui-nui","MAI_LAHAINA","MAI_LAHAINA","NOT","NOT","NOT","NOT","MAI_SI","MAI_LA","SI","OPEN",1936,"MAI_SILA_SI_OPEN","NOT","MAI_LAHAINA","","Diver","Mid_Forereef","MAI_LAHAINA_Mid_Forereef","MAI_LAHAINA_Mid_Forereef","MAI_LAHAINA"
"MAI-02529",12622,"PSSP",10,4,0,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,0,"SE1902_MHI_LEG1",2019-04-22,2019,2019,"MHI","Main Hawaiian Islands","Maui","MAI","MAI_LAHAINA","Forereef","Mid",20.90868,-156.6908,7.924413289,7.924413,"PAV",483.9295632,"Maui-nui","MAI_LAHAINA","MAI_LAHAINA","NOT","NOT","NOT","NOT","MAI_SI","MAI_LA","SI","OPEN",1936,"MAI_SILA_SI_OPEN","NOT","MAI_LAHAINA","","Diver","Mid_Forereef","MAI_LAHAINA_Mid_Forereef","MAI_LAHAINA_Mid_Forereef","MAI_LAHAINA"
"MAI-02529",12622,"SSSS",10,4,0,0,NA,NA,NA,3.5,NA,NA,NA,NA,NA,NA,0,1,"SE1902_MHI_LEG1",2019-04-22,2019,2019,"MHI","Main Hawaiian Islands","Maui","MAI","MAI_LAHAINA","Forereef","Mid",20.90868,-156.6908,7.924413289,7.924413,"PAV",483.9295632,"Maui-nui","MAI_LAHAINA","MAI_LAHAINA","NOT","NOT","NOT","NOT","MAI_SI","MAI_LA","SI","OPEN",1936,"MAI_SILA_SI_OPEN","NOT","MAI_LAHAINA","","Diver","Mid_Forereef","MAI_LAHAINA_Mid_Forereef","MAI_LAHAINA_Mid_Forereef","MAI_LAHAINA"
"MAI-02529",12622,"CYSP",NA,4,0,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,0,"SE1902_MHI_LEG1",2019-04-22,2019,2019,"MHI","Main Hawaiian Islands","Maui","MAI","MAI_LAHAINA","Forereef","Mid",20.90868,-156.6908,7.924413289,7.924413,"PAV",483.9295632,"Maui-nui","MAI_LAHAINA","MAI_LAHAINA","NOT","NOT","NOT","NOT","MAI_SI","MAI_LA","SI","OPEN",1936,"MAI_SILA_SI_OPEN","NOT","MAI_LAHAINA","","Diver","Mid_Forereef","MAI_LAHAINA_Mid_Forereef","MAI_LAHAINA_Mid_Forereef","MAI_LAHAINA"
"MAI-02529",12622,"UNKN",NA,4,0,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,0,"SE1902_MHI_LEG1",2019-04-22,2019,2019,"MHI","Main Hawaiian Islands","Maui","MAI","MAI_LAHAINA","Forereef","Mid",20.90868,-156.6908,7.924413289,7.924413,"PAV",483.9295632,"Maui-nui","MAI_LAHAINA","MAI_LAHAINA","NOT","NOT","NOT","NOT","MAI_SI","MAI_LA","SI","OPEN",1936,"MAI_SILA_SI_OPEN","NOT","MAI_LAHAINA","","Diver","Mid_Forereef","MAI_LAHAINA_Mid_Forereef","MAI_LAHAINA_Mid_Forereef","MAI_LAHAINA"
"MAI-02530",12620,"BASP",10,NA,0,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,0,"SE1902_MHI_LEG1",2019-04-22,2019,2019,"MHI","Main Hawaiian Islands","Maui","MAI","MAI_LAHAINA","Forereef","Mid",20.84161,-156.6572,10.97226455,11.58183,"SCR",483.9295632,"Maui-nui","MAI_LAHAINA","MAI_LAHAINA","NOT","NOT","NOT","NOT","MAI_SI","MAI_LA","SI","OPEN",1936,"MAI_SILA_SI_OPEN","NOT","MAI_LAHAINA","","Diver","Mid_Forereef","MAI_LAHAINA_Mid_Forereef","MAI_LAHAINA_Mid_Forereef","MAI_LAHAINA"
"MAI-02530",12620,"CYPS",10,3,0,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,0,"SE1902_MHI_LEG1",2019-04-22,2019,2019,"MHI","Main Hawaiian Islands","Maui","MAI","MAI_LAHAINA","Forereef","Mid",20.84161,-156.6572,10.97226455,11.58183,"SCR",483.9295632,"Maui-nui","MAI_LAHAINA","MAI_LAHAINA","NOT","NOT","NOT","NOT","MAI_SI","MAI_LA","SI","OPEN",1936,"MAI_SILA_SI_OPEN","NOT","MAI_LAHAINA","","Diver","Mid_Forereef","MAI_LAHAINA_Mid_Forereef","MAI_LAHAINA_Mid_Forereef","MAI_LAHAINA"
"MAI-02530",12620,"FUSP",10,NA,0,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,0,"SE1902_MHI_LEG1",2019-04-22,2019,2019,"MHI","Main Hawaiian Islands","Maui","MAI","MAI_LAHAINA","Forereef","Mid",20.84161,-156.6572,10.97226455,11.58183,"SCR",483.9295632,"Maui-nui","MAI_LAHAINA","MAI_LAHAINA","NOT","NOT","NOT","NOT","MAI_SI","MAI_LA","SI","OPEN",1936,"MAI_SILA_SI_OPEN","NOT","MAI_LAHAINA","","Diver","Mid_Forereef","MAI_LAHAINA_Mid_Forereef","MAI_LAHAINA_Mid_Forereef","MAI_LAHAINA"
"MAI-02530",12620,"LEPT",10,3,0,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,0,"SE1902_MHI_LEG1",2019-04-22,2019,2019,"MHI","Main Hawaiian Islands","Maui","MAI","MAI_LAHAINA","Forereef","Mid",20.84161,-156.6572,10.97226455,11.58183,"SCR",483.9295632,"Maui-nui","MAI_LAHAINA","MAI_LAHAINA","NOT","NOT","NOT","NOT","MAI_SI","MAI_LA","SI","OPEN",1936,"MAI_SILA_SI_OPEN","NOT","MAI_LAHAINA","","Diver","Mid_Forereef","MAI_LAHAINA_Mid_Forereef","MAI_LAHAINA_Mid_Forereef","MAI_LAHAINA"
"MAI-02530",12620,"LESP",10,3,0,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,0,"SE1902_MHI_LEG1",2019-04-22,2019,2019,"MHI","Main Hawaiian Islands","Maui","MAI","MAI_LAHAINA","Forereef","Mid",20.84161,-156.6572,10.97226455,11.58183,"SCR",483.9295632,"Maui-nui","MAI_LAHAINA","MAI_LAHAINA","NOT","NOT","NOT","NOT","MAI_SI","MAI_LA","SI","OPEN",1936,"MAI_SILA_SI_OPEN","NOT","MAI_LAHAINA","","Diver","Mid_Forereef","MAI_LAHAINA_Mid_Forereef","MAI_LAHAINA_Mid_Forereef","MAI_LAHAINA"
"MAI-02530",12620,"MOSP",10,3,0,0,NA,NA,NA,0.333333333333333,NA,NA,NA,NA,NA,NA,0,1,"SE1902_MHI_LEG1",2019-04-22,2019,2019,"MHI","Main Hawaiian Islands","Maui","MAI","MAI_LAHAINA","Forereef","Mid",20.84161,-156.6572,10.97226455,11.58183,"SCR",483.9295632,"Maui-nui","MAI_LAHAINA","MAI_LAHAINA","NOT","NOT","NOT","NOT","MAI_SI","MAI_LA","SI","OPEN",1936,"MAI_SILA_SI_OPEN","NOT","MAI_LAHAINA","","Diver","Mid_Forereef","MAI_LAHAINA_Mid_Forereef","MAI_LAHAINA_Mid_Forereef","MAI_LAHAINA"
"MAI-02530",12620,"PAVS",10,3,0,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,0,"SE1902_MHI_LEG1",2019-04-22,2019,2019,"MHI","Main Hawaiian Islands","Maui","MAI","MAI_LAHAINA","Forereef","Mid",20.84161,-156.6572,10.97226455,11.58183,"SCR",483.9295632,"Maui-nui","MAI_LAHAINA","MAI_LAHAINA","NOT","NOT","NOT","NOT","MAI_SI","MAI_LA","SI","OPEN",1936,"MAI_SILA_SI_OPEN","NOT","MAI_LAHAINA","","Diver","Mid_Forereef","MAI_LAHAINA_Mid_Forereef","MAI_LAHAINA_Mid_Forereef","MAI_LAHAINA"
"MAI-02530",12620,"POCS",10,3,0,0,NA,NA,NA,0.666666666666667,NA,NA,NA,NA,NA,NA,0,1,"SE1902_MHI_LEG1",2019-04-22,2019,2019,"MHI","Main Hawaiian Islands","Maui","MAI","MAI_LAHAINA","Forereef","Mid",20.84161,-156.6572,10.97226455,11.58183,"SCR",483.9295632,"Maui-nui","MAI_LAHAINA","MAI_LAHAINA","NOT","NOT","NOT","NOT","MAI_SI","MAI_LA","SI","OPEN",1936,"MAI_SILA_SI_OPEN","NOT","MAI_LAHAINA","","Diver","Mid_Forereef","MAI_LAHAINA_Mid_Forereef","MAI_LAHAINA_Mid_Forereef","MAI_LAHAINA"
"MAI-02530",12620,"POSP",10,3,21,2.1,35.1428571428571,0,14.0952380952381,6.33333333333333,0,0,0,0,0,0,1,1,"SE1902_MHI_LEG1",2019-04-22,2019,2019,"MHI","Main Hawaiian Islands","Maui","MAI","MAI_LAHAINA","Forereef","Mid",20.84161,-156.6572,10.97226455,11.58183,"SCR",483.9295632,"Maui-nui","MAI_LAHAINA","MAI_LAHAINA","NOT","NOT","NOT","NOT","MAI_SI","MAI_LA","SI","OPEN",1936,"MAI_SILA_SI_OPEN","NOT","MAI_LAHAINA","","Diver","Mid_Forereef","MAI_LAHAINA_Mid_Forereef","MAI_LAHAINA_Mid_Forereef","MAI_LAHAINA"
"MAI-02530",12620,"PSSP",10,3,0,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,0,"SE1902_MHI_LEG1",2019-04-22,2019,2019,"MHI","Main Hawaiian Islands","Maui","MAI","MAI_LAHAINA","Forereef","Mid",20.84161,-156.6572,10.97226455,11.58183,"SCR",483.9295632,"Maui-nui","MAI_LAHAINA","MAI_LAHAINA","NOT","NOT","NOT","NOT","MAI_SI","MAI_LA","SI","OPEN",1936,"MAI_SILA_SI_OPEN","NOT","MAI_LAHAINA","","Diver","Mid_Forereef","MAI_LAHAINA_Mid_Forereef","MAI_LAHAINA_Mid_Forereef","MAI_LAHAINA"
"MAI-02530",12620,"SSSS",10,3,21,2.1,35.1428571428571,0,14.0952380952381,7.33333333333333,0,0,0,0,0,0,1,1,"SE1902_MHI_LEG1",2019-04-22,2019,2019,"MHI","Main Hawaiian Islands","Maui","MAI","MAI_LAHAINA","Forereef","Mid",20.84161,-156.6572,10.97226455,11.58183,"SCR",483.9295632,"Maui-nui","MAI_LAHAINA","MAI_LAHAINA","NOT","NOT","NOT","NOT","MAI_SI","MAI_LA","SI","OPEN",1936,"MAI_SILA_SI_OPEN","NOT","MAI_LAHAINA","","Diver","Mid_Forereef","MAI_LAHAINA_Mid_Forereef","MAI_LAHAINA_Mid_Forereef","MAI_LAHAINA"
"MAI-02530",12620,"CYSP",NA,3,0,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,0,"SE1902_MHI_LEG1",2019-04-22,2019,2019,"MHI","Main Hawaiian Islands","Maui","MAI","MAI_LAHAINA","Forereef","Mid",20.84161,-156.6572,10.97226455,11.58183,"SCR",483.9295632,"Maui-nui","MAI_LAHAINA","MAI_LAHAINA","NOT","NOT","NOT","NOT","MAI_SI","MAI_LA","SI","OPEN",1936,"MAI_SILA_SI_OPEN","NOT","MAI_LAHAINA","","Diver","Mid_Forereef","MAI_LAHAINA_Mid_Forereef","MAI_LAHAINA_Mid_Forereef","MAI_LAHAINA"
"MAI-02530",12620,"UNKN",NA,3,0,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,0,"SE1902_MHI_LEG1",2019-04-22,2019,2019,"MHI","Main Hawaiian Islands","Maui","MAI","MAI_LAHAINA","Forereef","Mid",20.84161,-156.6572,10.97226455,11.58183,"SCR",483.9295632,"Maui-nui","MAI_LAHAINA","MAI_LAHAINA","NOT","NOT","NOT","NOT","MAI_SI","MAI_LA","SI","OPEN",1936,"MAI_SILA_SI_OPEN","NOT","MAI_LAHAINA","","Diver","Mid_Forereef","MAI_LAHAINA_Mid_Forereef","MAI_LAHAINA_Mid_Forereef","MAI_LAHAINA"
"MAI-02537",12602,"BASP",10,NA,0,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,0,"SE1902_MHI_LEG1",2019-04-21,2019,2019,"MHI","Main Hawaiian Islands","Maui","MAI","MAI_LAHAINA","Forereef","Shallow",20.87701,-156.6853,3.657421518,5.790917,"APR",439.3470347,"Maui-nui","MAI_LAHAINA","MAI_LAHAINA","NOT","NOT","NOT","NOT","MAI_SI","MAI_LA","SI","OPEN",1757,"MAI_SILA_SI_OPEN","NOT","MAI_LAHAINA","","Diver","Shallow_Forereef","MAI_LAHAINA_Shallow_Forereef","MAI_LAHAINA_Shallow_Forereef","MAI_LAHAINA"
"MAI-02537",12602,"CYPS",10,4,0,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,0,"SE1902_MHI_LEG1",2019-04-21,2019,2019,"MHI","Main Hawaiian Islands","Maui","MAI","MAI_LAHAINA","Forereef","Shallow",20.87701,-156.6853,3.657421518,5.790917,"APR",439.3470347,"Maui-nui","MAI_LAHAINA","MAI_LAHAINA","NOT","NOT","NOT","NOT","MAI_SI","MAI_LA","SI","OPEN",1757,"MAI_SILA_SI_OPEN","NOT","MAI_LAHAINA","","Diver","Shallow_Forereef","MAI_LAHAINA_Shallow_Forereef","MAI_LAHAINA_Shallow_Forereef","MAI_LAHAINA"
"MAI-02537",12602,"FUSP",10,NA,0,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,0,"SE1902_MHI_LEG1",2019-04-21,2019,2019,"MHI","Main Hawaiian Islands","Maui","MAI","MAI_LAHAINA","Forereef","Shallow",20.87701,-156.6853,3.657421518,5.790917,"APR",439.3470347,"Maui-nui","MAI_LAHAINA","MAI_LAHAINA","NOT","NOT","NOT","NOT","MAI_SI","MAI_LA","SI","OPEN",1757,"MAI_SILA_SI_OPEN","NOT","MAI_LAHAINA","","Diver","Shallow_Forereef","MAI_LAHAINA_Shallow_Forereef","MAI_LAHAINA_Shallow_Forereef","MAI_LAHAINA"
"MAI-02537",12602,"LEPT",10,4,3,0.3,26.6666666666667,0,23.6666666666667,0,0,0,0,0,0,0,1,0,"SE1902_MHI_LEG1",2019-04-21,2019,2019,"MHI","Main Hawaiian Islands","Maui","MAI","MAI_LAHAINA","Forereef","Shallow",20.87701,-156.6853,3.657421518,5.790917,"APR",439.3470347,"Maui-nui","MAI_LAHAINA","MAI_LAHAINA","NOT","NOT","NOT","NOT","MAI_SI","MAI_LA","SI","OPEN",1757,"MAI_SILA_SI_OPEN","NOT","MAI_LAHAINA","","Diver","Shallow_Forereef","MAI_LAHAINA_Shallow_Forereef","MAI_LAHAINA_Shallow_Forereef","MAI_LAHAINA"
"MAI-02537",12602,"LESP",10,4,0,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,0,"SE1902_MHI_LEG1",2019-04-21,2019,2019,"MHI","Main Hawaiian Islands","Maui","MAI","MAI_LAHAINA","Forereef","Shallow",20.87701,-156.6853,3.657421518,5.790917,"APR",439.3470347,"Maui-nui","MAI_LAHAINA","MAI_LAHAINA","NOT","NOT","NOT","NOT","MAI_SI","MAI_LA","SI","OPEN",1757,"MAI_SILA_SI_OPEN","NOT","MAI_LAHAINA","","Diver","Shallow_Forereef","MAI_LAHAINA_Shallow_Forereef","MAI_LAHAINA_Shallow_Forereef","MAI_LAHAINA"
"MAI-02537",12602,"MOSP",10,4,29,2.9,12.8275862068966,0,13.8620689655172,5.5,0.3,0,0,10.3448275862069,0,0,1,1,"SE1902_MHI_LEG1",2019-04-21,2019,2019,"MHI","Main Hawaiian Islands","Maui","MAI","MAI_LAHAINA","Forereef","Shallow",20.87701,-156.6853,3.657421518,5.790917,"APR",439.3470347,"Maui-nui","MAI_LAHAINA","MAI_LAHAINA","NOT","NOT","NOT","NOT","MAI_SI","MAI_LA","SI","OPEN",1757,"MAI_SILA_SI_OPEN","NOT","MAI_LAHAINA","","Diver","Shallow_Forereef","MAI_LAHAINA_Shallow_Forereef","MAI_LAHAINA_Shallow_Forereef","MAI_LAHAINA"
"MAI-02537",12602,"PAVS",10,4,0,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,0,"SE1902_MHI_LEG1",2019-04-21,2019,2019,"MHI","Main Hawaiian Islands","Maui","MAI","MAI_LAHAINA","Forereef","Shallow",20.87701,-156.6853,3.657421518,5.790917,"APR",439.3470347,"Maui-nui","MAI_LAHAINA","MAI_LAHAINA","NOT","NOT","NOT","NOT","MAI_SI","MAI_LA","SI","OPEN",1757,"MAI_SILA_SI_OPEN","NOT","MAI_LAHAINA","","Diver","Shallow_Forereef","MAI_LAHAINA_Shallow_Forereef","MAI_LAHAINA_Shallow_Forereef","MAI_LAHAINA"
"MAI-02537",12602,"POCS",10,4,1,0.1,25,0,20,0.5,0,0,0,0,0,0,1,1,"SE1902_MHI_LEG1",2019-04-21,2019,2019,"MHI","Main Hawaiian Islands","Maui","MAI","MAI_LAHAINA","Forereef","Shallow",20.87701,-156.6853,3.657421518,5.790917,"APR",439.3470347,"Maui-nui","MAI_LAHAINA","MAI_LAHAINA","NOT","NOT","NOT","NOT","MAI_SI","MAI_LA","SI","OPEN",1757,"MAI_SILA_SI_OPEN","NOT","MAI_LAHAINA","","Diver","Shallow_Forereef","MAI_LAHAINA_Shallow_Forereef","MAI_LAHAINA_Shallow_Forereef","MAI_LAHAINA"
"MAI-02537",12602,"POSP",10,4,55,5.5,18.7454545454545,0,25.9636363636364,4.25,0,0,0.1,0,0,1.81818181818182,1,1,"SE1902_MHI_LEG1",2019-04-21,2019,2019,"MHI","Main Hawaiian Islands","Maui","MAI","MAI_LAHAINA","Forereef","Shallow",20.87701,-156.6853,3.657421518,5.790917,"APR",439.3470347,"Maui-nui","MAI_LAHAINA","MAI_LAHAINA","NOT","NOT","NOT","NOT","MAI_SI","MAI_LA","SI","OPEN",1757,"MAI_SILA_SI_OPEN","NOT","MAI_LAHAINA","","Diver","Shallow_Forereef","MAI_LAHAINA_Shallow_Forereef","MAI_LAHAINA_Shallow_Forereef","MAI_LAHAINA"
"MAI-02537",12602,"PSSP",10,4,0,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,0,"SE1902_MHI_LEG1",2019-04-21,2019,2019,"MHI","Main Hawaiian Islands","Maui","MAI","MAI_LAHAINA","Forereef","Shallow",20.87701,-156.6853,3.657421518,5.790917,"APR",439.3470347,"Maui-nui","MAI_LAHAINA","MAI_LAHAINA","NOT","NOT","NOT","NOT","MAI_SI","MAI_LA","SI","OPEN",1757,"MAI_SILA_SI_OPEN","NOT","MAI_LAHAINA","","Diver","Shallow_Forereef","MAI_LAHAINA_Shallow_Forereef","MAI_LAHAINA_Shallow_Forereef","MAI_LAHAINA"
"MAI-02537",12602,"SSSS",10,4,88,8.8,17.1363636363636,0,21.8295454545455,10.25,0.3,0,0.1,3.40909090909091,0,1.13636363636364,1,1,"SE1902_MHI_LEG1",2019-04-21,2019,2019,"MHI","Main Hawaiian Islands","Maui","MAI","MAI_LAHAINA","Forereef","Shallow",20.87701,-156.6853,3.657421518,5.790917,"APR",439.3470347,"Maui-nui","MAI_LAHAINA","MAI_LAHAINA","NOT","NOT","NOT","NOT","MAI_SI","MAI_LA","SI","OPEN",1757,"MAI_SILA_SI_OPEN","NOT","MAI_LAHAINA","","Diver","Shallow_Forereef","MAI_LAHAINA_Shallow_Forereef","MAI_LAHAINA_Shallow_Forereef","MAI_LAHAINA"
"MAI-02537",12602,"CYSP",NA,4,0,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,0,"SE1902_MHI_LEG1",2019-04-21,2019,2019,"MHI","Main Hawaiian Islands","Maui","MAI","MAI_LAHAINA","Forereef","Shallow",20.87701,-156.6853,3.657421518,5.790917,"APR",439.3470347,"Maui-nui","MAI_LAHAINA","MAI_LAHAINA","NOT","NOT","NOT","NOT","MAI_SI","MAI_LA","SI","OPEN",1757,"MAI_SILA_SI_OPEN","NOT","MAI_LAHAINA","","Diver","Shallow_Forereef","MAI_LAHAINA_Shallow_Forereef","MAI_LAHAINA_Shallow_Forereef","MAI_LAHAINA"
"MAI-02537",12602,"UNKN",NA,4,0,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,0,"SE1902_MHI_LEG1",2019-04-21,2019,2019,"MHI","Main Hawaiian Islands","Maui","MAI","MAI_LAHAINA","Forereef","Shallow",20.87701,-156.6853,3.657421518,5.790917,"APR",439.3470347,"Maui-nui","MAI_LAHAINA","MAI_LAHAINA","NOT","NOT","NOT","NOT","MAI_SI","MAI_LA","SI","OPEN",1757,"MAI_SILA_SI_OPEN","NOT","MAI_LAHAINA","","Diver","Shallow_Forereef","MAI_LAHAINA_Shallow_Forereef","MAI_LAHAINA_Shallow_Forereef","MAI_LAHAINA"
"MAI-02541",12614,"BASP",10,NA,0,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,0,"SE1902_MHI_LEG1",2019-04-22,2019,2019,"MHI","Main Hawaiian Islands","Maui","MAI","MAI_LAHAINA","Forereef","Shallow",20.91572,-156.6981,3.352636391,5.181347,"AGR",439.3470347,"Maui-nui","MAI_LAHAINA","MAI_LAHAINA","NOT","NOT","NOT","NOT","MAI_SI","MAI_LA","SI","OPEN",1757,"MAI_SILA_SI_OPEN","NOT","MAI_LAHAINA","","Diver","Shallow_Forereef","MAI_LAHAINA_Shallow_Forereef","MAI_LAHAINA_Shallow_Forereef","MAI_LAHAINA"
"MAI-02541",12614,"CYPS",10,3,0,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,0,"SE1902_MHI_LEG1",2019-04-22,2019,2019,"MHI","Main Hawaiian Islands","Maui","MAI","MAI_LAHAINA","Forereef","Shallow",20.91572,-156.6981,3.352636391,5.181347,"AGR",439.3470347,"Maui-nui","MAI_LAHAINA","MAI_LAHAINA","NOT","NOT","NOT","NOT","MAI_SI","MAI_LA","SI","OPEN",1757,"MAI_SILA_SI_OPEN","NOT","MAI_LAHAINA","","Diver","Shallow_Forereef","MAI_LAHAINA_Shallow_Forereef","MAI_LAHAINA_Shallow_Forereef","MAI_LAHAINA"
"MAI-02541",12614,"FUSP",10,NA,0,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,0,"SE1902_MHI_LEG1",2019-04-22,2019,2019,"MHI","Main Hawaiian Islands","Maui","MAI","MAI_LAHAINA","Forereef","Shallow",20.91572,-156.6981,3.352636391,5.181347,"AGR",439.3470347,"Maui-nui","MAI_LAHAINA","MAI_LAHAINA","NOT","NOT","NOT","NOT","MAI_SI","MAI_LA","SI","OPEN",1757,"MAI_SILA_SI_OPEN","NOT","MAI_LAHAINA","","Diver","Shallow_Forereef","MAI_LAHAINA_Shallow_Forereef","MAI_LAHAINA_Shallow_Forereef","MAI_LAHAINA"
"MAI-02541",12614,"LEPT",10,3,0,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,0,"SE1902_MHI_LEG1",2019-04-22,2019,2019,"MHI","Main Hawaiian Islands","Maui","MAI","MAI_LAHAINA","Forereef","Shallow",20.91572,-156.6981,3.352636391,5.181347,"AGR",439.3470347,"Maui-nui","MAI_LAHAINA","MAI_LAHAINA","NOT","NOT","NOT","NOT","MAI_SI","MAI_LA","SI","OPEN",1757,"MAI_SILA_SI_OPEN","NOT","MAI_LAHAINA","","Diver","Shallow_Forereef","MAI_LAHAINA_Shallow_Forereef","MAI_LAHAINA_Shallow_Forereef","MAI_LAHAINA"
"MAI-02541",12614,"LESP",10,3,0,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,0,"SE1902_MHI_LEG1",2019-04-22,2019,2019,"MHI","Main Hawaiian Islands","Maui","MAI","MAI_LAHAINA","Forereef","Shallow",20.91572,-156.6981,3.352636391,5.181347,"AGR",439.3470347,"Maui-nui","MAI_LAHAINA","MAI_LAHAINA","NOT","NOT","NOT","NOT","MAI_SI","MAI_LA","SI","OPEN",1757,"MAI_SILA_SI_OPEN","NOT","MAI_LAHAINA","","Diver","Shallow_Forereef","MAI_LAHAINA_Shallow_Forereef","MAI_LAHAINA_Shallow_Forereef","MAI_LAHAINA"
